season,batter_id,batter_name,team,pitches_seen,qualified_300,za_raw,dv_per_100,raw_dv,swing_aggression,za_percentile,low_opposite_support_pitches,low_opposite_support_pct,games_seen,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,heart_pitches,heart_raw_dv,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_in_pitches,shadow_in_raw_dv,shadow_in_decision_value_per_100,shadow_in_swing_decision_value_per_100,shadow_in_take_decision_value_per_100,shadow_out_pitches,shadow_out_raw_dv,shadow_out_decision_value_per_100,shadow_out_swing_decision_value_per_100,shadow_out_take_decision_value_per_100,chase_pitches,chase_raw_dv,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_raw_dv,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,dv_plus
2026,77564,김민성,LOT,147,False,5.312358,8.096701,11.90215,-0.983411,98.773006,147,100.0,17,67,3.328349,80,4.768351,48,3.534913,2.404703,3.070946,-0.666244,29,1.076779,0.732503,0.956772,-0.224269,18,1.99434,1.356694,0.015902,1.340792,36,2.614796,1.778772,-0.67435,2.453122,16,2.681323,1.824029,-0.04092,1.864949,133.292555
2026,55440,함수호,SAM,65,False,-0.167373,5.43107,3.530196,16.362843,52.760736,65,100.0,10,33,-0.319787,32,5.750857,11,0.373425,0.574499,0.879493,-0.304994,15,0.424419,0.652952,1.040039,-0.387087,7,-0.418875,-0.644423,-0.734488,0.090065,26,1.511881,2.325971,-1.504832,3.830803,6,1.639346,2.522071,0.0,2.522071,90.376095
2026,65586,전병우,SAM,1446,True,2.083235,5.962676,86.220289,-4.045556,77.607362,1446,100.0,100,592,1.613226,854,4.34945,341,18.154776,1.255517,1.886256,-0.630739,306,13.053233,0.902713,1.415551,-0.512837,277,10.416895,0.720394,-0.384145,1.104539,341,20.550562,1.421201,-1.019207,2.440407,181,24.044823,1.662851,-0.285229,1.948079,98.934912
2026,62244,박세혁,SAM,214,False,2.498098,6.953467,14.880418,2.308704,82.822086,214,100.0,29,109,3.660386,105,3.293081,56,5.125856,2.39526,2.680945,-0.285686,50,3.294581,1.539524,2.540164,-1.00064,40,-0.3196,-0.149346,-0.664912,0.515566,46,2.653744,1.240067,-0.828526,2.068593,22,4.125837,1.927961,-0.067286,1.995247,114.886573
2026,64646,박찬호,DOO,2114,True,-1.898593,6.05952,128.098249,-3.344126,33.435583,2114,100.0,126,893,2.027387,1221,4.032133,520,36.686481,1.735406,2.079588,-0.344182,456,19.212295,0.908812,1.241278,-0.332465,401,11.739796,0.555336,-0.291635,0.846971,501,27.305258,1.291639,-0.865667,2.157307,236,33.154418,1.568326,-0.136176,1.704503,100.494093
2026,79231,정수빈,DOO,1888,True,-0.17511,6.358173,120.042306,-0.105709,52.453988,1888,100.0,122,802,1.995742,1086,4.362431,440,31.447629,1.665658,2.019373,-0.353715,421,15.953411,0.84499,1.197714,-0.352724,357,6.332363,0.335401,-0.346417,0.681817,426,28.413961,1.504977,-0.758131,2.263108,244,37.894943,2.007147,-0.116798,2.123946,105.302384
2026,56251,카메론,DOO,1117,True,2.77884,5.742277,64.141229,1.572802,85.582822,1117,100.0,75,507,1.444537,610,4.29774,274,13.611682,1.218593,1.659521,-0.440928,231,9.571016,0.85685,1.194407,-0.337557,191,2.400748,0.214928,-0.484289,0.699217,270,16.938622,1.516439,-0.801475,2.317914,151,21.61916,1.935466,-0.123628,2.059094,95.386504
2026,76232,양의지,DOO,1850,True,2.64807,6.936832,128.331387,-0.628377,84.355828,1850,100.0,121,792,2.10828,1058,4.828552,433,30.185901,1.63167,1.9443,-0.31263,378,22.200147,1.200008,1.501686,-0.301678,359,8.317691,0.449605,-0.40921,0.858815,448,29.892563,1.615814,-0.841649,2.457463,232,37.735084,2.039734,-0.086847,2.126582,114.618751
2026,51907,김주원,NC,2122,True,3.583996,6.732774,142.869462,-0.516843,92.331288,2122,100.0,119,956,2.547804,1166,4.18497,533,40.560793,1.911442,2.222004,-0.310562,481,24.792079,1.168335,1.551986,-0.38365,387,8.612955,0.405889,-0.418894,0.824782,469,34.778988,1.638972,-0.637212,2.276184,252,34.124648,1.608136,-0.17008,1.778216,111.333432
2026,63963,권희동,NC,1080,True,-3.339064,7.054995,76.193941,-16.717677,15.644172,1080,100.0,79,344,2.726001,736,4.328994,274,16.772665,1.553025,2.10673,-0.553705,250,11.184491,1.035601,1.602466,-0.566865,193,6.309083,0.584174,-0.295217,0.879391,248,21.59724,1.999744,-0.665966,2.66571,115,20.330462,1.88245,-0.022012,1.904462,116.521166
2026,62907,박민우,NC,1843,True,1.663362,6.527898,120.309156,-2.303731,75.153374,1843,100.0,116,759,2.249411,1084,4.278486,445,30.009977,1.628322,1.957395,-0.329073,397,16.799343,0.911522,1.337262,-0.425741,361,9.592983,0.520509,-0.372872,0.893381,400,26.317135,1.427951,-0.660616,2.088567,240,37.589719,2.039594,-0.011758,2.051352,108.034944
2026,54944,데이비슨,NC · KIW,1806,True,0.266328,6.028998,108.883711,7.723291,59.202454,1806,100.0,111,969,1.781344,837,4.247654,418,37.058619,2.051972,2.284491,-0.232519,351,23.662298,1.310205,1.578652,-0.268447,343,-2.107344,-0.116686,-0.665627,0.548941,430,11.801938,0.653485,-1.232382,1.885867,264,38.4682,2.130022,-0.18379,2.313812,100.002691
2026,79215,박건우,NC,1730,True,5.775416,7.038122,121.759518,3.384749,99.693252,1730,100.0,118,814,2.326996,916,4.711127,429,36.846914,2.129879,2.368098,-0.238219,350,16.25375,0.939523,1.271836,-0.332313,323,4.397911,0.254214,-0.473641,0.727855,417,31.19906,1.803414,-0.730701,2.534115,211,33.061882,1.911091,-0.108596,2.019688,116.249512
2026,63123,강승호,DOO,860,True,-0.356708,5.383661,46.299486,2.823525,48.773006,860,100.0,77,426,1.624491,434,3.75917,196,18.044914,2.098246,2.376497,-0.278252,156,5.347559,0.621809,1.015104,-0.393294,199,0.82571,0.096013,-0.661849,0.757861,199,6.112761,0.710786,-1.008394,1.719181,110,15.968542,1.856807,-0.096867,1.953674,89.612813
2026,64153,양석환,DOO,509,True,-4.324007,4.979833,25.347349,7.8494,7.055215,509,100.0,37,277,1.854551,232,3.125282,132,6.355217,1.248569,1.698928,-0.450358,114,8.951842,1.758712,1.931943,-0.173231,77,0.6693,0.131493,-0.298543,0.430036,110,2.627601,0.516228,-1.137054,1.653282,76,6.743388,1.324831,-0.340723,1.665554,83.111212
2026,55252,박준순,DOO,1392,True,-2.569966,5.021761,69.902919,11.340006,26.687117,1392,100.0,92,763,1.016456,629,4.005305,322,24.513422,1.761022,2.017089,-0.256068,276,16.532501,1.18768,1.429503,-0.241824,239,-1.453782,-0.104438,-0.663247,0.558809,342,3.628074,0.260637,-1.534961,1.795598,213,26.682704,1.916861,-0.231929,2.14879,83.78625
2026,51203,안재석,DOO,1397,True,0.111896,4.909625,68.587466,6.718996,56.748466,1397,100.0,94,691,1.479265,706,3.43036,344,20.38648,1.459304,1.897956,-0.438652,288,11.161646,0.798973,1.129239,-0.330266,258,3.536187,0.253127,-0.295971,0.549098,341,15.142768,1.083949,-1.048449,2.132398,166,18.360384,1.314272,-0.20351,1.517782,81.980869
2026,51344,김휘집,NC,1000,True,2.809404,6.894436,68.944361,-1.203706,86.809816,1000,100.0,67,441,2.181786,559,4.712651,248,19.596731,1.959673,2.254407,-0.294734,218,9.108373,0.910837,1.359177,-0.44834,180,3.932392,0.393239,-0.528192,0.921431,246,17.76063,1.776063,-0.871484,2.647548,108,18.546234,1.854623,-0.032122,1.886746,113.936178
2026,68912,김형준,NC,1403,True,3.09999,6.827266,95.78654,0.022368,89.263804,1403,100.0,105,640,2.153346,763,4.67392,337,25.753721,1.835618,2.20895,-0.373332,283,15.223865,1.085094,1.427308,-0.342214,288,7.885222,0.562026,-0.335993,0.898019,313,18.767072,1.337639,-0.955264,2.292903,182,28.15666,2.006889,-0.191655,2.198544,112.854746
2026,69995,서호철,NC,587,True,-2.668989,5.536644,32.500101,6.057544,23.619632,587,100.0,52,307,1.764338,280,3.772306,137,11.444577,1.949672,2.301908,-0.352236,128,7.113574,1.211852,1.626128,-0.414276,99,-2.087864,-0.355684,-0.569965,0.214282,157,8.216051,1.399668,-1.295233,2.694901,66,7.813763,1.331135,-0.2985,1.629635,92.075828
2026,69992,최정원,NC,887,True,-3.200253,5.930417,52.602802,-3.811689,17.484663,887,100.0,81,355,2.066263,532,3.864155,229,13.786433,1.554277,1.979774,-0.425498,199,8.117938,0.915213,1.355814,-0.440601,154,4.166302,0.469707,-0.392438,0.862145,211,14.772328,1.665426,-0.721138,2.386564,94,11.759801,1.325795,-0.15575,1.481544,98.415544
2026,50204,박지훈,DOO,1151,True,-0.121231,6.801658,78.287078,-3.728072,53.680982,1151,100.0,91,511,2.77956,640,4.022097,280,20.194246,1.754496,2.23872,-0.484224,262,16.212697,1.408575,1.870531,-0.461956,222,6.336098,0.550486,-0.275073,0.825559,250,17.375592,1.509608,-0.841702,2.35131,137,18.168445,1.578492,-0.212916,1.791408,112.442459
2026,53554,김민석,DOO,1770,True,-1.180336,6.034878,106.81734,-2.754935,39.570552,1770,100.0,117,735,1.94207,1035,4.092808,425,29.178171,1.648484,2.067224,-0.41874,382,16.702527,0.943646,1.36506,-0.421415,342,8.122342,0.458889,-0.496608,0.955498,424,24.026527,1.357431,-0.887997,2.245428,197,28.787772,1.626428,-0.105609,1.732037,100.097358
2026,56949,고준휘,NC,195,False,-3.654954,3.378893,6.588841,2.027908,10.429448,195,100.0,24,95,0.850338,100,2.528554,46,2.56071,1.313184,1.984448,-0.671264,50,1.845617,0.94647,1.396959,-0.450489,30,0.843481,0.432554,0.030968,0.401586,51,-0.851249,-0.436538,-2.431857,1.995319,18,2.190282,1.123221,-0.13018,1.253401,57.336197
2026,63257,김인태,DOO,235,False,-1.032685,9.519176,22.370062,-5.96524,41.104294,235,100.0,45,95,4.626748,140,4.892428,55,4.885666,2.079007,2.656744,-0.577737,51,2.930946,1.247211,2.098806,-0.851595,46,3.23014,1.374528,0.586658,0.78787,51,3.529569,1.501944,-0.608245,2.110189,32,7.793741,3.316486,-0.107215,3.4237,156.194297
2026,50167,이주형,KIW,382,True,2.49106,5.319121,20.319041,5.329026,82.515337,382,100.0,24,196,1.458294,186,3.860826,97,4.44565,1.163783,1.601211,-0.437428,88,3.93679,1.030573,1.49115,-0.460576,74,2.20218,0.576487,-0.566149,1.142636,70,3.56102,0.932204,-0.747058,1.679263,53,6.1734,1.616073,-0.320858,1.936932,88.573724
2026,79608,안치홍,KIW,1668,True,-3.490304,5.789504,96.568928,0.404641,13.803681,1668,100.0,109,740,1.432689,928,4.356815,398,20.090659,1.204476,1.616843,-0.412367,328,14.943043,0.895866,1.23157,-0.335704,351,10.243168,0.614099,-0.311294,0.925393,395,22.171216,1.32921,-0.804689,2.133899,196,29.120842,1.745854,-0.29974,2.045594,96.146855
2026,56322,브룩스,KIW,619,True,0.729154,5.978043,37.004086,4.379986,67.177914,619,100.0,41,289,1.862271,330,4.115772,149,10.782115,1.74186,2.190776,-0.448915,110,4.358852,0.704176,1.122358,-0.418182,130,2.94975,0.476535,-0.385665,0.8622,168,9.559337,1.544319,-1.032003,2.576322,62,9.354032,1.511152,-0.033194,1.544346,99.182319
2026,76267,최주환,KIW,1265,True,-3.042624,5.884529,74.439293,-1.732342,19.325153,1265,100.0,91,515,1.436818,750,4.447712,267,16.82641,1.330151,1.72349,-0.393339,267,14.705016,1.162452,1.536376,-0.373924,254,4.867384,0.384773,-0.515103,0.899876,309,18.521475,1.464148,-0.883946,2.348094,168,19.519008,1.543005,-0.424,1.967005,97.676751
2026,56754,오재원,HAN,623,True,0.03,5.820045,36.258878,-0.015216,55.521472,623,100.0,47,267,1.731551,356,4.088494,151,8.916437,1.43121,1.777655,-0.346445,131,5.179847,0.831436,1.280334,-0.448898,132,5.395811,0.866101,-0.225405,1.091506,143,9.764519,1.567339,-0.791979,2.359318,66,7.002264,1.123959,-0.309053,1.433012,96.638563
2026,54730,페라자,HAN,2125,True,3.627416,7.319562,155.540685,1.548821,93.558282,2125,100.0,121,931,1.462244,1194,5.857318,453,38.901176,1.830644,2.03974,-0.209097,404,20.49306,0.964379,1.296617,-0.332238,404,-3.25505,-0.153179,-0.73997,0.586791,536,44.264387,2.08303,-0.980232,3.063262,328,55.137112,2.594688,-0.153911,2.748599,120.780675
2026,53764,문현빈,HAN,2045,True,2.913656,6.851028,140.103528,2.45086,88.03681,2045,100.0,122,896,2.024358,1149,4.82667,457,36.658715,1.792602,2.064834,-0.272232,426,18.599406,0.909506,1.280412,-0.370906,403,4.920892,0.24063,-0.519953,0.760583,492,41.435703,2.026196,-0.698351,2.724547,267,38.488813,1.882094,-0.102585,1.984678,113.237313
2026,69737,노시환,HAN,2113,True,3.079932,6.943838,146.723305,0.475765,88.650307,2113,100.0,117,973,2.030035,1140,4.913804,478,40.450552,1.914366,2.215936,-0.301571,435,21.912955,1.037054,1.467403,-0.430349,411,3.942001,0.186559,-0.558931,0.745491,513,35.704844,1.68977,-0.951383,2.641153,276,44.712953,2.116089,-0.142992,2.25908,114.731547
2026,68050,강백호,HAN,2063,True,-3.742958,5.223991,107.770924,-1.403876,9.509202,2063,100.0,110,850,1.14324,1213,4.080751,465,28.780768,1.395093,1.903107,-0.508014,413,16.149665,0.782824,1.147504,-0.36468,368,7.295798,0.35365,-0.252532,0.606182,504,21.804132,1.056914,-1.22457,2.281484,313,33.740561,1.63551,-0.43027,2.065779,87.042138
2026,55392,어준서,KIW,352,True,-1.869405,7.610029,26.787301,-6.136046,34.04908,352,100.0,28,132,2.865963,220,4.744066,82,5.296643,1.504728,2.014526,-0.509798,78,4.044266,1.148939,1.953453,-0.804514,66,2.997211,0.85148,-0.200141,1.051622,89,9.233013,2.623015,-0.794203,3.417218,37,5.216169,1.481866,-0.107672,1.589538,125.457172
2026,53312,김건희,KIW,1512,True,-2.419988,5.712241,86.369082,3.869596,27.300613,1512,100.0,120,745,2.083105,767,3.629136,354,33.304461,2.202676,2.513958,-0.311282,330,15.865486,1.049305,1.491113,-0.441808,292,3.993024,0.264089,-0.440372,0.704461,351,12.725261,0.841618,-1.168682,2.010299,185,20.480851,1.354554,-0.312912,1.667466,94.902927
2026,64340,임지열,KIW,337,True,-2.11029,6.570023,22.140977,-2.079992,30.368098,337,100.0,31,142,2.208794,195,4.361228,69,4.636422,1.375793,1.7433,-0.367507,64,2.563562,0.760701,1.558167,-0.797466,70,3.304901,0.980683,0.157931,0.822752,94,5.925406,1.758281,-1.050677,2.808958,40,5.710684,1.694565,-0.199927,1.894492,108.713153
2026,79192,채은성,HAN,742,True,-3.19605,5.680927,42.152481,1.861616,18.09816,742,100.0,47,343,1.118538,399,4.562389,167,10.601587,1.428785,1.815494,-0.386709,140,7.974738,1.074763,1.386498,-0.311735,150,0.057875,0.0078,-0.630603,0.638403,183,10.496093,1.414568,-1.093201,2.507769,102,13.022187,1.755012,-0.359649,2.114661,94.398774
2026,62700,하주석,HAN · KIA,748,True,-0.201959,5.810747,43.464388,12.026348,51.840491,748,100.0,55,401,1.820752,347,3.989995,147,12.872558,1.72093,1.888547,-0.167617,167,12.214731,1.632985,1.902398,-0.269412,143,-0.618541,-0.082693,-0.652565,0.569873,180,5.602824,0.749041,-1.066463,1.815504,111,13.392815,1.790483,-0.251164,2.041647,96.488866
2026,78288,최재훈,HAN,492,True,-4.47066,5.895021,29.003505,-6.226703,6.441718,492,100.0,39,213,2.537069,279,3.357952,129,10.068686,2.046481,2.515341,-0.46886,118,7.710309,1.567136,1.912559,-0.345423,81,1.078322,0.219171,-0.470928,0.690099,111,2.661338,0.540922,-1.335765,1.876687,53,7.48485,1.521311,-0.084137,1.605448,97.845671
2026,56304,박한결,KIW,167,False,-4.119022,5.579318,9.317462,3.256064,8.588957,167,100.0,13,82,2.183722,85,3.395597,35,3.447966,2.06465,2.451722,-0.387072,38,1.998729,1.196844,1.625285,-0.428441,35,0.198674,0.118967,-0.223636,0.342603,35,-0.376984,-0.225739,-1.299145,1.073407,24,4.049076,2.424596,-0.370503,2.7951,92.762876
2026,78135,이형종,KIW,783,True,1.557452,6.256655,48.989607,-0.510193,72.699387,783,100.0,61,358,1.76411,425,4.492545,171,14.002403,1.788302,2.145882,-0.35758,170,6.818126,0.87077,1.265759,-0.39499,149,2.01528,0.257379,-0.493271,0.750651,182,10.974579,1.401606,-0.916971,2.318578,111,15.179219,1.938598,-0.237289,2.175886,103.667952
2026,64006,심우준,HAN,1636,True,-7.590594,5.436089,88.934412,0.400799,2.760736,1636,100.0,110,756,1.74914,880,3.686948,404,26.928055,1.645969,2.144744,-0.498775,346,25.045009,1.530868,1.801799,-0.27093,309,7.776141,0.475314,-0.39339,0.868704,376,3.302986,0.201894,-1.420535,1.622429,201,25.882222,1.582043,-0.383478,1.96552,90.4569
2026,77532,손아섭,HAN · DOO,668,True,-3.238304,6.280577,41.954256,-1.92412,16.871166,668,100.0,47,279,2.093378,389,4.187199,169,14.519187,2.173531,2.441756,-0.268225,136,6.49435,0.972208,1.446922,-0.474714,120,-1.342696,-0.201002,-0.877298,0.676295,170,12.067538,1.806518,-0.790336,2.596854,73,10.215878,1.529323,-0.127665,1.656988,104.053094
2026,52764,허인서,HAN,1508,True,0.690647,5.722065,86.28874,4.784216,65.95092,1508,100.0,107,753,1.731942,755,3.990123,345,28.678505,1.901758,2.131228,-0.22947,321,18.09247,1.199766,1.425751,-0.225985,271,4.575507,0.303416,-0.341495,0.644911,372,14.096958,0.934812,-1.071917,2.006728,199,20.8453,1.382314,-0.411625,1.79394,95.061092
2026,54795,황영묵,HAN,587,True,1.194717,7.224358,42.406982,2.880943,71.472393,587,100.0,57,271,2.602297,316,4.622061,158,16.851358,2.870759,3.207186,-0.336426,110,4.872551,0.830077,1.176517,-0.346441,107,-0.99986,-0.170334,-0.779775,0.609441,129,8.191001,1.395401,-0.931729,2.327129,83,13.491932,2.298455,-0.069902,2.368357,119.247898
2026,62332,김재현,KIW,97,False,-3.433826,10.24537,9.938009,-6.813868,14.723926,97,100.0,11,38,5.689393,59,4.555978,25,3.668281,3.781733,4.234018,-0.452286,22,0.890544,0.918087,1.536152,-0.618066,7,0.213579,0.220184,0.787983,-0.567799,22,1.653599,1.704742,-0.820658,2.5254,21,3.512007,3.620625,-0.048102,3.668728,167.885967
2026,52348,박찬혁,KIW,1142,True,0.669419,5.817831,66.439625,-0.225329,65.337423,1142,100.0,84,516,1.617447,626,4.200384,263,19.393315,1.698189,2.01987,-0.321681,241,8.238158,0.72138,1.266094,-0.544714,237,4.788746,0.41933,-0.545682,0.965012,266,15.844449,1.38743,-0.931868,2.319298,135,18.174957,1.591502,-0.190967,1.782469,96.602918
2026,64984,김태진,KIW,76,False,-6.188354,4.307846,3.273963,-3.165276,3.680982,76,100.0,11,30,-0.069026,46,4.376872,15,1.114283,1.466162,1.786625,-0.320463,13,0.170204,0.223952,1.102659,-0.878707,19,0.479322,0.630687,-0.622899,1.253586,21,0.208105,0.273823,-2.335411,2.609234,8,1.302049,1.713222,0.0,1.713222,72.292272
2026,68362,추재현,KIW,1062,True,-0.802335,6.269066,66.577477,-0.147432,41.411043,1062,100.0,66,472,2.439687,590,3.829379,283,22.752188,2.142391,2.531974,-0.389584,209,9.535607,0.897891,1.294492,-0.396601,196,8.147604,0.767194,-0.193473,0.960667,259,9.871183,0.92949,-1.111756,2.041246,115,16.270894,1.532099,-0.08155,1.61365,103.867768
2026,64560,이창진,KIA,22,False,-9.721169,10.056328,2.212392,-22.752952,0.0,22,100.0,3,7,6.405824,15,3.650504,6,1.319663,5.998466,6.078588,-0.080121,5,0.015528,0.070581,0.899828,-0.829247,4,0.162175,0.737159,0.0,0.737159,4,0.381362,1.733464,-0.572592,2.306056,3,0.333665,1.516658,0.0,1.516658,164.842404
2026,68646,한준수,KIA,1361,True,-0.694103,7.337037,99.857073,-7.225238,43.251534,1361,100.0,98,500,2.337747,861,4.99929,308,23.451855,1.723134,2.090737,-0.367603,293,11.112167,0.816471,1.326095,-0.509624,272,9.804587,0.720396,-0.425753,1.146149,312,23.73171,1.743697,-0.589193,2.332889,176,31.756753,2.33334,-0.064139,2.397479,121.062022
2026,56632,데일,KIA,490,True,3.691092,6.92295,33.922456,6.876738,94.785276,490,100.0,34,253,2.041722,237,4.881228,126,11.307279,2.307608,2.527471,-0.219863,103,5.684854,1.160174,1.522913,-0.362739,99,-0.103758,-0.021175,-1.017047,0.995871,106,6.549124,1.336556,-0.931261,2.267817,56,10.484957,2.139787,-0.060355,2.200142,114.395252
2026,79402,김상수,KT,1767,True,-4.165193,6.688968,118.194072,-10.254284,8.282209,1767,100.0,113,637,2.559483,1130,4.129486,445,25.500087,1.443129,1.999471,-0.556342,380,17.651321,0.998943,1.438669,-0.439726,333,13.639799,0.771918,-0.099251,0.871169,394,27.191099,1.538828,-0.669564,2.208392,215,34.211767,1.93615,-0.109843,2.045993,110.628159
2026,50500,황성빈,LOT,1584,True,-0.346164,5.420203,85.856011,5.532699,50.0,1584,100.0,99,777,1.894194,807,3.526008,370,24.978825,1.576946,1.901988,-0.325042,357,19.082864,1.204726,1.467127,-0.2624,332,5.821214,0.367501,-0.456321,0.823822,347,16.67282,1.052577,-0.870698,1.923275,178,19.300289,1.218453,-0.147901,1.366354,90.201137
2026,67905,천재환,NC,984,True,-2.305807,5.385254,52.990898,3.785383,28.527607,984,100.0,82,479,1.718736,505,3.666518,214,15.637639,1.589191,1.960652,-0.371461,235,9.690199,0.984776,1.525432,-0.540655,196,3.636851,0.369599,-0.336062,0.705661,207,4.693148,0.476946,-1.180768,1.657714,132,19.333061,1.964742,-0.250518,2.21526,89.63846
2026,50208,오명진,DOO,606,True,4.607305,7.434182,45.051145,0.80117,97.852761,606,100.0,62,284,2.843641,322,4.590541,141,15.252835,2.51697,2.766964,-0.249994,128,5.969628,0.985087,1.318572,-0.333485,125,3.314566,0.546958,-0.385138,0.932096,146,12.453427,2.055021,-0.697606,2.752626,66,8.060689,1.330147,-0.159151,1.489298,122.626049
2026,66209,조수행,DOO,674,True,3.399661,6.779874,45.696353,-5.324174,91.717791,674,100.0,71,250,2.487757,424,4.292117,171,10.018573,1.486435,1.912371,-0.425936,164,6.02717,0.894239,1.210214,-0.315975,115,3.497733,0.518952,-0.317131,0.836083,140,14.141937,2.09821,-0.297588,2.395799,84,12.010939,1.782038,-0.020108,1.802147,112.091739
2026,64101,한석현,NC,486,True,4.334668,5.878114,28.567633,7.924169,97.239264,486,100.0,52,252,2.637446,234,3.240668,129,10.314279,2.12228,2.457639,-0.33536,117,4.828349,0.993487,1.49052,-0.497032,83,1.517088,0.312158,-0.275427,0.587585,102,4.64433,0.955624,-0.822753,1.778376,55,7.263587,1.494565,-0.212534,1.707099,97.57347
2026,68904,오영수,NC,216,False,-3.255073,6.111622,13.201103,5.470713,16.564417,216,100.0,26,103,1.831328,113,4.280294,41,2.732474,1.265034,1.746331,-0.481297,53,3.098175,1.43434,1.95024,-0.5159,40,0.88282,0.408713,-0.463363,0.872076,48,1.490514,0.690053,-1.050691,1.740744,34,4.997121,2.313482,-0.351189,2.664671,101.332931
2026,67207,이유찬,DOO,509,True,-2.258017,5.529179,28.143522,-0.127014,29.141104,509,100.0,57,236,2.301413,273,3.227766,120,9.480717,1.862616,2.287475,-0.424858,109,4.323428,0.849396,1.58284,-0.733444,91,2.022546,0.397357,-0.126859,0.524216,126,5.253028,1.032029,-0.960607,1.992636,63,7.063804,1.387781,-0.481436,1.869217,91.955642
2026,78756,오선진,KIW,290,False,-4.107525,6.330742,18.359151,-3.582711,8.588957,290,100.0,37,127,2.697355,163,3.633387,78,5.121896,1.766171,2.273635,-0.507464,67,4.961785,1.71096,2.011854,-0.300894,45,0.257125,0.088664,-0.306772,0.395436,65,2.38064,0.82091,-1.205022,2.025932,35,5.637706,1.944037,-0.07634,2.020377,104.860747
2026,56338,최재영,KIW,170,False,0.917091,8.307048,14.121982,-0.675048,69.325153,170,100.0,21,85,4.016218,85,4.29083,44,5.224908,3.073475,3.505281,-0.431806,41,2.199521,1.293836,1.93707,-0.643234,27,0.475874,0.279926,-0.116955,0.396881,34,1.53286,0.901683,-1.125392,2.027075,24,4.688819,2.758129,-0.183786,2.941915,136.679126
2026,51762,장규현,HAN,116,False,7.506144,8.783383,10.188724,-2.742808,100.0,116,100.0,18,48,3.385787,68,5.397596,34,4.160589,3.586715,3.781077,-0.194362,23,0.481034,0.414684,0.728731,-0.314047,22,-0.021457,-0.018497,-0.601038,0.582541,23,2.743491,2.365078,-0.522983,2.888061,14,2.825067,2.435402,0.0,2.435402,144.348085
2026,66657,이진영,HAN,440,True,-2.825568,6.969665,30.666525,-4.81825,20.552147,440,100.0,40,182,1.256456,258,5.713209,100,6.343946,1.441806,1.856622,-0.414816,87,1.801123,0.409346,0.841948,-0.432602,89,2.647511,0.601707,-0.32519,0.926897,105,7.04851,1.601934,-0.827784,2.429718,59,12.825434,2.914871,-0.289141,3.204013,115.14736
2026,52103,최원영,LG,80,False,-1.027058,7.628244,6.102595,5.217314,41.104294,80,100.0,15,37,4.000594,43,3.627651,25,3.223313,4.029141,4.324445,-0.295303,15,0.065663,0.082078,0.754971,-0.672893,10,0.394655,0.493319,-0.005099,0.498418,18,1.079578,1.349473,-0.67265,2.022123,12,1.339386,1.674233,-0.401072,2.075305,125.750433
2026,68110,송찬의,LG,1358,True,4.15652,6.987313,94.887716,0.896414,96.01227,1358,100.0,100,638,2.556987,720,4.430326,331,29.699075,2.186972,2.411674,-0.224702,259,11.98054,0.882219,1.303082,-0.420863,267,6.031504,0.444146,-0.213246,0.657392,335,22.316272,1.643319,-0.832769,2.476088,166,24.860326,1.830657,-0.111753,1.942411,115.431491
2026,51100,이영빈,LG,359,True,-1.057546,4.406163,15.818125,3.801251,40.184049,359,100.0,43,177,1.711564,182,2.694599,93,6.387859,1.779348,2.336931,-0.557583,76,3.783467,1.053891,1.327938,-0.274047,68,-1.421447,-0.395946,-0.79064,0.394694,77,3.06941,0.854989,-0.992921,1.84791,45,3.998836,1.113882,-0.169744,1.283626,73.875168
2026,64166,배정대,KT,438,True,-2.85233,5.743525,25.156638,0.656489,19.93865,438,100.0,59,212,2.115731,226,3.627793,117,7.477229,1.70713,2.230841,-0.523711,103,3.818887,0.871892,1.68068,-0.808788,84,0.586565,0.133919,-0.583186,0.717105,73,2.139025,0.488362,-0.781611,1.269973,61,11.134932,2.542222,-0.430992,2.973214,95.406597
2026,65703,이도윤,HAN,1347,True,-3.32751,4.93507,66.475398,2.742639,16.257669,1347,100.0,100,618,1.532757,729,3.402314,372,24.82377,1.842893,2.284344,-0.441451,255,11.423139,0.848043,1.153569,-0.305526,246,1.518133,0.112705,-0.507426,0.62013,321,7.439029,0.552266,-1.165555,1.717822,153,21.271326,1.579163,-0.232176,1.811339,82.390531
2026,63260,이우성,NC,1494,True,-1.593745,4.53558,67.761563,-3.055562,35.889571,1494,100.0,109,654,1.668902,840,2.866678,387,17.692535,1.184239,1.80416,-0.61992,310,13.513388,0.904511,1.372223,-0.467712,292,2.458088,0.164531,-0.471785,0.636316,357,17.263127,1.155497,-0.917478,2.072975,148,16.834424,1.126802,-0.118217,1.24502,75.958772
2026,54598,이호준,LOT,189,False,2.247886,7.36663,13.922931,-3.861352,80.368098,189,100.0,27,76,3.199364,113,4.167266,47,4.158427,2.200226,2.556484,-0.356258,44,1.813861,0.959715,1.762699,-0.802984,36,0.591729,0.313084,-0.443635,0.756719,39,2.948769,1.560195,-0.544004,2.104199,23,4.410145,2.33341,-0.132179,2.465589,121.538467
