season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus
2023,79150,정주현,,398,True,41.20603,49.402675,28.120198,7.065376,65.691343,164,7.341207,234,6.872059,223,6.128134,175,8.259691,134,8.960785,14.44208,-3.045861,159,2.012229,0.816378,2.756585,81,12.004353,-13.348674,15.173481,24,13.290736,-27.187174,16.970546,134.797,135.916,124.356
2023,53058,정준영,,210,False,47.619048,48.778594,9.664419,4.602104,45.761982,100,3.207221,110,5.87018,117,4.369979,93,4.894133,65,3.692911,8.062653,-4.286619,84,2.947713,4.241869,1.524142,35,1.854811,-16.464204,11.412558,26,15.918325,-3.490546,17.535731,90.818,100.233,89.792
2023,60523,정훈,,872,True,42.889908,44.38406,43.136127,4.946804,52.094554,374,2.301955,498,6.933095,425,4.357139,447,5.507447,243,5.818586,10.900101,-3.627054,359,1.090021,-1.169855,3.191948,179,6.975021,-13.958115,12.806394,91,13.844508,-28.633345,15.797513,96.972,99.972,96.091
2023,52405,조민성,,91,False,50.549451,43.536713,3.333716,3.663424,39.974873,46,-0.72008,45,8.144339,42,2.588996,49,4.584362,29,2.742647,6.289647,-3.996652,32,1.691819,-1.906628,5.770059,19,4.118563,-9.218988,16.122358,11,11.040353,-37.243395,15.868728,74.058,64.087,86.611
2023,66209,조수행,,928,True,39.547414,44.423676,46.247811,4.9836,54.071208,367,2.226097,561,6.787529,462,3.368507,466,6.58483,244,4.532767,9.097615,-4.653284,398,1.993552,-0.770314,4.118657,204,7.397325,-17.019124,11.607058,82,14.832902,-22.095655,15.28881,97.629,79.907,107.156
2023,64868,조용호,,785,True,45.22293,47.430934,52.136716,6.64162,63.26013,355,5.207924,430,7.825252,398,6.261327,387,7.032722,219,8.191567,12.976322,-3.656397,339,2.629103,1.128275,4.268898,160,8.944169,-17.588256,12.734515,67,16.378887,-11.716306,17.243355,127.232,138.619,111.755
2023,51701,조현진,,21,False,47.619048,44.699765,3.20032,15.23962,78.344686,10,12.118836,11,18.076695,9,13.478667,12,16.560334,5,5.344887,8.782306,-8.404789,8,15.111173,24.102352,6.119995,7,16.395862,-5.175136,25.024261,1,57.647154,,57.647154,280.743,285.099,209.603
2023,51865,조형우,,484,True,47.31405,42.925921,16.446793,3.398098,41.487295,229,1.077835,255,5.481785,243,3.166483,241,3.631634,134,4.852628,8.315537,-3.002263,200,-0.056617,-1.350673,1.317484,104,4.373694,-11.874968,10.960989,46,11.975793,-10.384125,13.535787,69.321,75.807,76.826
2023,69332,주성원,,278,False,52.158273,45.304636,8.164777,2.93697,34.591499,145,-0.203414,133,6.360697,149,3.413023,129,2.387111,77,4.89508,7.590367,-1.432985,115,0.059653,-2.602042,3.774934,58,3.22742,-12.181311,11.972916,28,8.768075,-3.076848,10.189466,61.088,80.811,64.045
2023,66354,주효상,,137,False,45.255474,48.113555,5.246634,3.82966,45.612628,62,2.427065,75,4.989138,75,2.571741,62,5.351335,39,3.928947,8.450348,-3.305295,63,1.824436,0.860194,2.758544,24,5.849043,-11.285195,12.904318,11,10.556178,,10.556178,77.026,63.736,94.488
2023,64717,지시완,,39,False,46.153846,38.547499,0.921145,2.361911,27.964136,18,0.415068,21,4.030634,18,3.434938,21,1.442174,9,10.380692,12.27336,-4.760649,15,-2.015775,-5.497247,1.030512,10,2.974938,-10.416269,6.322739,5,-0.164888,-31.402397,7.644489,50.82,81.256,54.341
2023,79192,채은성,,2264,True,47.70318,41.727524,85.577286,3.779915,40.446254,1080,-0.880901,1184,8.031336,995,3.621752,1269,3.903928,509,5.018392,9.224024,-2.537882,891,0.578252,-1.791774,4.009579,549,3.557928,-12.427143,12.086276,315,11.221723,-18.565135,14.94508,76.138,85.047,79.623
2023,67905,천재환,,635,True,54.015748,43.100869,27.00682,4.253043,43.253092,343,0.538991,292,8.615782,315,3.51926,320,4.975359,182,5.781769,8.659258,-5.1224,253,0.175494,-2.311134,3.738067,133,2.879503,-13.736649,11.09423,67,18.224272,-18.881301,21.874,84.585,82.967,90.626
2023,69802,최경모,,74,False,45.945946,49.448645,5.57722,7.536784,78.046907,34,9.05503,40,6.246275,43,7.590757,31,7.461918,22,8.278223,12.28664,-5.350393,34,5.519311,9.088097,3.021161,15,9.549255,-9.411741,14.289504,3,14.901894,,14.901894,143.214,165.6,116.163
2023,68909,최보성,,70,False,48.571429,46.953921,2.973385,4.247693,66.237236,34,4.242839,36,4.252278,42,3.405669,28,5.510729,23,2.086589,5.248446,-3.841893,32,3.656728,3.888443,3.358809,13,8.554722,-4.462142,9.639461,2,10.560143,,10.560143,84.49,80.662,96.125
2023,68805,최상민,,157,False,47.133758,45.789076,9.460869,6.026031,57.960166,74,4.307854,83,7.5579,83,5.704852,74,6.386273,43,7.46765,12.791344,-3.560003,68,3.66552,2.641119,4.817973,35,5.048565,-16.360899,12.459533,11,18.092983,,18.092983,116.241,127.325,105.116
2023,65905,최승민,,57,False,57.894737,39.42672,1.735763,3.045199,31.289999,33,-1.163765,24,8.832524,22,2.797584,35,3.200842,15,6.56159,8.758021,-2.224135,21,-4.981717,-6.130508,-1.305584,11,3.981414,-9.082472,14.867985,10,13.597298,,13.597298,63.02,68.32,72.402
2023,66606,최원준,,1123,True,40.516474,48.98493,58.359624,5.196761,54.562411,455,3.002539,668,6.691328,604,3.777855,519,6.848049,329,4.932453,10.511406,-4.290817,493,2.579698,0.119009,4.360687,216,8.03633,-18.040528,13.962889,85,14.182904,-30.565565,15.820043,101.435,88.215,109.859
2023,50707,최인호,,570,True,42.105263,43.999723,21.090046,3.700008,37.326928,240,-0.408129,330,6.687744,290,2.798508,280,4.633705,152,3.829717,9.206313,-5.131277,250,1.756978,-2.54688,5.543078,118,3.689486,-25.534828,11.545484,50,13.045679,-12.064953,14.648485,74.711,68.339,87.118
2023,78288,최재훈,,1766,True,35.164213,44.905915,108.026106,6.116994,62.94362,621,4.304538,1145,7.099993,871,4.266279,895,7.91808,472,5.742,12.10809,-3.380541,741,2.46004,0.189717,3.919893,391,10.419197,-13.467226,13.84152,162,13.55303,-22.0137,14.453454,117.865,98.128,120.848
2023,75847,최정,,2138,True,49.064546,43.235849,118.19833,5.528453,52.647894,1049,1.016891,1089,9.874301,973,4.848764,1165,6.096125,500,6.846454,9.343596,-3.799254,866,1.609078,-1.197501,5.572686,545,6.419694,-14.996114,13.060653,227,15.437936,-21.975716,16.804644,107.357,109.95,102.137
2023,65464,최정용,,144,False,42.361111,46.160286,4.49724,3.123084,32.954784,61,-0.285807,83,5.628413,78,-0.870552,66,7.842835,37,-0.042047,3.962687,-5.915657,65,-0.821558,-1.055656,-0.564805,32,9.737864,-13.744207,14.086396,10,19.306936,,19.306936,64.411,-6.127,120.075
2023,69992,최정원,,203,False,37.438424,41.042571,8.457566,4.166289,56.067298,76,0.711558,127,6.233687,101,1.725781,102,6.58287,55,2.916199,7.017345,-3.23552,86,2.078686,-2.538968,5.565487,43,8.897972,-12.568171,10.507933,19,6.525571,-15.282558,10.614596,83.036,46.567,107.135
2023,76267,최주환,,2044,True,44.765166,46.360891,106.834925,5.226758,51.149513,915,2.48548,1129,7.448431,1008,5.339133,1036,5.117419,569,6.939739,11.961265,-3.236866,823,1.958489,-0.669642,4.593013,476,6.406505,-16.342926,13.082969,176,11.780959,-17.292845,14.29351,101.97,119.902,92.085
2023,68868,최준우,,277,False,40.072202,45.530184,11.236278,4.056418,44.406825,111,1.357635,166,5.861026,128,3.601236,149,4.447447,78,5.062415,10.970741,-3.895369,111,0.392457,-2.92731,3.318354,62,5.678753,-18.953507,10.991594,26,12.812076,-4.218673,13.493306,81.075,84.631,85.205
2023,50854,최지훈,,1828,True,44.693654,45.334666,82.22051,4.49784,51.084434,817,2.035807,1011,6.487435,971,3.949746,857,5.118842,548,5.0199,9.594106,-2.876862,776,2.248406,-0.319201,4.856028,366,5.657,-18.835799,11.551877,138,11.999423,-25.468935,14.305168,88.956,91.704,92.1
2023,62884,최항,,131,False,48.854962,47.4382,5.485655,4.187523,51.970498,64,2.113897,67,6.1683,66,3.311689,65,5.076831,39,3.590131,6.95394,-4.97229,60,3.393351,0.860237,5.609825,28,4.797666,-10.438448,10.892112,4,17.653663,,17.653663,83.415,78.754,91.668
2023,72443,최형우,,1987,True,43.43231,43.006307,113.848979,5.729692,56.503919,863,1.18286,1124,9.22072,922,4.461568,1065,6.827542,468,5.921726,9.075595,-2.106306,842,1.826243,-1.335395,5.15753,466,8.332254,-14.774158,13.711524,211,15.132717,-21.653607,16.394993,110.95,102.092,109.648
2023,51817,추신수,,1818,True,42.684268,43.145471,100.563837,5.531564,60.778357,776,1.88397,1042,8.248007,851,3.757697,967,7.09264,465,4.690041,8.04723,-3.347608,778,3.032453,-0.1244,5.910077,446,8.164383,-14.790258,12.365631,129,14.534502,-13.856335,16.411582,107.412,87.806,112.371
2023,51463,피렐라,,2054,True,48.247322,41.221223,85.244024,4.150147,45.190129,991,0.244407,1063,7.79134,921,4.174469,1133,4.130376,489,5.68001,9.10928,-3.404995,839,1.059165,-1.581873,4.218731,508,3.781043,-12.327398,11.669928,218,13.474624,-17.499592,15.278948,82.748,96.265,81.948
2023,69813,하재훈,,871,True,51.0907,43.49763,43.971286,5.048368,49.324156,445,2.066948,426,8.162762,428,4.751554,443,5.335132,222,6.541864,11.386387,-5.418052,369,1.899815,0.192925,4.309542,189,5.076164,-12.88559,13.636062,91,14.114376,-13.490803,17.522423,98.785,107.977,94.321
2023,62700,하주석,,119,False,64.705882,50.429828,5.869309,4.932192,56.425239,77,3.578342,42,7.414251,72,5.305566,47,4.360216,36,6.220743,9.206158,-4.228208,56,2.852245,1.807942,6.30648,20,7.946351,-9.056659,13.61402,7,6.333054,-14.698283,9.838276,96.711,119.221,84.309
2023,68525,한동희,,1269,True,40.977147,42.451544,50.024565,3.942046,42.319766,520,0.532095,749,6.309436,591,3.329167,678,4.476282,342,4.649307,10.164744,-4.125251,519,1.330062,-1.910887,3.970416,291,5.034104,-17.04702,11.638726,117,10.745016,-27.052002,14.277448,79.033,79.109,85.501
2023,64101,한석현,,244,False,47.540984,45.997259,10.906557,4.4699,47.162016,116,1.714758,128,6.966748,127,3.810209,117,5.185976,72,5.578424,9.289536,-3.434276,105,2.389945,0.163484,4.574398,46,6.768852,-14.563945,12.694629,21,6.033227,-45.905373,14.68966,88.457,88.872,92.789
2023,63722,한승택,,424,True,41.745283,46.364545,22.613688,5.333417,55.113509,177,3.605272,247,6.571804,212,4.307227,212,6.359607,123,6.227215,10.874772,-5.938447,175,1.642382,-0.953226,3.500022,89,8.055887,-17.342399,13.204188,37,13.271094,,13.271094,103.875,98.959,104.842
2023,62895,한유섬,,1558,True,47.111682,46.588961,84.190707,5.403768,52.909007,734,2.165584,824,8.288267,766,4.568079,792,6.212022,414,6.943855,11.014083,-5.188556,651,1.200042,-2.08477,4.949483,366,7.309969,-14.576687,12.762958,127,16.438099,-9.328508,17.276037,105.131,104.253,103.327
2023,68646,한준수,,317,True,47.318612,46.94975,12.471257,3.934151,39.00665,150,0.321732,167,7.178838,176,3.114214,141,4.957618,79,4.997351,9.130038,-5.710067,153,0.474943,-1.870521,3.113589,60,7.416577,-28.702947,15.525041,25,13.386968,-4.907781,14.149249,78.892,74.746,90.444
2023,79240,허경민,,1659,True,41.470766,44.057023,77.128734,4.64911,55.295409,688,2.142517,971,6.425151,860,3.476183,799,5.911585,462,4.346748,9.18929,-2.774638,698,1.901121,0.057061,3.612734,355,7.302437,-12.779053,12.411508,144,12.398117,-30.41677,13.938221,91.657,82.093,100.241
2023,69706,허관회,,26,False,53.846154,45.71124,0.960121,3.692774,42.649074,14,1.952034,12,5.723636,14,4.087982,12,3.231697,7,4.474831,6.857925,-9.823732,11,2.742472,1.86282,4.281863,6,1.685413,-26.858815,7.394259,2,12.204311,,12.204311,74.582,94.509,72.719
2023,77243,허도환,,307,True,47.557003,43.605799,12.510941,4.075225,46.521748,146,1.643231,161,6.280636,149,4.043956,158,4.104713,89,6.630509,9.852185,-2.094866,124,0.117883,-3.229303,3.805462,69,6.094202,-10.611519,10.73468,25,9.034454,-31.402877,10.719343,81.41,93.616,81.685
2023,66233,홍성호,,159,False,62.264151,44.90114,5.017671,3.155768,35.369592,99,0.61277,60,7.351714,75,5.609319,84,0.965097,41,6.438936,8.07486,-3.103952,63,1.604229,0.942606,2.927477,42,0.324643,-12.529379,9.965159,13,9.466864,-9.004127,17.676194,64.994,125.386,49.441
2023,50600,홍종표,,55,False,36.363636,44.485596,2.288263,4.160478,54.996728,20,-0.945913,35,7.078416,29,1.088542,26,7.586869,15,1.756272,4.823696,-1.749355,24,0.270747,-3.138767,3.155721,13,11.913466,-22.981389,14.82137,3,13.703083,,13.703083,82.933,33.634,117.446
2023,66108,홍창기,,2658,True,39.653875,46.815256,179.718832,6.761431,70.02347,1054,5.418011,1604,7.644202,1413,4.84229,1245,8.93954,797,6.534515,10.521197,-3.538031,1134,3.464167,1.024007,4.971428,540,11.08845,-14.060559,13.486023,187,15.228589,-26.522936,15.90932,129.371,109.819,131.338
2023,67005,홍현빈,,391,True,39.641944,47.675684,20.235195,5.175242,59.508295,155,3.684011,236,6.154652,209,3.619923,182,6.961295,111,4.633185,10.345322,-2.594417,178,2.549159,0.553144,4.141938,71,8.519055,-8.000329,12.221675,31,14.536545,-10.082313,15.357173,101.051,85.01,111.022
2023,65610,황대인,,800,True,48.125,44.557406,40.422475,5.052809,49.60221,385,1.907347,415,7.970889,380,4.915143,420,5.177364,198,7.46761,11.487069,-3.529021,327,0.546905,-1.322461,3.012877,180,6.255234,-13.332231,12.784389,95,13.251376,-9.485344,15.6308,98.865,111.297,92.701
2023,50500,황성빈,,694,True,49.567723,46.649189,27.872433,4.016201,46.410142,344,1.780434,350,6.21364,368,4.249933,326,3.752356,198,5.736496,9.857106,-3.093381,300,1.845276,0.050178,3.92449,151,5.371479,-13.662264,12.949728,45,6.372023,-27.768266,10.639559,80.357,97.796,78.066
2023,76313,황재균,,1772,True,43.227991,45.207922,100.431217,5.667676,57.619666,766,3.266347,1006,7.496123,899,4.385488,873,6.988051,513,6.10739,10.858472,-4.470489,728,2.051076,-1.288001,5.009533,399,8.268077,-12.820292,12.523862,132,16.044578,-14.140403,16.746554,109.843,100.548,111.297
