season,batter_id,batter_name,team,batter_stance,pitches_seen,qualified_300,swing_aggression,za_raw,za_percentile,raw_dv,dv_per_100,swing_pct,z_swing_pct,o_swing_pct,z_minus_o_swing,heart_swing_pct,meatball_swing_pct,heart_only_swing_pct,heart_only_pitches,meatball_pitches,shadow_swing_pct,chase_swing_pct,waste_swing_pct,z_swing_residual,o_swing_residual,heart_swing_residual,meatball_swing_residual,waste_swing_residual,shadow_swing_residual,heart_only_swing_residual,cluster_id,cluster_distance,cluster_distance_outlier,sensitivity_cluster_id,sensitivity_cluster_distance,sensitivity_cluster_distance_outlier,sensitivity_residual_outlier,z_swing_residual_z,o_swing_residual_z,heart_swing_residual_z,meatball_swing_residual_z,waste_swing_residual_z,shadow_swing_residual_z,heart_only_swing_residual_z
2026,52001,안현민,KT,R,1286,True,-10.465731,0.795462,53.145,101.09474,7.861177,34.525661,54.0,19.972826,34.027174,57.777778,65.333333,54.871795,195,75,43.977055,16.666667,1.840491,-11.443606,-8.426407,-12.995864,-8.616034,-6.01111,-8.803999,-14.64457,2,2.560523,False,2,2.707382,False,True,-2.089207,-1.534544,-2.420413,-1.200084,-1.548949,-1.282504,-2.455593
2026,64153,양석환,DOO,R,443,True,9.262404,-3.044789,7.862,22.631756,5.108749,55.530474,70.892019,41.304348,29.587671,72.072072,75.0,70.886076,79,32,66.860465,43.157895,15.384615,10.239759,10.189705,7.346366,6.832933,4.701499,15.542093,7.488774,1,2.631328,False,1,2.50876,False,True,1.869426,1.85566,1.368223,0.951725,1.211487,2.264062,1.255713
2026,69403,양우현,SAM,L,415,True,5.088176,-3.908101,5.346,18.606702,4.483543,46.024096,61.077844,35.887097,25.190747,72.5,73.076923,72.222222,54,26,46.820809,38.834951,20.338983,1.502708,4.162013,9.133908,6.209752,9.019325,-4.168743,10.200522,1,2.512982,False,1,2.515851,False,True,0.274343,0.757949,1.701144,0.864925,2.324109,-0.607273,1.710418
2026,52667,윤도현,KIA,R,304,True,12.545721,-2.08073,21.698,13.321327,4.382015,59.210526,75.362319,45.783133,29.579186,76.056338,80.952381,74.0,50,21,69.6,45.762712,24.489796,13.507237,15.350168,9.812355,11.333722,14.517505,17.914435,9.066564,1,5.007618,True,1,4.850597,True,True,2.465955,2.795438,1.827501,1.578617,3.740886,2.609648,1.520276
2026,53296,윤준호,DOO,R,746,True,0.280668,-3.926772,4.717,40.65995,5.450395,46.91689,63.855422,33.333333,30.522089,69.78022,84.210526,65.972222,144,38,52.842809,31.666667,9.411765,4.303581,1.595047,6.443532,17.371468,-1.92166,1.860368,3.980273,1,2.311496,False,1,2.319184,False,True,0.785685,0.290476,1.200075,2.419584,-0.495175,0.271005,0.66741
2026,67644,이정훈,KT,L,302,True,-9.766107,0.995631,60.063,21.917226,7.25736,31.788079,52.755906,16.571429,36.184477,63.636364,75.0,58.695652,46,20,30.215827,16.176471,3.448276,-12.937444,-11.686266,-7.452521,0.749237,-4.255735,-22.641467,-11.139663,2,3.446507,True,2,3.623423,True,True,-2.36193,-2.128201,-1.387994,0.104357,-1.096622,-3.298249,-1.867892
2026,52154,이주헌,LG,R,449,True,6.842594,2.308368,73.899,20.138461,4.485181,53.89755,71.5,39.759036,31.740964,78.504673,87.096774,75.0,76,31,62.032086,34.285714,12.0,4.168795,12.429567,5.348384,10.869411,5.263903,8.674794,3.072968,1,2.230973,False,1,2.145532,False,True,0.761078,2.263564,0.996109,1.513945,1.356408,1.263683,0.515273
2026,68507,장두성,LOT,L,694,True,8.758751,-4.216985,4.088,32.694045,4.710958,52.449568,68.292683,38.251366,30.041317,70.879121,78.723404,68.148148,135,47,58.781362,35.714286,20.253165,9.102931,6.307873,7.999484,12.321322,8.705759,7.909458,6.618625,1,2.630494,False,1,2.473603,False,True,1.661881,1.148735,1.489863,1.716175,2.243309,1.152194,1.109807
2026,78548,장성우,KT,R,1008,True,-15.717449,0.294917,46.226,73.017171,7.243767,31.746032,50.904977,16.784452,34.120525,57.399103,64.179104,54.487179,156,67,38.478747,8.695652,0.0,-13.914116,-11.968712,-12.586241,-9.016588,-8.220665,-14.111658,-14.231617,2,3.461514,True,2,3.593158,True,True,-2.540237,-2.179637,-2.344123,-1.255875,-2.11831,-2.055686,-2.386349
2026,66209,조수행,DOO,L,630,True,-5.96242,4.258689,92.138,46.94279,7.451236,36.666667,59.485531,14.420063,45.065468,63.924051,62.162162,64.46281,121,37,44.86692,8.270677,1.315789,-10.279021,-11.53035,-12.30376,-17.001816,-3.982286,-9.233214,-10.571867,2,2.993793,True,2,2.910301,False,True,-1.876594,-2.099807,-2.291513,-2.368097,-1.02616,-1.345029,-1.772685
2026,50707,최인호,HAN,L,414,True,0.32271,-2.452252,15.409,22.716492,5.487075,44.202899,61.928934,28.110599,33.818335,76.415094,66.666667,80.263158,76,30,44.078947,28.431373,11.111111,0.537387,-2.585066,10.756213,-2.392589,0.864888,-7.465112,15.921706,1,2.656486,False,1,3.105397,True,True,0.098108,-0.47077,2.00329,-0.333252,0.222865,-1.087465,2.669742
2026,62700,하주석,HAN · KIA,L,640,True,12.685763,0.738211,52.516,36.92816,5.770025,55.3125,80.970149,36.827957,44.142192,85.483871,100.0,80.645161,93,31,66.044776,38.926174,13.131313,15.597973,8.388243,14.800392,26.136836,5.2375,13.285528,11.22002,1,4.752845,True,1,4.398441,True,True,2.847651,1.527593,2.756498,3.640468,1.349605,1.935342,1.881366
2026,66108,홍창기,LG,L,2079,True,-13.125657,1.212394,65.723,160.74801,7.731987,35.016835,56.663471,13.223938,43.439533,64.298725,73.287671,61.042184,403,146,36.971047,8.962264,2.403846,-9.300326,-14.880485,-7.131536,-1.289474,-5.14034,-15.968809,-9.138521,2,2.825899,False,2,2.937452,True,True,-1.697918,-2.709904,-1.328212,-0.179604,-1.324568,-2.326223,-1.532342
