season,batter_id,batter_name,team,pitches_seen,qualified_300,actual_swing_pct,expected_swing_x_pct,expected_swing_o_pct,rank_x,rank_o,rank_change_o_minus_x
2025,64007,문상철,KT,827,True,44.256348,44.482166,44.087333,123,140,17
2025,68119,문성주,LG,2044,True,41.976517,43.576233,43.27219,154,156,2
2025,52121,문정빈,LG,128,False,53.90625,48.330644,47.913759,,,
2025,53764,문현빈,HAN,2143,True,49.043397,44.610744,44.357254,112,127,15
2025,79215,박건우,NC,1644,True,45.742092,44.119715,44.036306,139,143,4
2025,55509,박건우,LOT,11,False,45.454545,42.413001,41.917159,,,
2025,64468,박계범,DOO,785,True,44.968153,45.73513,46.07154,60,47,-13
2025,55164,박관우,LG,203,False,47.29064,47.084959,47.508497,,,
2025,79365,박동원,LG,2033,True,47.614363,43.650213,43.384328,152,154,2
2025,50657,박민,KIA,396,True,47.474747,45.881963,45.756706,50,60,10
2025,69056,박민석,KT,77,False,35.064935,38.02813,37.591938,,,
2025,62907,박민우,NC,1719,True,44.618965,45.146629,45.3519,93,85,-8
2025,53204,박민준,DOO,8,False,62.5,63.968342,65.48521,,,
2025,75125,박병호,SAM,981,True,44.444444,44.882865,44.451106,100,119,19
2025,51298,박성재,DOO,27,False,48.148148,43.95424,43.818551,,,
2025,67893,박성한,SSG,2436,True,32.799672,46.838994,47.092412,23,21,-2
2025,62244,박세혁,NC,365,True,55.616438,50.530731,50.656247,1,1,0
2025,52305,박수종,KIW,188,False,47.87234,51.634598,52.432901,,,
2025,69418,박승규,SAM,833,True,44.777911,45.023456,44.977172,95,100,5
2025,62802,박승욱,LOT,363,True,47.658402,45.295679,45.55378,84,72,-12
2025,50996,박시원,NC,218,False,45.412844,43.199491,44.038652,,,
2025,50906,박영빈,NC,21,False,33.333333,40.099983,40.487052,,,
2025,55563,박재엽,LOT,59,False,45.762712,46.09868,43.949176,,,
2025,55636,박재현,KIA,263,False,46.007605,43.946321,43.936224,,,
2025,67609,박정우,KIA,294,False,43.197279,42.956113,42.85718,,,
2025,50709,박정현,HAN,8,False,50.0,53.367191,51.963091,,,
2025,50357,박주홍,KIW,1182,True,45.00846,48.204581,47.993678,14,15,1
2025,55252,박준순,DOO,993,True,60.725076,44.252936,43.929692,134,147,13
2025,66928,박준영,DOO,500,True,48.6,46.127356,45.825634,37,54,17
2025,54805,박지환,SSG,241,False,53.112033,44.661361,44.621251,,,
2025,50204,박지훈,DOO,202,False,44.554455,44.025918,44.493998,,,
2025,53411,박진우,SAM,5,False,40.0,35.550751,35.081915,,,
2025,55530,박찬형,LOT,539,True,48.979592,43.272475,43.521842,158,151,-7
2025,64646,박찬호,KIA,2300,True,42.043478,45.768215,45.768772,58,58,0
2025,53992,박한결,NC,80,False,47.5,45.394622,45.744128,,,
2025,62415,박해민,LG,2155,True,40.742459,45.018162,45.100664,96,95,-1
2025,55637,박헌,KIA,57,False,52.631579,50.881144,50.901848,,,
2025,64166,배정대,KT,1087,True,46.734131,46.166763,45.970985,36,50,14
2025,68305,변상권,KIW,69,False,55.072464,48.458609,48.294772,,,
2025,69727,변우혁,KIA,603,True,54.560531,44.286511,44.239842,131,134,3
2025,78168,서건창,KIA,97,False,43.298969,43.911151,42.744098,,,
2025,53309,서유신,KIW,35,False,40.0,43.961736,44.386995,,,
2025,69995,서호철,NC,1058,True,54.914934,45.270205,45.203868,87,92,5
2025,52804,석정우,SSG,225,False,39.111111,43.444078,43.750932,,,
2025,51528,손성빈,LOT,264,False,48.484848,45.242367,45.786453,,,
2025,77532,손아섭,NC · HAN,1580,True,46.962025,44.302012,44.392104,130,123,-7
2025,54156,손용준,LG,51,False,60.784314,45.357063,44.664271,,,
2025,50150,손호영,LOT,1348,True,53.041543,43.674815,43.374435,151,155,4
2025,65357,송성문,KIW,2449,True,42.547979,44.237875,44.14851,135,138,3
2025,69203,송승환,NC,52,False,69.230769,45.708878,45.254551,,,
2025,54394,송지후,KIW,322,True,46.89441,48.505324,48.242659,10,13,3
2025,68110,송찬의,LG,647,True,49.613601,47.972062,47.581967,16,17,1
2025,55326,스톤,KIW,371,True,58.490566,46.683503,46.109149,26,46,20
2025,55013,스티븐슨,KT,655,True,52.21374,45.847875,45.622107,53,68,15
2025,65207,신민재,LG,2095,True,41.813842,45.430565,45.391748,78,81,3
2025,66662,신범수,SSG,133,False,44.360902,38.272793,38.957521,,,
2025,69508,신윤후,LOT,43,False,53.488372,46.644276,47.110866,,,
2025,64006,심우준,HAN,1080,True,45.277778,47.010203,46.929699,21,25,4
2025,55438,심재훈,SAM,166,False,50.60241,46.049406,45.074961,,,
2025,66864,안상현,SSG,1115,True,44.573991,44.525645,44.71786,121,110,-11
2025,50901,안인산,NC,29,False,68.965517,47.571234,49.713909,,,
2025,51203,안재석,DOO,533,True,47.27955,43.971798,44.580609,144,117,-27
2025,66406,안주형,SAM,71,False,42.253521,48.805558,47.937551,,,
2025,64022,안중열,NC,242,False,36.77686,45.236157,45.142645,,,
2025,67006,안치영,KT,218,False,37.155963,45.911896,46.543498,,,
2025,79608,안치홍,HAN,744,True,50.403226,44.717273,44.595162,106,115,9
2025,52001,안현민,KT,2025,True,36.740741,43.579002,43.471973,153,152,-1
2025,54408,양도근,SAM,742,True,41.913747,45.759605,45.530532,59,73,14
2025,64153,양석환,DOO,1208,True,50.993377,43.854736,43.418179,147,153,6
2025,69403,양우현,SAM,57,False,45.614035,44.519731,44.865501,,,
2025,76232,양의지,DOO,1923,True,46.905876,44.690468,44.743698,107,106,-1
2025,55370,양현종,KIW,63,False,42.857143,43.948791,44.108732,,,
2025,55392,어준서,KIW,1418,True,43.794076,46.587117,46.536617,28,29,1
2025,53827,에레디아,SSG,1429,True,53.673898,44.425141,44.414982,126,121,-5
2025,54205,여동건,DOO,79,False,58.227848,50.98569,48.439444,,,
2025,55393,여동욱,KIW,250,False,38.8,44.939538,45.330644,,,
2025,55339,염승원,KIW,79,False,39.240506,42.524578,41.649337,,,
2025,50208,오명진,DOO,1354,True,50.664697,44.896519,44.709866,99,111,12
2025,69636,오선우,KIA,1929,True,49.455677,45.394351,45.35654,80,84,4
2025,78756,오선진,KIW,688,True,39.534884,49.036309,48.907016,5,5,0
2025,53123,오스틴,LG,1892,True,42.283298,42.957938,42.898823,160,160,0
2025,68904,오영수,NC,724,True,41.850829,42.699753,42.794228,164,162,-2
2025,64504,오윤석,KT,738,True,45.257453,45.783444,45.734152,55,63,8
2025,79109,오지환,LG,1977,True,46.535154,46.257529,46.441297,34,31,-3
2025,60558,오태곤,SSG,882,True,43.877551,43.850867,43.74154,148,149,1
2025,51996,오태양,NC,50,False,50.0,44.227418,44.174903,,,
2025,54307,원성준,KIW,215,False,38.604651,43.94004,44.799103,,,
2025,55645,위즈덤,KIA,2140,True,43.64486,47.398558,47.316838,17,18,1
2025,61102,유강남,LOT,1388,True,45.461095,45.148687,44.723104,91,108,17
2025,69766,유로결,HAN,45,False,55.555556,41.395911,39.8628,,,
2025,50106,유영찬,LG,8,False,12.5,28.464379,30.221738,,,
2025,51013,유준규,KT,161,False,39.751553,44.121303,44.238873,,,
2025,52667,윤도현,KIA,580,True,51.206897,45.559822,45.209823,74,91,17
2025,52591,윤동희,LOT,1651,True,40.036342,45.626389,45.447098,71,77,6
2025,68463,윤정빈,SAM,182,False,45.604396,45.635779,45.832524,,,
2025,50092,윤준혁,KT,68,False,52.941176,42.308765,42.266358,,,
2025,65703,이도윤,HAN,1068,True,51.123596,46.104316,46.259819,40,38,-2
2025,55710,이민재,HAN,15,False,60.0,36.811754,37.082379,,,
2025,69428,이병헌,SAM,229,False,51.528384,48.713329,49.723471,,,
2025,52704,이상혁,HAN,38,False,50.0,49.549374,50.099886,,,
2025,55224,이선우,DOO,48,False,47.916667,54.512344,53.808566,,,
2025,66409,이성규,SAM,659,True,45.52352,45.970004,45.772678,47,57,10
2025,54806,이승민,SSG,21,False,71.428571,52.567188,53.038269,,,
2025,53302,이승원,KIW,5,False,100.0,53.262211,60.406572,,,
2025,55712,이승현,HAN,1,False,100.0,57.514575,56.391309,,,
2025,51100,이영빈,LG,333,True,50.750751,49.328053,49.265936,3,3,0
2025,74163,이용규,KIW,153,False,44.444444,47.423314,46.906918,,,
2025,63260,이우성,KIA · NC,1274,True,43.642072,44.587676,44.878213,115,102,-13
2025,68700,이원석,HAN,932,True,42.918455,45.546317,46.17497,75,42,-33
2025,75566,이원석,KIW,34,False,58.823529,56.038301,57.070536,,,
2025,67207,이유찬,DOO,1246,True,41.573034,44.576003,44.361782,117,126,9
2025,55832,이율예,SSG,59,False,52.542373,46.81044,45.230479,,,
2025,54305,이재상,KIW,6,False,83.333333,47.267945,48.116808,,,
2025,76812,이재원,HAN,525,True,49.52381,47.107227,46.950128,20,23,3
2025,52415,이재현,SAM,2432,True,39.144737,46.713922,46.441378,25,30,5
2025,67807,이정범,SSG,14,False,71.428571,44.197098,44.17587,,,
2025,67644,이정훈,KT,613,True,41.109299,49.209865,49.205558,4,4,0
2025,52154,이주헌,LG,591,True,43.993232,45.683588,45.681636,65,64,-1
2025,50167,이주형,KIW,1923,True,48.205928,45.20952,45.432983,89,79,-10
2025,51302,이주형,KIW,66,False,48.484848,46.759442,46.37398,,,
2025,79456,이지영,SSG,708,True,50.847458,42.828943,42.735961,161,164,3
2025,66657,이진영,HAN,1440,True,41.805556,45.051996,45.111424,94,94,0
2025,51407,이창용,SAM,79,False,56.962025,49.510519,49.013715,,,
2025,64560,이창진,KIA,482,True,36.721992,45.293283,44.788102,85,105,20
2025,55511,이태경,LOT,9,False,66.666667,56.233222,58.261991,,,
2025,69416,이해승,SAM,24,False,54.166667,52.66411,52.375168,,,
2025,78135,이형종,KIW,334,True,49.401198,47.31785,47.106478,18,20,2
2025,68504,이호연,KT,255,False,52.941176,43.819598,43.976277,,,
2025,54598,이호준,LOT,585,True,41.025641,44.538712,45.066451,119,96,-23
2025,52807,임근우,SSG,19,False,47.368421,58.649466,58.024222,,,
2025,64346,임병욱,KIW,521,True,58.733205,45.576522,46.14985,73,44,-29
2025,54236,임종성,DOO,333,True,56.756757,48.210813,48.424198,13,12,-1
2025,50704,임종찬,HAN,151,False,54.966887,45.698922,45.791904,,,
2025,64340,임지열,KIW,1632,True,47.977941,45.819645,45.796722,54,55,1
2025,51762,장규현,HAN,7,False,14.285714,16.747293,14.836239,,,
2025,68507,장두성,LOT,1095,True,45.844749,45.14822,45.439714,92,78,-14
2025,78548,장성우,KT,1926,True,37.746625,45.770535,45.735655,57,61,4
2025,63202,장승현,DOO,6,False,50.0,36.769595,31.150866,,,
2025,51359,장재영,KIW,58,False,43.103448,44.244109,43.426762,,,
2025,64115,장준원,KT,556,True,45.323741,45.478291,45.147039,76,93,17
2025,66706,장진혁,KT,622,True,48.231511,46.111487,46.395073,39,33,-6
2025,54214,전다민,DOO,39,False,48.717949,39.287378,41.574599,,,
2025,68205,전민재,LOT,1384,True,52.239884,44.729223,44.306549,105,132,27
2025,65586,전병우,SAM,401,True,45.885287,45.666287,45.359436,68,83,15
2025,78513,전준우,LOT,1744,True,47.133028,44.237693,44.225478,136,136,0
2025,55397,전태현,KIW,921,True,45.168295,49.485702,49.717268,2,2,0
2025,68518,정보근,LOT,585,True,43.418803,44.147981,44.215988,138,137,-1
2025,79231,정수빈,DOO,2164,True,40.157116,44.689292,44.790796,108,104,-4
2025,54812,정준재,SSG,1735,True,39.193084,44.654646,44.939528,110,101,-9
2025,53659,정해원,KIA,190,False,48.947368,44.314424,44.108363,,,
2025,54815,정현승,SSG,10,False,80.0,59.972091,60.007434,,,
2025,55926,정현창,NC · KIA,78,False,58.974359,41.322601,42.311985,,,
2025,60523,정훈,LOT,802,True,45.261845,46.067602,45.831125,42,53,11
2025,68089,조대현,KT,348,True,43.678161,46.668418,46.891112,27,26,-1
2025,52516,조세진,LOT,37,False,40.540541,40.749998,39.78143,,,
2025,66209,조수행,DOO,524,True,37.59542,44.688794,45.318756,109,87,-22
2025,51865,조형우,SSG,1140,True,50.175439,44.549273,44.3385,118,130,12
2025,69332,주성원,KIW,688,True,42.296512,46.800347,46.73993,24,28,4
2025,66354,주효상,KIA,73,False,31.506849,49.042917,47.103486,,,
2025,55435,차승준,SAM,10,False,60.0,56.513947,58.147455,,,
2025,79192,채은성,HAN,1964,True,51.629328,44.258372,44.249367,133,133,0
2025,69804,채현우,SSG,182,False,52.197802,44.095563,44.706523,,,
2025,50054,천성호,KT · LG,728,True,49.038462,44.585339,44.427281,116,120,4
2025,67905,천재환,NC,1072,True,50.0,44.377928,44.58952,128,116,-12
2025,52208,천현재,DOO,10,False,60.0,51.3354,51.75353,,,
2025,68805,최상민,SSG,41,False,39.02439,49.508098,49.67191,,,
2025,51007,최성민,KT,81,False,54.320988,50.80188,52.015839,,,
2025,65905,최승민,LG,19,False,42.105263,42.425947,43.399567,,,
2025,52103,최원영,LG,407,True,52.334152,44.273026,44.077541,132,142,10
2025,66606,최원준,KIA · NC,1703,True,45.860247,45.658209,46.047036,70,49,-21
2025,50707,최인호,HAN,663,True,41.176471,45.661748,45.679731,69,65,-4
2025,78288,최재훈,HAN,1441,True,37.751561,48.158482,48.119444,15,14,-1
2025,75847,최정,SSG,1658,True,47.708082,44.791953,44.626825,103,114,11
2025,65464,최정용,KIA,22,False,59.090909,54.295242,56.29475,,,
2025,69992,최정원,NC,579,True,38.687392,42.825088,42.935678,162,159,-3
2025,76267,최주환,KIW,2055,True,45.304136,45.384361,45.36815,81,82,1
2025,68868,최준우,SSG,775,True,37.032258,43.228576,43.597467,159,150,-9
2025,50854,최지훈,SSG,2248,True,43.727758,44.639966,44.867126,111,103,-8
2025,62884,최항,LOT,31,False,64.516129,47.1639,46.216882,,,
2025,72443,최형우,KIA,2193,True,46.557228,45.456788,45.509205,77,75,-2
2025,68362,추재현,DOO,339,True,50.442478,44.841067,45.734693,102,62,-40
2025,54444,카디네스,KIW,1216,True,50.740132,43.29051,42.783324,157,163,6
2025,55208,케이브,DOO,2242,True,48.884924,44.177897,44.319924,137,131,-6
2025,52366,푸이그,KIW,647,True,49.459042,42.545933,41.939417,166,169,3
2025,55734,플로리얼,HAN,1103,True,51.223935,46.531369,46.386685,30,35,5
2025,69813,하재훈,SSG,227,False,52.422907,41.875008,42.131813,,,
2025,62700,하주석,HAN,1074,True,57.16946,43.981636,44.405007,143,122,-21
2025,64101,한석현,NC,521,True,49.904031,46.113192,47.022927,38,22,-16
2025,63722,한승택,KIA,85,False,42.352941,51.377231,51.473896,,,
2025,55506,한승현,LOT,66,False,62.121212,40.644477,40.032026,,,
2025,62895,한유섬,SSG,2020,True,44.108911,46.019433,46.386751,45,34,-11
2025,50903,한재환,NC,137,False,52.554745,47.646011,47.06158,,,
2025,68646,한준수,KIA,1089,True,41.597796,44.352435,44.644334,129,113,-16
2025,52568,한태양,LOT,1107,True,39.566396,44.014129,44.229432,141,135,-6
2025,55440,함수호,SAM,53,False,43.396226,47.902384,47.750779,,,
2025,50108,함창건,LG,135,False,51.111111,44.511447,45.596232,,,
2025,79240,허경민,KT,1864,True,37.23176,45.68426,45.796083,64,56,-8
2025,52764,허인서,HAN,103,False,57.281553,42.362238,43.395601,,,
2025,50840,현원회,SSG,262,False,42.748092,49.769621,49.624635,,,
2025,55897,홍대인,SSG,18,False,55.555556,55.127097,55.241298,,,
2025,66233,홍성호,DOO,107,False,57.009346,48.266386,48.500459,,,
2025,50600,홍종표,KIA · NC,339,True,42.182891,45.865556,46.125654,52,45,-7
2025,66108,홍창기,LG,931,True,32.438238,48.607185,48.892293,9,6,-3
2025,67005,홍현빈,SAM,150,False,37.333333,49.473153,49.475804,,,
2025,65610,황대인,KIA,231,False,50.21645,47.74194,47.559057,,,
2025,50500,황성빈,LOT,994,True,49.396378,43.705658,43.749857,150,148,-2
2025,54795,황영묵,HAN,1038,True,46.531792,46.067218,46.169446,43,43,0
2025,76313,황재균,KT,1660,True,41.204819,43.388565,43.102994,155,157,2
