season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,za_with_contact_plus,z_za_with_contact_plus,o_za_with_contact_plus,terminal_plate_appearances,walks,strikeouts,hit_by_pitch,bb_pct,k_pct,hbp_pct,z_swing_pct,o_swing_pct,heart_swing_pct,shadow_in_swing_pct,shadow_out_swing_pct,chase_swing_pct,waste_swing_pct,shadow_in_pitches,shadow_out_pitches,heart_vs_chase_residual,zone_vs_out_residual,pure_hc_residual_z,pure_zo_residual_z,pure_z_attack_z,out_zone_take_pct,pure_o_restraint_z,pure_cluster_id,pure_cluster_distance,pure_hc_residual_z_adjusted,pure_zo_residual_z_adjusted,pure_z_attack_z_adjusted,pure_o_restraint_z_adjusted,pure_z_attack_z_final,pure_o_restraint_z_final,zone_awareness_raw,z_zone_awareness_raw,o_zone_awareness_raw,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus,bb_vs_oza_residual,bb_vs_oza_residual_z,bb_vs_oza_residual_outlier,k_vs_zza_residual,k_vs_zza_residual_z,k_vs_zza_residual_outlier,za_with_contact_value,za_with_contact_per_100
2022,62802,ë°•ìŠ¹ìš±,,857,True,46.55776,46.9921,42.156446,4.919072,49.729487,399,2.104948,458,7.370678,407,4.433258,450,5.358464,231,6.230883,10.60127,-5.423482,350,0.886919,-1.329311,3.233516,199,7.070273,-11.840772,12.438569,77,13.752008,-25.83845,17.711054,98.758,107.777,95.376,222,16,69,2,7.2072,31.0811,0.9009,66.3391,28.6667,72.7273,57.9545,44.8276,22.1106,9.0909,176,174,1.462858,-0.139676,0.229455,-0.026181,0.06787,71.3333,-0.192623,3,1.305419,0.058401,-0.247422,-0.073499,-0.306266,-0.109082,-0.391137,-0.250109,-0.109082,-0.391137,93.249,98.364,94.133,-0.375785,-0.179498,False,11.040207,1.603648,True,42.156446,4.919072
2022,67202,ë°•ìœ ì—°,,74,False,41.891892,44.585635,4.03137,5.447798,56.473107,31,0.38908,43,9.09478,37,2.18324,37,8.712356,13,6.160483,14.540475,-3.616175,40,-1.251483,-3.509224,1.243916,17,17.485432,-5.34271,22.377176,4,18.964432,,18.964432,107.231,54.193,125.174,19,1,5,1,5.2632,26.3158,5.2632,43.2432,40.5405,53.8462,37.5,75.0,17.6471,0.0,24,16,-16.709997,-28.65625,-2.621027,-5.371402,-3.748332,59.4595,-2.089585,1,6.494713,-1.992008,-4.665503,-3.251834,-1.823235,-4.826131,-2.328484,-3.577307,-4.826131,-2.328484,3.436,27.608,65.073,,,,,,,4.03137,5.447798
2022,67609,ë°•ì •ìš°,,10,False,60.0,56.776275,2.021599,20.215986,96.590385,6,27.05856,4,9.952125,6,26.884602,4,10.213062,3,26.384441,40.729622,-2.305921,5,19.973541,20.223029,18.975588,2,11.569416,,11.569416,0,,,,343.904,642.444,138.507,3,0,1,0,0.0,33.3333,0.0,83.3333,25.0,66.6667,100.0,50.0,0.0,,3,2,-1.089349,18.52846,-0.170869,3.473023,2.87587,75.0,0.39317,,,-0.170869,3.473023,2.87587,0.39317,4.268153,0.502124,2.385139,4.268153,0.502124,164.383,164.022,107.532,,,,,,,2.021599,20.215986
2022,50709,ë°•ì •í˜„,,778,True,50.128535,45.77477,33.487535,4.30431,50.462507,390,1.727932,388,6.893969,389,3.818627,389,4.789994,212,5.60736,8.836833,-2.967447,327,1.396554,-0.535936,4.110566,163,5.843746,-12.751377,11.692212,76,9.878806,-14.551884,11.972866,88.906,93.139,90.325,215,12,55,1,5.5814,25.5814,0.4651,70.9512,29.3059,72.6415,68.9266,46.0,23.9264,7.8947,177,150,1.088937,4.180613,0.170804,0.783625,0.829941,70.6941,-0.294742,4,1.123325,-0.302215,0.321782,0.187605,0.203426,0.27843,0.259799,0.269115,0.27843,0.259799,107.264,104.176,103.897,-3.281429,-1.567411,True,5.122968,0.744138,False,33.487535,4.30431
2022,50357,ë°•ì£¼í™,,233,False,38.626609,46.648204,7.793365,3.344792,41.367486,90,2.167539,143,4.08572,118,1.812214,115,4.91735,65,1.865422,10.422376,-5.027681,105,2.443478,0.942406,3.808089,45,5.286598,-15.056352,10.372336,18,9.090112,-9.391765,11.400346,73.529,45.358,91.457,56,7,18,0,12.5,32.1429,0.0,55.9322,20.8696,44.6154,69.8113,25.0,20.0,11.1111,53,52,-26.314143,-6.987014,-4.127474,-1.309664,-1.651692,79.1304,1.053044,1,4.344689,-3.498455,-0.603765,-1.155194,1.319394,-1.714453,1.68502,-0.014717,-1.714453,1.68502,99.603,74.283,125.275,,,,,,,7.793365,3.344792
2022,66928,ë°•ì¤€ì˜,,1055,True,41.421801,49.371095,63.880958,6.055067,53.644031,437,2.68276,618,8.439692,549,4.033948,506,8.247941,314,5.766334,11.54754,-4.955175,438,1.84971,-1.363898,4.381247,212,10.227258,-20.136675,16.438062,91,17.572694,-48.794875,20.624077,116.963,98.267,121.048,241,27,54,1,11.2033,22.4066,0.4149,58.8342,22.5296,64.9682,50.6383,36.4532,16.9811,4.3956,235,203,-5.48232,-4.842844,-0.859923,-0.907755,-1.172186,77.4704,0.787842,2,0.924335,-0.678701,-0.727274,-0.800649,0.33791,-1.188264,0.431551,-0.378356,-1.188264,0.431551,89.787,82.176,106.473,2.002815,0.956667,False,3.528669,0.512558,False,63.880958,6.055067
2022,64657,ë°•ì¤€íƒœ,,370,True,47.837838,49.962126,22.80803,6.164333,53.088164,177,2.792171,193,9.256936,189,5.097747,181,7.27806,102,7.253522,10.971684,-4.830506,149,1.241959,-1.340574,4.318212,86,9.611614,-13.101748,14.80324,33,16.039184,-21.681286,18.472763,118.714,123.601,112.431,83,10,33,2,12.0482,39.759,2.4096,71.9577,22.6519,76.4706,66.6667,37.0968,18.6047,6.0606,87,62,5.762456,8.224823,0.903863,1.541682,0.996247,77.3481,0.768303,3,1.653968,0.732809,1.320441,0.854878,0.65466,1.268747,0.836077,1.052412,1.268747,0.836077,128.408,119.031,112.541,2.052334,0.98032,False,18.23337,2.648493,True,22.80803,6.164333
2022,52348,ë°•ì°¬í˜,,686,True,50.58309,47.23208,28.630665,4.173566,43.916808,347,1.533668,339,6.875763,325,4.07071,361,4.266165,170,6.061621,9.996983,-5.561426,297,0.838516,-0.186065,2.229019,153,4.147864,-14.126596,11.291516,66,14.377704,-16.362239,17.451699,86.811,99.143,85.671,175,9,67,5,5.1429,38.2857,2.8571,70.1538,32.964,74.7059,65.1613,49.2958,28.1046,9.0909,155,142,2.490362,1.713203,0.390623,0.321127,0.698184,67.036,-0.879161,4,0.99347,-0.082396,-0.140716,0.055848,-0.380993,0.082886,-0.486572,-0.201843,0.082886,-0.486572,94.552,101.243,92.701,-2.252381,-1.075875,False,18.037977,2.620111,True,28.630665,4.173566
2022,64646,ë°•ì°¬í˜¸,,2216,True,45.261733,47.031531,105.484063,4.760111,51.468968,1003,2.57024,1213,6.570862,1141,4.042848,1075,5.521411,623,5.595196,10.081817,-4.400901,946,2.034979,0.017248,3.944765,469,6.11318,-15.46057,12.412953,178,12.755212,-18.04913,14.016208,96.211,98.479,96.824,556,54,64,1,9.7122,11.5108,0.1799,63.6284,25.7674,69.0209,57.1429,38.3178,22.6013,3.9326,518,428,-2.321403,-1.526777,-0.364121,-0.286183,-0.380027,74.2326,0.27057,2,0.701316,-0.182899,-0.105702,-0.00849,-0.179362,-0.0126,-0.229066,-0.120833,-0.0126,-0.229066,96.738,99.811,96.564,1.810565,0.864837,False,-8.634047,-1.254141,False,105.484063,4.760111
2022,62415,ë°•í•´ë¯¼,,2556,True,45.57903,44.941115,113.702493,4.448454,45.742763,1165,1.036824,1391,7.305786,1193,3.88038,1363,4.945675,632,5.593764,10.950407,-3.963243,1059,1.124046,-0.745864,3.254611,592,5.971327,-13.6686,13.94859,273,11.390475,-18.760661,14.429904,91.216,94.61,91.708,638,44,85,9,6.8966,13.3229,1.4107,61.8609,31.328,64.0823,59.3583,46.3855,28.8851,9.1575,561,498,-8.257083,-5.832823,-1.295155,-1.09332,-0.672076,68.672,-0.617793,1,0.682088,-0.666136,-0.387421,-0.175578,-0.351443,-0.26058,-0.448834,-0.354707,-0.26058,-0.448834,90.425,96.091,93.267,-0.572871,-0.273638,False,-6.554698,-0.952104,False,113.702493,4.448454
2022,64501,ë°°ì„±ê·¼,,152,False,53.289474,48.723106,5.641312,3.71139,45.705673,81,2.932608,71,4.599859,79,4.609195,73,2.739793,55,5.229175,8.034931,-3.835575,49,1.204596,1.369608,1.002081,36,3.439377,-12.542296,9.586174,12,7.806986,-5.741176,10.516618,79.404,111.966,72.11,41,2,12,0,4.878,29.2683,0.0,70.8861,34.2466,76.3636,58.3333,52.0,27.7778,16.6667,24,25,4.199917,1.859966,0.658773,0.348637,0.819184,65.7534,-1.084069,4,2.350575,0.185754,-0.113206,0.176848,-0.585901,0.262465,-0.748264,-0.2429,0.262465,-0.748264,93.443,103.937,88.776,,,,,,,5.641312,3.71139
2022,64166,ë°°ì •ëŒ€,,2371,True,42.977647,47.932415,115.069642,4.853211,54.042092,1019,2.885842,1352,6.336014,1205,3.653328,1166,6.093228,636,5.566591,9.488472,-4.216563,1030,1.156751,-0.184902,2.291626,513,7.835928,-13.918355,12.402276,192,14.350665,-10.271553,14.874542,97.703,89.203,101.904,576,54,125,4,9.375,21.7014,0.6944,63.2365,22.0412,71.3836,54.1301,35.5748,17.3489,2.0833,569,461,0.874719,-0.217577,0.137203,-0.040783,-0.444781,77.9588,0.865869,2,0.628984,0.318425,0.139698,-0.073244,0.415937,-0.108703,0.5312,0.211249,-0.108703,0.5312,105.702,98.369,107.968,-0.021447,-0.010244,False,1.660148,0.241145,False,115.069642,4.853211
