season,batter_id,batter_name,team,batter_stance,pitches_seen,qualified_300,swing_aggression,za_raw,za_percentile,raw_dv,dv_per_100,swing_pct,z_swing_pct,o_swing_pct,z_minus_o_swing,heart_swing_pct,meatball_swing_pct,heart_only_swing_pct,heart_only_pitches,meatball_pitches,shadow_swing_pct,chase_swing_pct,waste_swing_pct,z_swing_residual,o_swing_residual,heart_swing_residual,meatball_swing_residual,waste_swing_residual,shadow_swing_residual,heart_only_swing_residual,cluster_id,cluster_distance,cluster_distance_outlier,sensitivity_cluster_id,sensitivity_cluster_distance,sensitivity_cluster_distance_outlier,sensitivity_residual_outlier,z_swing_residual_z,o_swing_residual_z,heart_swing_residual_z,meatball_swing_residual_z,waste_swing_residual_z,shadow_swing_residual_z,heart_only_swing_residual_z
2026,53103,강민균,LG,R,27,False,2.539886,-0.26173,40.252,2.159042,7.996453,55.555556,69.230769,42.857143,26.373626,75.0,0.0,85.714286,7,1,75.0,28.571429,25.0,,,,,,,,,,,,,,,,,,,,,
2026,69064,강민성,KT,R,8,False,30.672161,-6.935306,1.887,0.473955,5.924434,75.0,100.0,50.0,50.0,100.0,,100.0,3,0,50.0,66.666667,,,,,,,,,,,,,,,,,,,,,,
2026,74540,강민호,SAM,R,1117,True,-5.201085,-0.018243,42.453,74.072475,6.631376,41.897941,60.894942,25.704809,35.190133,67.286245,71.25,65.608466,189,80,48.898678,20.996441,5.309735,-3.563478,-3.252139,-2.244295,-1.508823,-3.123864,-3.582404,-2.651115,1,0.541371,False,1,0.493521,False,False,-0.650674,-0.592074,-0.417848,-0.210423,-0.804851,-0.521785,-0.443965
2026,68050,강백호,HAN,L,1938,True,-1.564034,-3.254712,7.233,107.181719,5.530532,41.382869,57.384988,29.496403,27.888585,62.076749,66.666667,60.064935,308,135,49.726776,25.894737,13.888889,-3.034125,-1.743533,-2.359735,-1.201416,3.070327,-1.529025,-3.050075,1,1.570108,False,1,1.544658,False,False,-0.554017,-0.317422,-0.439341,-0.167552,0.791057,-0.222706,-0.510776
2026,63123,강승호,DOO,R,829,True,3.195949,0.639906,51.258,46.173276,5.569756,49.698432,69.732938,35.97561,33.757328,73.796791,78.333333,71.653543,127,60,60.058309,31.088083,7.54717,4.453109,7.482917,3.230355,4.579958,-0.401437,7.328061,2.347793,2,1.007416,False,2,1.03636,False,False,0.813117,1.362317,0.601435,0.638729,-0.103429,1.067348,0.393169
2026,50066,강현우,KT,R,115,False,-8.937005,-5.123072,3.145,6.969103,6.060089,35.652174,50.0,24.615385,25.384615,55.555556,62.5,52.631579,19,8,41.463415,33.333333,0.0,,,,,,,,,,,,,,,,,,,,,
2026,51868,고명준,SSG,R,585,True,6.227776,0.191186,44.969,26.258439,4.488622,51.282051,68.774704,37.951807,30.822897,73.4375,73.684211,73.333333,90,38,60.569106,34.814815,13.157895,4.054904,9.142589,3.577329,0.608912,4.878625,8.008737,4.740851,2,1.342891,False,2,1.330636,False,False,0.740406,1.664471,0.666036,0.08492,1.256957,1.16649,0.793919
2026,69517,고승민,LOT,L,1531,True,-4.800477,-2.318455,17.296,87.446845,5.711747,40.692358,57.681564,25.766871,31.914693,61.307902,71.428571,58.303887,283,84,46.825397,25.495751,7.18232,-3.906053,-4.812634,-4.602208,2.145677,-2.946311,-4.784857,-6.299363,1,0.818732,False,1,0.873926,False,False,-0.713227,-0.876173,-0.85685,0.29924,-0.759105,-0.696925,-1.054913
2026,61353,고종욱,KIA,L,130,False,2.383648,-0.051118,42.138,9.754498,7.50346,47.692308,65.57377,31.884058,33.689712,69.230769,83.333333,65.0,20,6,52.542373,28.571429,29.411765,,,,,,,,,,,,,,,,,,,,,
2026,56949,고준휘,NC,L,195,False,1.626701,-3.081128,8.805,7.638313,3.917084,48.717949,65.625,32.323232,33.301768,69.565217,75.0,66.666667,30,16,56.25,31.372549,11.111111,,,,,,,,,,,,,,,,,,,,,
2026,69100,구본혁,LG,R,1102,True,3.248953,0.243511,46.226,68.755584,6.239164,50.272232,71.09375,32.20339,38.89036,77.819549,77.011494,78.212291,179,87,57.826087,28.030303,6.25,6.308646,3.431082,7.877021,3.857125,-1.990711,5.245909,9.536635,2,1.391111,False,2,1.487948,False,False,1.151929,0.624652,1.466562,0.537922,-0.512898,0.764078,1.597038
2026,62404,구자욱,SAM,L,1716,True,0.63328,2.755428,78.302,126.675334,7.382012,44.055944,65.327979,27.657379,37.6706,70.418848,78.333333,66.793893,262,120,52.106742,25.247525,6.422018,-2.592148,0.656963,-3.477324,1.38312,0.032345,-1.424412,-5.874613,1,1.376026,False,1,1.38896,False,False,-0.473314,0.119605,-0.647416,0.192892,0.008334,-0.207469,-0.983783
2026,52769,권광민,HAN,L,37,False,-12.228867,-3.972874,5.66,2.203641,5.955787,40.540541,68.75,19.047619,49.702381,63.636364,33.333333,100.0,5,6,50.0,18.181818,0.0,,,,,,,,,,,,,,,,,,,,,
2026,51003,권동진,KT,L,907,True,-0.777215,0.339269,47.484,62.504321,6.891325,44.762955,65.411765,26.556017,38.855748,72.844828,82.352941,70.165746,181,51,50.131926,23.11828,3.636364,0.507149,-2.148744,2.751581,9.053869,-4.533783,-2.484505,1.337877,1,2.422704,False,1,2.255352,False,False,0.092603,-0.391194,0.512296,1.262669,-1.16811,-0.361874,0.224045
2026,55371,권혁빈,KIW,R,967,True,-2.179501,-5.420529,2.83,43.709761,4.520141,44.157187,55.947137,33.723197,22.22394,59.42623,61.971831,58.381503,173,71,47.524752,33.62069,13.793103,-1.768906,0.955506,-1.601357,-2.623411,1.378545,-2.911101,-1.290805,1,1.477626,False,1,1.480016,False,False,-0.322994,0.173956,-0.298144,-0.365866,0.355176,-0.424008,-0.216163
2026,63963,권희동,NC,R,1001,True,-16.258184,-2.811723,11.006,73.679954,7.360635,31.968032,49.068323,16.023166,33.045157,53.359684,63.636364,48.863636,176,77,36.585366,13.733906,2.857143,-11.903666,-14.904288,-11.774045,-4.901135,-7.634979,-14.838144,-14.955533,1,3.480353,True,1,3.655188,True,True,-2.173553,-2.713428,-2.19212,-0.683521,-1.967121,-2.161209,-2.504505
2026,53312,김건희,KIW,R,1480,True,3.599354,-1.770234,26.101,89.545147,6.050348,49.256757,66.320475,34.987593,31.332882,72.701149,72.826087,72.65625,256,92,56.743421,31.578947,12.637363,4.048645,4.7948,5.928164,2.714758,2.912717,4.925618,7.181569,2,0.521458,False,2,0.612184,False,False,0.739263,0.872926,1.10372,0.378605,0.750449,0.717427,1.20265
2026,66614,김규성,KIA,L,748,True,-5.194582,-2.362324,16.667,49.672594,6.640721,41.31016,58.677686,24.935065,33.742621,66.028708,64.0625,66.896552,145,64,42.95082,20.754717,9.333333,-2.85518,-5.675385,0.187645,-5.154102,-0.827625,-8.642826,2.363035,1,1.081702,False,1,1.334548,False,False,-0.521342,-1.033243,0.034936,-0.718801,-0.213234,-1.258847,0.395722
2026,66112,김기연,DOO,R,177,False,9.5057,-5.449564,2.516,6.579418,3.717185,53.107345,67.532468,42.0,25.532468,75.0,83.333333,71.875,32,12,59.090909,36.842105,27.586207,,,,,,,,,,,,,,,,,,,,,
2026,69238,김대한,DOO,R,383,True,4.470984,2.83268,80.189,18.999724,4.960763,49.869452,72.316384,30.582524,41.73386,79.012346,80.0,78.688525,61,20,57.541899,22.988506,11.111111,4.299842,3.636601,4.994583,2.933049,4.778366,3.981498,5.897222,2,0.765997,False,2,0.784001,False,False,0.785131,0.662068,0.929903,0.409048,1.231126,0.579914,0.987569
2026,52605,김도영,KIA,R,1921,True,0.56574,6.352935,99.686,133.218826,6.934869,43.519001,69.336671,25.13369,44.202981,75.87822,73.737374,76.52439,328,99,54.73251,21.138211,3.296703,-3.07336,0.670936,-3.680264,-8.649156,-0.441957,-0.160609,-1.862579,1,1.428134,False,1,1.472928,False,False,-0.561181,0.122149,-0.6852,-1.206227,-0.113868,-0.023393,-0.311914
2026,69442,김도환,SAM,R,430,True,-1.017656,2.838866,80.818,27.50008,6.395367,43.953488,66.666667,25.630252,41.036415,76.470588,80.0,75.324675,77,25,48.837209,22.340426,9.677419,-1.357596,-1.311307,2.443089,2.923701,3.349232,-4.725534,2.523539,2,1.958353,False,2,1.97243,False,False,-0.247891,-0.238732,0.45486,0.407745,0.862916,-0.688285,0.4226
2026,53344,김동헌,KIW,R,261,False,-1.409655,-8.670834,0.0,8.073805,3.093412,46.360153,52.985075,39.370079,13.614996,54.878049,44.117647,62.5,48,34,45.833333,41.935484,28.571429,,,,,,,,,,,,,,,,,,,,,
2026,52504,김동혁,LOT,L,102,False,-3.850157,11.685897,100.0,8.930483,8.755375,40.196078,76.190476,15.0,61.190476,76.0,85.714286,72.222222,18,7,48.648649,12.903226,0.0,,,,,,,,,,,,,,,,,,,,,
2026,55502,김동현,LOT,L,181,False,-1.253507,4.581422,94.969,10.505905,5.804368,43.646409,64.556962,27.45098,37.105982,71.428571,100.0,66.666667,36,6,57.142857,11.627907,0.0,,,,,,,,,,,,,,,,,,,,,
2026,56637,김민규,KIA,R,167,False,5.980405,-3.023803,8.805,6.258037,3.747327,55.08982,70.731707,40.0,30.731707,72.916667,76.923077,71.428571,35,13,61.19403,37.5,8.333333,,,,,,,,,,,,,,,,,,,,,
2026,53554,김민석,DOO,L,1687,True,-3.351624,-0.247882,40.566,103.645991,6.143805,41.138115,60.751295,24.590164,36.161131,69.975186,77.966102,66.666667,285,118,43.578644,23.762376,7.486631,-3.420521,-4.52877,0.806088,5.554294,-1.116189,-8.8155,-1.227889,1,1.6521,False,1,1.473151,False,False,-0.624571,-0.824494,0.150079,0.774612,-0.287581,-1.283997,-0.205626
2026,54097,김민석,KT,R,9,False,5.451871,4.472932,94.34,0.824831,9.164783,22.222222,100.0,12.5,87.5,100.0,,100.0,1,0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,
2026,77564,김민성,LOT,R,136,False,-1.009107,4.814446,95.597,10.471481,7.699618,45.588235,65.277778,23.4375,41.840278,71.73913,82.352941,65.517241,29,17,52.272727,15.625,7.142857,,,,,,,,,,,,,,,,,,,,,
2026,64793,김민수,LG,R,11,False,-1.696977,-6.864768,1.887,0.157508,1.431895,54.545455,60.0,50.0,10.0,75.0,100.0,66.666667,3,1,50.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,
2026,62864,김민식,SSG,L,100,False,-2.126217,2.069545,72.327,4.262375,4.262375,47.0,61.538462,31.25,30.288462,72.727273,80.0,70.588235,17,5,48.148148,31.25,0.0,,,,,,,,,,,,,,,,,,,,,
2026,53893,김민준,SSG,R,35,False,17.57219,-11.271012,0.0,1.030152,2.943293,57.142857,61.538462,54.545455,6.993007,50.0,,50.0,6,0,75.0,40.0,37.5,,,,,,,,,,,,,,,,,,,,,
2026,64004,김민혁,KT,L,1344,True,-2.509215,-0.561819,38.05,93.355826,6.946118,41.294643,61.264182,24.34663,36.917552,66.369048,61.111111,68.859649,228,108,48.175182,18.387097,7.333333,-2.515822,-4.993754,-2.305928,-10.826296,-1.500828,-4.10011,1.464116,1,1.141912,False,1,1.451601,False,False,-0.459377,-0.909147,-0.429323,-1.509855,-0.386682,-0.59719,0.245186
2026,79402,김상수,KT,R,1674,True,-10.158481,-3.504527,6.604,119.567758,7.142638,35.902031,51.351351,22.519509,28.831842,54.265403,50.45045,55.62701,311,111,43.283582,19.733333,3.864734,-8.755978,-8.896645,-9.777884,-17.040129,-7.137917,-7.877642,-7.090904,1,2.848684,False,1,2.694607,False,True,-1.5988,-1.619696,-1.82047,-2.376448,-1.839055,-1.147396,-1.187467
2026,55425,김상준,SAM,L,204,False,2.592039,0.209255,45.283,9.787512,4.7978,44.607843,62.626263,27.619048,35.007215,72.580645,64.285714,75.0,48,14,43.939394,31.25,7.142857,,,,,,,,,,,,,,,,,,,,,
2026,78603,김선빈,KIA,R,1856,True,-7.528417,-0.410144,39.308,132.184362,7.122002,37.984914,57.160343,22.906641,34.253702,61.744966,65.517241,60.422961,331,116,45.257453,17.50547,7.009346,-6.808961,-6.326752,-7.168739,-6.649367,-1.713045,-7.075261,-7.213669,1,1.045663,False,1,1.013832,False,False,-1.243284,-1.151829,-1.334693,-0.927333,-0.441359,-1.030527,-1.208026
