season,batter_id,batter_name,batter_stance,pitches_seen,qualified_300,swing_pct,expected_swing_pct,decision_value,decision_value_per_100,decision_capture_pct,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,in_zone_pitches,in_zone_decision_value_per_100,out_zone_pitches,out_zone_decision_value_per_100,heart_pitches,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_pitches,shadow_decision_value_per_100,shadow_swing_decision_value_per_100,shadow_take_decision_value_per_100,chase_pitches,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100,za_with_contact_plus,z_za_with_contact_plus,o_za_with_contact_plus,terminal_plate_appearances,walks,strikeouts,hit_by_pitch,bb_pct,k_pct,hbp_pct,z_swing_pct,o_swing_pct,heart_swing_pct,shadow_in_swing_pct,shadow_out_swing_pct,chase_swing_pct,waste_swing_pct,shadow_in_pitches,shadow_out_pitches,heart_vs_chase_residual,zone_vs_out_residual,pure_hc_residual_z,pure_zo_residual_z,pure_z_attack_z,out_zone_take_pct,pure_o_restraint_z,pure_cluster_id,pure_cluster_distance,pure_hc_residual_z_adjusted,pure_zo_residual_z_adjusted,pure_z_attack_z_adjusted,pure_o_restraint_z_adjusted,pure_z_attack_z_final,pure_o_restraint_z_final,zone_awareness_raw,z_zone_awareness_raw,o_zone_awareness_raw,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus,bb_vs_oza_residual,bb_vs_oza_residual_z,bb_vs_oza_residual_outlier,k_vs_zza_residual,k_vs_zza_residual_z,k_vs_zza_residual_outlier,za_with_contact_value,za_with_contact_per_100
2024,54812,정준재,,949,True,42.044257,47.073409,57.822512,6.092994,50.410564,399,4.618197,550,7.162892,436,5.587324,513,6.522764,245,5.43863,12.722848,-5.867085,355,3.530475,5.119485,1.74165,230,6.464411,-16.314625,14.323845,119,14.366838,-17.648007,15.194808,95.277,84.993,101.843,240,19,49,3,7.9167,20.4167,1.25,59.8624,26.9006,60.8163,58.6387,46.3415,25.6522,2.521,191,164,-10.983963,-5.727176,-1.576842,-1.019209,-1.056997,73.0994,0.338316,2,1.483462,-1.200675,-0.691986,-0.590636,-0.036134,-0.863533,-0.047128,-0.45533,-0.863533,-0.047128,87.771,87.047,99.293,-0.930583,-0.507466,False,2.765857,0.430252,False,57.822512,6.092994
2024,54815,정현승,,114,False,56.140351,42.337658,4.28454,3.758369,37.545638,64,1.901073,50,6.135707,51,4.877857,63,2.852116,32,3.496617,8.587561,-9.513573,39,1.882483,1.412219,3.079517,28,5.423918,-5.942006,11.738321,15,6.085048,-18.655769,12.270253,62.764,74.674,71.88,32,2,6,0,6.25,18.75,0.0,76.4706,39.6825,71.875,84.2105,60.0,35.7143,20.0,19,20,-2.233689,4.239507,-0.320665,0.754463,1.539455,60.3175,-1.834931,4,3.408401,-1.070524,0.007333,0.63512,-1.315868,0.928569,-1.716246,-0.393838,0.928569,-1.716246,89.423,113.929,74.256,,,,,,,4.28454,3.758369
2024,60523,정훈,,1299,True,42.879138,44.98566,88.535019,6.815629,54.131898,557,5.888961,742,7.511254,600,7.016849,699,6.642908,302,8.286295,14.422036,-5.940534,537,3.588831,5.469506,1.672804,283,6.882687,-16.558079,13.732957,177,13.988917,-16.856108,16.032865,105.34,105.784,102.824,327,35,63,0,10.7034,19.2661,0.0,63.3333,25.3219,69.8675,56.7114,42.6778,22.6148,6.2147,298,239,-1.235929,-1.435978,-0.177428,-0.255547,-0.514372,74.6781,0.606735,2,0.881377,0.198739,0.071676,-0.048011,0.232285,-0.070194,0.302962,0.116384,-0.070194,0.302962,103.126,98.947,104.544,1.098686,0.599136,False,-0.259527,-0.040372,False,88.535019,6.815629
2024,54295,제러드,,685,True,46.569343,43.747077,53.693264,7.838433,62.670872,319,5.459045,366,9.912271,288,8.149351,397,7.61288,149,9.880623,12.626864,-5.164001,267,3.565917,4.665523,2.067339,192,8.723439,-14.683028,13.941442,77,16.494977,-13.533547,18.140376,119.584,122.256,110.742,169,21,35,3,12.426,20.7101,1.7751,77.4306,24.1814,84.5638,69.7842,44.5312,18.2292,5.1948,139,128,14.466507,13.253929,2.076792,2.35867,1.689537,75.8186,0.800648,4,2.376283,1.326933,1.61154,0.785202,1.319711,1.147994,1.721258,1.434626,1.147994,1.721258,138.53,117.22,125.819,-0.247532,-0.134984,False,-1.694343,-0.263569,False,53.693264,7.838433
2024,68089,조대현,,163,False,47.852761,48.159474,13.078007,8.023317,53.591162,78,4.700504,85,11.072487,76,7.273896,87,8.677984,41,5.298239,11.694827,-5.78918,67,8.065101,8.076809,8.049759,42,6.149298,-17.453207,17.950551,13,22.456975,,22.456975,122.158,109.523,119.436,46,3,12,0,6.5217,26.087,0.0,63.1579,34.4828,63.4146,62.8571,50.0,33.3333,0.0,35,32,-10.147845,-6.371412,-1.45681,-1.133857,-0.541793,65.5172,-0.95085,2,2.307071,-1.080643,-0.806634,-0.075432,-1.3253,-0.110285,-1.728548,-0.919416,-0.110285,-1.728548,75.307,98.346,74.072,,,,,,,13.078007,8.023317
2024,66209,조수행,,1384,True,40.823699,44.055167,97.013685,7.009659,57.35395,565,5.231504,819,8.236348,628,6.017002,756,7.834248,338,7.976188,13.336646,-4.426442,569,3.111755,3.811014,2.506495,326,9.085897,-18.088561,14.844053,151,15.051828,-20.838577,17.059683,108.042,91.242,112.549,385,33,53,3,8.5714,13.7662,0.7792,62.4204,22.8836,69.8225,53.7931,38.7097,17.4847,5.298,290,279,-0.103991,-1.08193,-0.014929,-0.19254,-0.657091,77.1164,1.021307,2,0.910728,0.361238,0.134683,-0.19073,0.646857,-0.278855,0.843676,0.282411,-0.278855,0.843676,107.585,95.817,112.655,-2.203288,-1.201498,False,-5.266311,-0.819217,False,97.013685,7.009659
2024,64868,조용호,,613,True,41.435563,46.202398,35.978605,5.869267,49.816967,254,4.805012,359,6.622249,285,5.183485,328,6.465144,147,6.629804,12.374873,-5.98437,266,2.685361,3.762257,1.686501,130,6.174176,-20.438325,12.510486,70,15.804721,,15.804721,92.161,79.12,101.373,166,13,24,0,7.8313,14.4578,0.0,62.1053,23.4756,68.7075,55.0725,40.625,19.2308,0.0,138,128,-1.619578,-1.704635,-0.232504,-0.303357,-0.706352,76.5244,0.920652,2,1.317151,0.143663,0.023866,-0.239991,0.546202,-0.350876,0.712394,0.180759,-0.350876,0.712394,104.855,94.737,110.686,-2.659369,-1.450208,False,-4.404563,-0.685166,False,35.978605,5.869267
2024,51865,조형우,,128,False,50.0,43.261155,8.33353,6.510571,66.188782,64,4.723409,64,8.297732,57,6.219574,71,6.744187,34,6.266809,9.898115,-5.534934,46,3.07563,3.499056,2.1078,34,7.05387,-11.170436,10.959079,14,17.069352,,17.069352,101.092,94.189,103.651,38,1,6,4,2.6316,15.7895,10.5263,73.6842,30.9859,76.4706,69.5652,69.5652,17.6471,0.0,23,23,6.506851,5.971889,0.934114,1.062758,1.103841,69.0141,-0.356289,4,3.299143,0.184255,0.315628,0.199506,0.162774,0.291685,0.212301,0.251993,0.291685,0.212301,106.768,104.375,103.185,,,,,,,8.33353,6.510571
2024,69332,주성원,,258,False,50.0,44.572735,17.482066,6.775995,46.270085,129,2.103377,129,11.448612,112,7.435045,146,6.270421,58,8.918338,13.710172,-6.141713,98,4.68893,4.851044,4.443682,62,7.83766,-25.985262,18.632209,40,7.137325,-20.758593,17.718535,104.788,111.867,99.783,62,6,18,0,9.6774,29.0323,0.0,72.3214,32.8767,75.8621,68.5185,50.0,24.1935,27.5,54,44,4.396489,3.626623,0.631154,0.645394,0.890787,67.1233,-0.677773,1,4.05422,0.945361,1.025641,0.961582,-0.126777,1.405869,-0.165351,0.620259,1.405869,-0.165351,116.658,121.088,97.52,,,,,,,17.482066,6.775995
2024,79192,채은성,,1882,True,47.980871,43.425686,124.325157,6.606013,50.128274,903,2.610384,979,10.29146,799,7.216925,1083,6.155302,414,8.688364,13.669268,-4.579357,749,3.320541,2.772331,4.084181,453,5.821081,-17.090003,15.858318,266,13.953002,-21.699612,18.147427,102.421,108.694,98.844,492,49,80,8,9.9593,16.2602,1.626,68.836,32.5946,72.7053,64.6753,51.3736,30.4636,10.5263,385,364,-0.198784,0.287803,-0.028537,0.051217,0.345895,67.4054,-0.629808,1,1.223911,0.28567,0.431464,0.41669,-0.078812,0.609216,-0.102792,0.253212,0.609216,-0.102792,106.801,109.138,98.458,1.232462,0.672086,False,-4.870966,-0.757718,False,124.325157,6.606013
2024,50054,천성호,,922,True,49.457701,45.094128,45.818897,4.969512,42.794255,456,2.890906,466,7.003512,436,5.847317,486,4.182016,242,6.954109,12.191123,-4.93533,365,3.110966,3.456031,2.643458,214,3.157387,-18.561077,13.272836,101,10.770418,-19.346894,14.080013,79.631,88.774,82.736,256,18,43,1,7.0312,16.7969,0.3906,66.2844,34.3621,69.4215,62.3711,52.0468,31.7757,9.901,194,171,-3.783604,-3.182196,-0.543169,-0.566304,-0.05301,65.6379,-0.930328,1,0.718848,-0.228962,-0.186057,0.017785,-0.379332,0.026002,-0.494751,-0.234374,0.026002,-0.494751,93.705,100.39,92.579,-0.84762,-0.462224,False,-2.956064,-0.45984,False,45.818897,4.969512
2024,67905,천재환,,879,True,50.170648,44.434895,46.684983,5.311147,42.389065,441,3.177265,438,7.459645,399,6.760171,480,4.106646,200,7.334311,12.934138,-5.731953,368,3.548955,5.230184,1.212703,207,2.861507,-16.070733,13.175339,104,12.531621,-25.40724,18.433222,84.389,102.051,82.121,236,13,52,4,5.5085,22.0339,1.6949,67.1679,36.0417,70.0,64.3216,50.8876,35.2657,13.4615,199,169,-4.005772,-3.171422,-0.575063,-0.564386,0.085112,63.9583,-1.215903,1,0.482717,-0.260856,-0.184139,0.155907,-0.664907,0.227941,-0.867218,-0.319639,0.227941,-0.867218,91.415,103.419,86.992,-1.564422,-0.853111,False,1.803733,0.280585,False,46.684983,5.311147
2024,69802,최경모,,180,False,33.888889,42.360959,10.92981,6.072117,49.745393,61,4.219691,119,7.02168,79,2.59387,101,8.792725,42,3.404225,14.24242,-8.517789,74,2.533356,1.73594,3.077048,45,8.288436,-12.001145,13.360832,19,20.502925,,20.502925,94.986,41.456,120.373,50,8,7,0,16.0,14.0,0.0,49.3671,21.7822,52.381,45.9459,35.1351,20.0,0.0,37,37,-18.122546,-13.562939,-2.601647,-2.413661,-2.697786,78.2178,1.208573,2,3.168607,-2.22548,-2.086438,-2.231425,0.834123,-3.262428,1.087921,-1.087254,-3.262428,1.087921,70.799,51.064,116.319,,,,,,,10.92981,6.072117
2024,54112,최명경,,11,False,54.545455,56.560253,-0.06752,-0.613814,-9.51795,6,-0.150688,5,-1.169566,6,1.816928,5,-3.530704,3,-2.172497,4.470394,-5.493943,7,1.570711,1.463731,1.713352,0,,,,1,-11.229444,-11.229444,,1.877,30.156,19.778,3,0,1,0,0.0,33.3333,0.0,50.0,60.0,33.3333,66.6667,50.0,,100.0,3,4,,-32.788133,,-5.834978,-2.598841,40.0,-5.28942,,,,-5.834978,-2.598841,-5.28942,-3.799604,-6.898827,-5.349215,-3.799604,-6.898827,-43.665,43.006,-3.482,,,,,,,-0.06752,-0.613814
2024,65157,최민창,,16,False,62.5,63.539839,-0.918369,-5.739806,-42.366827,10,-9.58881,6,0.675201,7,-2.1893,9,-8.50131,5,6.722212,9.477221,-4.297825,5,-23.360191,-28.059473,-4.563063,5,-2.687732,-10.779544,2.70681,1,4.791661,,4.791661,-69.508,-28.112,-20.796,3,0,1,0,0.0,33.3333,0.0,71.4286,55.5556,80.0,50.0,100.0,40.0,0.0,2,3,4.908094,-9.050208,0.704599,-1.610576,0.751211,44.4444,-4.533759,1,7.818381,1.018806,-1.230329,0.822006,-3.982763,1.201803,-5.194595,-1.996396,1.201803,-5.194595,46.382,118.027,22.081,,,,,,,-0.918369,-5.739806
2024,68805,최상민,,48,False,45.833333,50.742931,1.707481,3.557251,33.481302,22,5.24641,26,2.127964,23,3.669292,25,3.454174,12,-0.728495,13.846468,-15.303458,23,3.541288,4.076294,2.709055,9,5.638709,-12.362955,10.782041,4,11.823004,,11.823004,59.964,57.097,76.795,13,0,5,1,0.0,38.4615,7.6923,65.2174,28.0,50.0,81.8182,41.6667,22.2222,0.0,11,12,-21.013359,-0.943428,-3.016649,-0.167893,-0.21982,72.0,0.15139,2,4.664216,-2.640482,0.15933,0.246541,-0.22306,0.360452,-0.29093,0.034761,0.360452,-0.29093,100.934,105.407,95.636,,,,,,,1.707481,3.557251
2024,65905,최승민,,55,False,49.090909,48.237642,5.928703,10.779459,56.871355,27,8.12951,28,13.334768,30,6.254384,25,16.209549,13,2.268969,18.328404,-23.426128,28,8.208355,8.205534,8.212714,7,17.841541,-33.312275,38.303067,7,29.806992,,29.806992,160.541,94.695,180.915,16,2,3,0,12.5,18.75,0.0,73.3333,20.0,61.5385,82.3529,27.2727,28.5714,0.0,17,11,-10.93148,11.329298,-1.569308,2.016163,1.048983,80.0,1.511592,3,4.97083,-1.879403,1.716232,0.828062,1.422502,1.210657,1.855325,1.532991,1.210657,1.855325,141.172,118.16,127.83,,,,,,,5.928703,10.779459
2024,52103,최원영,,161,False,55.279503,44.063181,5.131517,3.187278,28.058278,89,1.495944,72,5.277954,61,6.341299,100,1.263325,31,7.527841,11.126311,-4.809768,64,1.39969,3.677156,-2.9482,43,-0.820181,-11.163064,9.052571,23,9.803316,-26.954322,13.304043,54.811,95.959,58.911,42,1,7,3,2.381,16.6667,7.1429,70.4918,46.0,77.4194,63.3333,67.6471,48.8372,8.6957,30,34,0.300082,-5.021887,0.043079,-0.893695,0.604756,54.0,-2.909066,1,2.584677,0.357286,-0.513448,0.675551,-2.35807,0.987681,-3.075558,-1.043938,0.987681,-3.075558,71.963,114.815,53.867,,,,,,,5.131517,3.187278
2024,66606,최원준,,2031,True,42.491384,46.342347,126.339373,6.22055,49.940961,863,5.101905,1168,7.047083,933,6.314152,1098,6.141014,472,7.747945,14.388656,-5.201442,889,3.461199,5.13631,1.954314,440,6.070501,-15.767017,13.261707,230,14.038615,-25.242774,17.985548,97.053,95.564,98.727,508,50,66,8,9.8425,12.9921,1.5748,59.6999,27.8689,66.1017,53.1453,41.1215,24.7727,9.1304,461,428,-5.49679,-6.392808,-0.789112,-1.137664,-1.082402,72.1311,0.17368,2,1.133235,-0.412945,-0.810441,-0.616041,-0.20077,-0.900676,-0.261858,-0.581267,-0.900676,-0.261858,84.389,86.49,96.072,1.459831,0.796075,False,-4.57099,-0.711055,False,126.339373,6.22055
2024,50707,최인호,,955,True,37.801047,44.628054,52.706767,5.519033,46.552716,361,2.635618,594,7.271412,432,3.903972,523,6.85308,239,5.012083,12.855673,-6.079863,366,2.212143,1.574193,2.686049,214,6.617412,-14.791657,14.023065,136,13.581017,-28.036902,16.884026,87.284,60.51,104.54,244,25,30,3,10.2459,12.2951,1.2295,52.5463,25.6214,58.5774,45.0777,39.8844,25.7009,7.3529,193,173,-13.234035,-12.378599,-1.89986,-2.202896,-2.200764,74.3786,0.555812,2,2.467366,-1.523693,-1.875673,-1.734403,0.181362,-2.535763,0.236545,-1.149609,-2.535763,0.236545,69.125,61.964,103.548,0.784854,0.427997,False,-1.404046,-0.218411,False,52.706767,5.519033
2024,78288,최재훈,,1403,True,38.987883,47.81702,114.887476,8.188701,58.532896,547,8.576496,856,7.940893,674,7.862323,729,8.490455,378,10.232254,18.396215,-4.462875,561,4.171386,6.878954,2.132249,317,8.925908,-23.099372,16.402627,147,16.675477,-16.934139,17.375677,124.462,118.081,117.905,341,31,57,21,9.0909,16.7155,6.1584,57.1217,22.2222,64.2857,47.973,37.3585,18.9274,2.0408,296,265,-5.971773,-6.036964,-0.857299,-1.074338,-1.485466,77.7778,1.133762,2,1.350157,-0.481132,-0.747115,-1.019105,0.759312,-1.48997,0.990347,-0.249812,-1.48997,0.990347,93.291,77.65,114.855,-2.001127,-1.091255,False,0.545106,0.084796,False,114.887476,8.188701
2024,75847,최정,,2114,True,48.628193,44.963693,159.524988,7.546121,58.960063,1028,4.852396,1086,10.095981,935,7.421084,1179,7.64528,481,9.849263,13.452177,-5.591796,847,3.335069,3.792075,2.686121,489,6.885262,-14.8438,14.427581,297,16.91349,-18.161889,18.779202,115.513,111.664,111.006,550,55,114,20,10.0,20.7273,3.6364,75.2941,27.4809,81.0811,69.163,46.5649,25.7669,5.0505,454,393,9.254523,9.402998,1.328566,1.673358,1.355526,72.5191,0.23965,3,1.631593,1.018471,1.373427,1.134605,0.15056,1.658835,0.196371,0.927603,1.658835,0.196371,124.913,124.883,102.946,0.625789,0.341255,False,-2.88441,-0.448693,False,159.524988,7.546121
2024,65464,최정용,,48,False,41.666667,41.292299,3.275903,6.824799,46.147251,20,2.885036,28,9.638916,20,4.781938,28,8.283985,8,4.818143,15.748964,-13.399893,20,5.115449,4.632334,5.840122,10,8.929677,-15.490094,15.03462,10,9.743945,-45.65193,15.899042,105.468,73.279,116.22,13,1,4,0,7.6923,30.7692,0.0,55.0,32.1429,62.5,50.0,75.0,20.0,10.0,12,8,-8.003546,-13.313492,-1.148978,-2.36927,-1.817163,67.8571,-0.553008,1,4.138215,-0.834771,-1.989023,-1.746368,-0.002012,-2.553256,-0.002624,-1.27794,-2.553256,-0.002624,65.678,61.701,99.961,,,,,,,3.275903,6.824799
2024,69992,최정원,,638,True,42.633229,45.928995,43.041511,6.746318,51.649074,272,4.721702,366,8.250951,289,6.204142,349,7.195284,145,6.681593,13.67063,-5.818029,265,5.559581,6.824641,4.205571,156,5.321697,-21.881404,13.779804,72,14.3312,-22.485916,17.078746,104.375,93.964,107.333,156,17,33,4,10.8974,21.1538,2.5641,60.5536,27.7937,64.1379,56.9444,45.4545,23.7179,6.9444,144,121,-7.2186,-5.500034,-1.036292,-0.978786,-0.948938,72.2063,0.186466,2,1.032465,-0.660125,-0.651563,-0.482577,-0.187984,-0.705546,-0.245182,-0.475364,-0.705546,-0.245182,87.233,89.417,96.322,2.47867,1.351669,False,3.129576,0.486831,False,43.041511,6.746318
2024,76267,최주환,,2190,True,46.621005,45.977854,139.108812,6.352001,48.600548,1021,3.819762,1169,8.563648,956,7.791812,1234,5.236555,518,8.636825,14.268019,-4.673269,869,3.772582,4.61063,2.776211,527,5.16437,-17.293779,13.68906,276,12.452933,-24.055039,18.640725,98.884,117.056,91.344,536,47,91,6,8.7687,16.9776,1.1194,67.4686,30.47,70.2703,64.1553,44.3155,27.5142,14.4928,438,431,-1.957139,0.024352,-0.280964,0.004334,0.132122,69.53,-0.268573,1,1.418458,0.033243,0.384581,0.202917,0.282423,0.296672,0.368356,0.332514,0.296672,0.368356,108.93,104.45,105.525,-0.977519,-0.533061,False,-3.414996,-0.53123,False,139.108812,6.352001
2024,68868,최준우,,136,False,36.764706,39.89238,9.589062,7.050781,55.614562,50,1.381233,86,10.34703,53,4.58028,83,8.62833,35,3.983558,9.582716,-3.481986,39,5.017945,3.53899,6.28562,40,6.769404,-15.52454,16.323952,22,16.045714,,16.045714,108.615,70.346,119.031,34,9,8,0,26.4706,23.5294,0.0,60.3774,21.6867,57.1429,66.6667,28.5714,30.0,0.0,18,21,-15.654826,-2.503016,-2.247385,-0.445437,-0.976484,78.3133,1.224811,2,3.010716,-1.871218,-0.118214,-0.510123,0.850361,-0.74582,1.1091,0.18164,-0.74582,1.1091,104.878,88.813,116.637,,,,,,,9.589062,7.050781
2024,50854,최지훈,,2200,True,42.136364,46.679793,144.652927,6.575133,52.979297,927,5.242209,1273,7.54577,1010,6.021836,1190,7.044738,538,6.279546,13.440541,-5.537859,899,4.082038,6.072817,2.03284,534,6.983466,-18.29191,14.54763,229,16.104688,-12.488687,17.825586,101.991,91.313,106.104,545,50,71,2,9.1743,13.0275,0.367,59.604,27.3109,62.2677,56.5678,44.2623,23.0337,5.6769,472,427,-8.931832,-6.198769,-1.282241,-1.103133,-1.097394,72.6891,0.268554,2,0.957933,-0.906074,-0.77591,-0.631033,-0.105896,-0.922594,-0.138117,-0.530355,-0.922594,-0.138117,85.756,86.161,97.928,0.523912,0.2857,False,-4.483758,-0.697485,False,144.652927,6.575133
2024,62884,최항,,582,True,51.030928,47.113685,44.86519,7.708795,62.914348,297,6.836658,285,8.617654,263,9.990659,319,5.82751,145,12.150983,14.580122,-3.958039,237,4.483873,4.944156,3.819545,125,7.777612,-14.43392,13.610944,75,9.196627,-24.701551,11.617926,117.778,149.036,96.168,142,10,31,1,7.0423,21.831,0.7042,79.0875,27.8997,86.8966,69.4915,48.7395,20.8,6.6667,118,119,16.209519,12.978788,2.327016,2.309706,1.948569,72.1003,0.168443,4,1.888995,1.577157,1.562576,1.044234,0.687506,1.526709,0.896693,1.211701,1.526709,0.896693,132.543,122.901,113.45,-3.847063,-2.097881,True,-1.468456,-0.22843,False,44.86519,7.708795
2024,72443,최형우,,1981,True,46.087834,45.261158,152.982293,7.722478,59.528067,913,5.795833,1068,9.369507,876,8.214492,1105,7.332429,428,9.906971,14.251471,-5.117759,828,4.294977,5.90448,2.27323,460,7.169484,-17.098269,14.705624,265,15.863557,-27.104254,17.724368,117.969,123.203,108.452,489,50,86,5,10.2249,17.5869,1.0225,71.2329,26.1538,77.5701,65.1786,44.4737,23.6957,4.1509,448,380,6.218694,6.031364,0.892747,1.073342,0.720616,73.8462,0.465291,3,0.894735,0.582652,0.773411,0.499695,0.376201,0.730572,0.490667,0.610619,0.730572,0.490667,116.399,110.959,107.36,0.213991,0.116694,False,-3.831155,-0.595967,False,152.982293,7.722478
2024,51817,추신수,,1213,True,41.714757,45.256728,98.318735,8.105419,58.804515,506,6.603496,707,9.180346,539,7.295956,674,8.75275,287,9.177385,14.335835,-5.144101,493,3.729065,5.097374,2.420484,284,10.834142,-15.604035,16.211398,149,15.319722,-27.160999,17.10213,123.302,109.844,120.046,302,37,68,4,12.2517,22.5166,1.3245,66.7904,21.6617,73.5192,59.127,38.1743,16.9014,4.0268,252,241,3.726528,3.922974,0.534975,0.698133,0.026095,78.3383,1.229061,3,1.412882,0.22488,0.398202,-0.194826,1.139971,-0.284843,1.486829,0.600993,-0.284843,1.486829,116.141,95.727,122.302,0.085479,0.046613,False,3.498268,0.544184,False,98.318735,8.105419
2024,54444,카디네스,,101,False,49.50495,49.729541,6.514937,6.450432,54.399415,50,6.191372,51,6.704413,50,5.799158,51,7.088937,24,8.585052,13.771556,-6.97446,45,2.316183,2.977173,1.118139,21,8.892011,-8.219144,11.74387,11,14.044721,,14.044721,100.254,88.074,106.465,25,1,6,0,4.0,24.0,0.0,72.0,27.451,75.0,69.2308,57.8947,14.2857,0.0,26,19,5.807417,6.124434,0.833705,1.089905,0.840541,72.549,0.244734,3,2.423441,0.52361,0.789974,0.61962,0.155644,0.905907,0.203002,0.554454,0.905907,0.203002,114.891,113.589,103.045,,,,,,,6.514937,6.450432
2024,54730,페라자,,2064,True,45.833333,43.685911,154.13135,7.467604,57.518434,946,3.888841,1118,10.495788,834,7.123454,1230,7.700955,444,8.771623,12.534434,-6.450655,813,3.946738,3.700576,4.241468,496,7.318492,-15.683671,15.15166,311,15.047795,-21.267979,17.677558,114.42,107.335,111.461,519,59,128,2,11.368,24.6628,0.3854,72.7818,27.561,80.1802,64.359,45.3901,25.4032,6.7524,390,423,8.437062,6.849078,1.211213,1.218862,0.962764,72.439,0.226031,3,0.921819,0.901118,0.918931,0.741843,0.136941,1.084602,0.178608,0.631605,1.084602,0.178608,116.963,116.269,102.679,2.032303,1.108256,False,2.408182,0.374612,False,154.13135,7.467604
2024,69813,하재훈,,1225,True,51.591837,45.500294,52.565012,4.291021,36.048666,632,1.868377,593,6.872996,529,6.114416,696,2.905137,281,7.263227,12.17576,-6.478591,499,2.898369,3.719754,1.839611,297,0.310461,-16.268607,11.394221,148,11.331361,-17.95419,17.283709,70.182,92.659,72.313,317,18,90,2,5.6782,28.3912,0.6309,67.6749,39.3678,73.6655,60.8871,51.7928,40.0673,16.8919,248,251,-1.441846,-4.392674,-0.206989,-0.781721,0.164374,60.6322,-1.781424,1,1.055627,0.107218,-0.401474,0.235169,-1.230428,0.343825,-1.604809,-0.630492,0.343825,-1.604809,83.067,105.157,75.928,0.201207,0.109722,False,7.88722,1.226921,False,52.565012,4.291021
2024,62700,하주석,,512,True,58.59375,44.930747,25.948772,5.06812,41.915419,300,2.018756,212,9.383256,222,8.329016,290,2.571847,122,9.630964,12.321216,-4.089322,198,3.437867,3.042,4.39341,128,1.010116,-18.592894,12.771922,64,9.529797,-18.455814,14.712317,81.004,124.869,69.592,151,10,32,2,6.6225,21.1921,1.3245,78.8288,43.1034,83.6066,73.0,68.3673,37.5,15.625,100,98,9.088239,4.820196,1.304695,0.857802,1.908125,56.8966,-2.41657,4,2.161456,0.554836,0.110672,1.00379,-1.897507,1.467578,-2.47486,-0.503641,1.467578,-2.47486,86.474,122.014,62.877,3.028052,1.651258,True,-1.967613,-0.306078,False,25.948772,5.06812
2024,52710,한경빈,,4,False,50.0,49.991532,-0.08546,-2.136493,-30.743472,2,-7.317251,2,3.044266,1,-3.537319,3,-1.66955,1,-3.537319,,-3.537319,1,-7.620565,-7.620565,,2,1.305957,-7.013938,9.625852,0,,,,-19.328,-47.717,34.97,1,0,1,0,0.0,100.0,0.0,0.0,66.6667,0.0,,100.0,50.0,,0,1,-77.386086,-86.252172,-11.109439,-15.349442,-10.415617,33.3333,-6.422927,,,-11.109439,-15.349442,-10.415617,-6.422927,-15.228025,-8.377225,-11.802625,-15.228025,-8.377225,-216.985,-128.42,-25.658,,,,,,,-0.08546,-2.136493
2024,68525,한동희,,128,False,46.875,49.066803,8.33216,6.5095,42.602108,60,6.077502,68,6.890675,66,7.870856,62,5.060314,33,7.399884,15.158178,-13.288901,55,7.390834,11.550204,3.661743,28,1.428701,-34.845492,15.938377,12,11.876695,-10.343785,16.320792,101.077,118.205,89.905,36,1,9,0,2.7778,25.0,0.0,68.1818,24.1935,72.7273,63.6364,22.7273,28.5714,16.6667,33,22,0.25732,3.998842,0.036941,0.711634,0.243621,75.8065,0.798591,2,4.181733,0.413108,1.038857,0.709982,0.424141,1.03802,0.553194,0.795607,1.03802,0.553194,121.368,115.57,108.298,,,,,,,8.33216,6.5095
2024,64101,한석현,,276,False,56.884058,48.445366,13.637466,4.941111,40.360301,157,2.869754,119,7.673909,135,6.257279,141,3.680951,75,5.949095,10.266364,-7.722254,105,3.537534,5.346384,-0.588903,63,2.414544,-19.184182,14.004105,33,11.939608,-20.573063,17.745442,79.235,94.737,78.646,76,2,22,1,2.6316,28.9474,1.3158,74.8148,39.7163,76.0,73.3333,64.4444,34.9206,15.1515,60,45,2.0734,2.566144,0.297654,0.456671,1.280594,60.2837,-1.840678,4,2.216462,-0.452205,-0.290459,0.376259,-1.321615,0.550104,-1.723742,-0.586819,0.550104,-1.723742,84.24,108.252,74.144,,,,,,,13.637466,4.941111
2024,63722,한승택,,65,False,40.0,40.512972,5.371314,8.26356,58.963061,26,3.033824,39,11.75005,22,4.456677,43,10.211267,9,4.644234,6.005242,-6.243831,24,5.976726,10.240828,0.937332,24,6.94514,-20.458654,14.156665,8,23.151061,,23.151061,125.504,68.549,131.952,15,4,1,0,26.6667,6.6667,0.0,72.7273,23.2558,88.8889,61.5385,45.4545,20.8333,0.0,13,11,18.19418,9.031574,2.611931,1.607259,0.954244,76.7442,0.958024,3,2.683591,2.301836,1.307328,0.733323,0.868934,1.072145,1.133324,1.102734,1.072145,1.133324,129.616,116.082,117.0,,,,,,,5.371314,8.26356
