season,batter_id,batter_name,team,batter_stance,pitches_seen,qualified_300,swing_aggression,za_raw,za_percentile,raw_dv,dv_per_100,swing_pct,z_swing_pct,o_swing_pct,z_minus_o_swing,heart_swing_pct,meatball_swing_pct,shadow_swing_pct,chase_swing_pct,waste_swing_pct,z_swing_residual,o_swing_residual,heart_swing_residual,meatball_swing_residual,waste_swing_residual,shadow_swing_residual,cluster_id,cluster_distance,cluster_distance_outlier,z_swing_residual_z,o_swing_residual_z,heart_swing_residual_z,meatball_swing_residual_z,waste_swing_residual_z,shadow_swing_residual_z
2023,64007,문상철,KT,,1277,True,2.862488,2.377306,72.543,57.960953,4.538837,49.412686,69.756839,27.786753,41.970086,76.521739,82.795699,54.761905,23.188406,3.636364,3.690669,3.109389,4.197095,6.695297,-0.946699,4.725553,1,0.957005,False,0.736602,0.663724,0.88044,0.94702,-0.307076,0.779569
2023,68119,문성주,LG,,2036,True,-0.209224,3.102054,83.526,121.421382,5.963722,41.453831,64.711934,20.206767,44.505167,70.441459,72.727273,49.570552,13.664596,3.225806,-2.212623,-3.886796,-3.068071,-4.673015,-0.917446,-0.493122,2,0.60555,False,-0.441606,-0.829668,-0.6436,-0.660977,-0.297587,-0.08135
2023,53764,문현빈,HAN,,1709,True,1.240608,2.33877,71.387,76.25385,4.461899,48.098303,66.211962,25.26455,40.947412,72.289157,74.637681,50.45045,20.12987,6.349206,0.191434,0.556144,0.027515,-1.393604,1.742758,0.415551,2,1.52273,False,0.038207,0.118713,0.005772,-0.197119,0.565289,0.068553
2023,79215,박건우,NC,,2031,True,1.551831,6.36077,99.133,129.558143,6.379032,46.479567,71.470302,20.916335,50.553967,80.18018,80.473373,49.830125,13.349515,2.209945,0.686145,-0.552258,1.342994,-2.77165,0.044233,-0.356396,2,1.321386,False,0.136944,-0.117884,0.281725,-0.392038,0.014348,-0.058794
2023,73113,박경수,KT,,971,True,-6.79485,4.815909,96.821,57.716783,5.944056,41.194645,61.764706,14.98829,46.776416,69.624573,68.604651,43.192488,6.179775,1.351351,-7.189728,-7.724724,-6.686929,-11.869556,-1.751854,-6.935795,2,2.133547,False,-1.434962,-1.648905,-1.402741,-1.678896,-0.56824,-1.14419
2023,64468,박계범,DOO,,721,True,-2.022224,-0.254707,35.549,36.057686,5.001066,44.937587,62.210797,24.698795,37.512002,72.463768,67.692308,44.827586,18.518519,10.0,-0.738035,-2.098715,4.442187,-3.687394,3.819709,-5.109544,2,2.19674,False,-0.147301,-0.447988,0.931854,-0.521565,1.238979,-0.842916
2023,64944,박대온,NC,,110,False,18.447696,-5.583758,0.0,3.925851,3.568955,56.363636,72.727273,45.454545,27.272728,81.481481,85.714286,63.043478,34.615385,18.181818,,,,,,,,,,,,,,,
2023,79365,박동원,LG,,1839,True,5.070034,3.324634,86.416,92.20294,5.013754,47.852094,71.83432,27.464789,44.369531,81.19469,79.545455,55.135135,22.5058,3.703704,4.646141,3.550519,7.321265,1.745954,-0.304476,5.063071,1,1.041753,False,0.9273,0.757887,1.535808,0.246957,-0.098761,0.835249
2023,69056,박민석,KT,,23,False,-12.398016,7.532366,100.0,2.402219,10.444431,34.782609,53.846154,10.0,43.846154,100.0,100.0,27.272727,0.0,0.0,,,,,,,,,,,,,,,
2023,62907,박민우,NC,,1922,True,0.306265,1.577527,60.405,90.90825,4.729878,44.901145,64.816754,25.232678,39.584076,70.699433,69.281046,47.174447,21.615202,8.860759,-0.302163,-0.088926,-0.317657,-5.384896,3.792353,-2.831755,2,1.780026,False,-0.060307,-0.018982,-0.066636,-0.76167,1.230106,-0.467152
2023,75125,박병호,KT,,1897,True,5.031607,2.261199,70.231,93.888517,4.949316,48.655772,70.865279,28.04878,42.816499,76.131687,76.377953,56.203474,21.545667,4.494382,4.936625,3.277889,3.996866,0.485797,-0.15914,6.171499,1,1.005619,False,0.985276,0.699692,0.838437,0.068714,-0.051619,1.018105
2023,66707,박상언,HAN,,603,True,0.523674,-0.109451,37.861,29.189437,4.840703,48.590381,65.165165,28.148148,37.017017,67.015707,62.5,54.471545,23.478261,7.843137,2.044292,1.467645,-1.243352,-9.140229,1.750994,4.528939,2,2.210603,False,0.40801,0.313281,-0.260822,-1.292845,0.567961,0.747134
2023,74465,박석민,NC,,441,True,0.925867,2.792812,77.746,23.332373,5.290787,43.764172,65.217391,24.786325,40.431066,71.681416,61.111111,51.176471,18.918919,8.510638,-1.340901,0.443661,-1.322536,-15.73453,4.179724,1.124455,2,2.623279,False,-0.267624,0.094703,-0.277433,-2.225579,1.355755,0.1855
2023,67893,박성한,SSG,,2125,True,-9.363466,0.988872,51.156,105.562292,4.967637,38.023529,55.233069,18.218623,37.014446,64.012739,64.705882,37.108954,12.814645,4.511278,-9.18865,-7.577156,-6.041962,-8.904266,-0.914351,-12.875057,2,2.51303,False,-1.833916,-1.617405,-1.267444,-1.259469,-0.296583,-2.123984
2023,62244,박세혁,NC,,1078,True,3.946717,3.694679,90.462,59.327616,5.503489,47.309833,71.899225,24.733096,47.166129,75.874126,80.722892,56.067961,19.485294,8.333333,4.272768,1.116906,1.395717,2.25969,4.549713,5.981947,1,1.515215,False,0.85278,0.238413,0.292785,0.319623,1.475767,0.986835
2023,52305,박수종,KIW,,172,False,0.509199,1.337623,56.647,8.123027,4.72269,47.674419,67.777778,25.609756,42.168022,74.074074,76.470588,47.368421,16.666667,8.333333,,,,,,,,,,,,,,,
2023,62802,박승욱,LOT,,1355,True,-4.006503,2.218606,67.919,73.883614,5.452665,42.435424,63.407407,21.617647,41.78976,68.548387,79.245283,44.955752,19.463087,6.666667,-2.4708,-3.187553,-3.516799,3.429521,1.987298,-5.074617,2,1.38367,False,-0.493134,-0.680409,-0.737732,0.48509,0.644609,-0.837154
2023,50906,박영빈,NC,,58,False,11.690552,4.491445,95.954,2.462067,4.244944,60.344828,81.818182,32.0,49.818182,75.0,80.0,79.166667,36.363636,0.0,,,,,,,,,,,,,,,
2023,67202,박유연,DOO,,56,False,-2.836917,2.076064,67.052,2.544569,4.543874,46.428571,57.575758,30.434783,27.140975,68.75,100.0,51.724138,0.0,0.0,,,,,,,,,,,,,,,
2023,67609,박정우,KIA,,37,False,13.204173,8.124907,100.0,2.82009,7.621865,51.351351,83.333333,21.052632,62.280701,86.666667,100.0,55.555556,10.0,0.0,,,,,,,,,,,,,,,
2023,50709,박정현,HAN,,421,True,5.586318,0.338883,43.642,16.189751,3.845547,52.256532,69.162996,32.474227,36.688769,75.213675,81.578947,55.747126,32.608696,13.157895,5.51112,6.154867,6.221637,9.1346,7.337822,5.787619,1,1.985458,False,1.099937,1.313806,1.305135,1.292048,2.380131,0.954777
2023,69900,박주찬,NC,,57,False,0.762126,6.621708,99.422,2.819049,4.9457,50.877193,71.875,24.0,47.875,72.727273,100.0,63.157895,8.333333,0.0,,,,,,,,,,,,,,,
2023,50357,박주홍,KIW,,243,False,0.118561,-0.779268,31.792,8.292272,3.412458,42.798354,59.047619,30.434783,28.612836,74.0,68.75,44.444444,30.985915,4.347826,,,,,,,,,,,,,,,
2023,66928,박준영,DOO,,607,True,-0.251567,-2.37222,11.272,28.790792,4.743129,49.752883,64.97006,31.135531,33.834529,72.87234,77.419355,50.197628,27.34375,7.894737,4.529195,2.632315,8.312668,9.837561,0.429441,0.340324,1,1.424208,False,0.903959,0.561889,1.743778,1.391479,0.139296,0.056143
2023,64657,박준태,KIW,,56,False,0.975081,4.158505,92.486,2.120492,3.786593,46.428571,68.965517,22.222222,46.743295,78.947368,75.0,42.105263,27.272727,0.0,,,,,,,,,,,,,,,
2023,50204,박지훈,DOO,,84,False,0.522681,0.470287,45.665,3.833197,4.56333,51.190476,70.212766,27.027027,43.185739,84.0,90.909091,46.153846,18.75,25.0,,,,,,,,,,,,,,,
2023,52348,박찬혁,KIW,,681,True,-0.689546,-1.699005,20.52,28.510649,4.186586,44.933921,60.703812,29.117647,31.586165,71.204188,64.705882,44.366197,24.691358,9.090909,-0.534404,1.156722,5.543881,-4.083371,2.034151,-5.516486,2,2.201278,False,-0.106659,0.246912,1.16296,-0.577575,0.659807,-0.910049
2023,64646,박찬호,KIA,,1931,True,-3.94422,0.365749,44.22,98.093749,5.079946,42.102538,60.420842,22.508039,37.912803,66.666667,70.949721,46.031746,15.802469,2.580645,-3.262854,-3.78968,-2.369294,-1.542812,-3.223124,-3.928774,2,0.859244,False,-0.651217,-0.808938,-0.497015,-0.218224,-1.045468,-0.648126
2023,53992,박한결,NC,,73,False,-7.929586,3.154834,83.815,4.748582,6.504906,38.356164,52.631579,22.857143,29.774436,61.111111,50.0,38.888889,20.0,11.111111,,,,,,,,,,,,,,,
2023,62415,박해민,LG,,2170,True,3.141267,-1.903878,17.052,94.690482,4.363617,46.451613,63.821532,30.728709,33.092823,69.187146,72.262774,52.642706,28.384279,5.907173,2.825966,2.602754,3.861785,3.840975,-1.273911,2.767747,1,1.285187,False,0.56402,0.555579,0.810101,0.543289,-0.413212,0.456592
2023,51803,박형준,LOT,,5,False,-9.164025,-25.32805,0.0,-0.058105,-1.162096,40.0,0.0,50.0,-50.0,0.0,0.0,50.0,50.0,,,,,,,,,,,,,,,,
2023,53587,배영빈,LOT,,67,False,-5.649431,-2.82585,8.092,3.198223,4.773468,41.791045,55.263158,24.137931,31.125227,55.0,25.0,51.612903,7.692308,0.0,,,,,,,,,,,,,,,
2023,64166,배정대,KT,,1431,True,-4.902448,0.005479,39.017,70.500073,4.92663,41.439553,59.649123,21.884058,37.765065,69.343066,75.0,40.15873,16.783217,6.730769,-3.607872,-4.703867,0.896108,3.153636,0.708371,-9.788209,2,1.740396,False,-0.720077,-1.004078,0.18798,0.446068,0.229771,-1.61475
2023,69727,변우혁,KIA,,924,True,3.012995,1.994308,65.607,44.702601,4.837944,47.835498,69.647059,29.258517,40.388542,73.160173,78.461538,57.033248,21.73913,5.263158,4.034509,4.272639,1.46169,3.04807,0.447674,7.011334,1,0.935817,False,0.805227,0.912029,0.306624,0.431136,0.14521,1.156652
2023,78168,서건창,LG,,477,True,4.786269,1.363555,57.514,24.026679,5.03704,46.540881,68.095238,29.588015,38.507223,72.072072,70.0,57.360406,25.471698,3.174603,3.229747,4.094052,1.404804,-4.282168,-2.023651,7.362271,1,2.042722,False,0.644609,0.873909,0.294691,-0.605694,-0.656401,1.214546
2023,53569,서동욱,LOT,,80,False,1.742922,-0.341248,34.104,4.274448,5.34306,43.75,62.857143,28.888889,33.968254,73.684211,50.0,51.724138,28.571429,0.0,,,,,,,,,,,,,,,
2023,66203,서예일,DOO,,30,False,13.341436,1.777554,64.162,0.744099,2.480331,60.0,81.25,35.714286,45.535714,77.777778,66.666667,57.142857,50.0,0.0,,,,,,,,,,,,,,,
2023,69995,서호철,NC,,1538,True,2.967261,-2.586384,8.96,59.151077,3.845974,46.879064,61.886305,31.675393,30.210912,66.273585,73.282443,52.839117,27.355623,9.933775,1.699094,2.999663,2.064049,6.084767,2.338514,2.989887,1,1.116765,False,0.339114,0.640302,0.432983,0.860663,0.758532,0.493238
2023,52630,소크라테스,KIA,,2112,True,7.633768,-1.828034,19.364,76.503842,3.622341,49.857955,66.701791,36.1135,30.588291,71.262136,75.167785,56.081081,34.105263,11.111111,5.616396,8.048639,5.812778,6.609955,3.976052,6.203262,1,1.115543,False,1.120948,1.718047,1.219367,0.934949,1.289691,1.023345
2023,53057,손민석,KT,,46,False,4.630355,-1.847677,19.075,2.109098,4.584996,45.652174,63.636364,29.166667,34.469697,75.0,50.0,52.941176,20.0,0.0,,,,,,,,,,,,,,,
2023,51528,손성빈,LOT,,289,False,-0.364128,4.119864,91.908,15.693891,5.430412,47.404844,67.080745,22.65625,44.424495,74.418605,79.166667,51.587302,12.280702,5.0,,,,,,,,,,,,,,,
2023,77532,손아섭,NC,,2276,True,3.711031,0.87158,49.422,99.306487,4.363202,44.903339,63.552266,28.033473,35.518793,70.37037,79.487179,50.414938,25.409836,5.058366,-0.730533,2.143212,0.507429,6.087402,-0.438441,0.435349,1,1.935676,False,-0.145803,0.457486,0.106445,0.861036,-0.142215,0.071819
2023,50150,손호영,LG,,179,False,13.775326,-0.539228,33.526,5.580526,3.117613,59.776536,78.494624,39.534884,38.95974,78.723404,90.0,71.052632,34.146341,13.333333,,,,,,,,,,,,,,,
2023,53105,송대현,LG,,14,False,18.255197,-7.466362,0.0,0.681669,4.869067,71.428571,88.888889,40.0,48.888889,100.0,100.0,60.0,100.0,33.333333,,,,,,,,,,,,,,,
2023,64012,송민섭,KT,,106,False,4.890312,-7.45022,0.0,3.893022,3.672662,49.056604,65.217391,36.666667,28.550724,63.333333,63.636364,56.756757,34.285714,0.0,,,,,,,,,,,,,,,
2023,65357,송성문,KIW,,1598,True,-0.793648,2.926571,80.636,88.516215,5.539187,42.928661,63.819095,22.194514,41.624581,71.040724,78.070175,48.228043,15.068493,2.816901,-2.897621,-2.040404,-2.18191,0.984628,-1.432842,-1.829015,2,0.69868,False,-0.578322,-0.435541,-0.457707,0.139271,-0.464763,-0.301731
2023,69203,송승환,DOO,,289,False,6.654637,-2.248209,12.717,9.828698,3.400934,50.17301,65.277778,35.172414,30.105364,72.289157,75.0,52.10084,36.666667,3.703704,,,,,,,,,,,,,,,
2023,53303,송재선,KIW,,8,False,11.348352,0.037078,40.462,0.229281,2.866018,62.5,80.0,33.333333,46.666667,66.666667,,66.666667,50.0,,,,,,,,,,,,,,,,
2023,64469,송준석,SAM,,31,False,-2.467174,3.321608,86.127,1.670592,5.389005,35.483871,56.25,13.333333,42.916667,55.555556,66.666667,50.0,11.111111,0.0,,,,,,,,,,,,,,,
2023,68110,송찬의,LG,,84,False,4.36459,7.141151,100.0,4.15202,4.942881,47.619048,75.609756,20.930233,54.679523,76.923077,100.0,48.484848,12.5,22.222222,,,,,,,,,,,,,,,
2023,65207,신민재,LG,,1274,True,-1.308084,2.250991,69.075,65.623846,5.151008,42.543171,61.345853,23.622047,37.723806,65.680473,72.043011,49.723757,17.437722,0.892857,-4.570711,-1.157067,-6.437659,-3.830836,-3.76686,-0.307833,2,1.398124,False,-0.912245,-0.246985,-1.350451,-0.541855,-1.221837,-0.050783
2023,66662,신범수,KIA,,398,True,0.386428,-2.274688,12.428,17.938904,4.507262,45.226131,61.306533,29.145729,32.160804,63.716814,75.862069,52.380952,18.987342,13.157895,0.750152,0.721078,-1.002312,8.105344,5.751786,2.519971,1,2.284741,False,0.149719,0.15392,-0.210259,1.146465,1.865677,0.415717
2023,62556,신본기,KT,,322,True,-3.554885,2.060031,66.763,21.410429,6.649202,40.062112,61.589404,21.052632,40.536772,69.662921,89.473684,44.262295,14.864865,5.405405,-4.100988,-3.880304,-2.143012,13.942337,0.629805,-5.762096,2,2.551905,False,-0.818495,-0.828282,-0.449547,1.972081,0.204287,-0.950567
2023,64086,신성현,DOO,,76,False,-0.074048,10.351357,100.0,6.68842,8.800552,42.105263,75.675676,10.25641,65.419266,100.0,100.0,46.666667,8.695652,0.0,,,,,,,,,,,,,,,
2023,69508,신윤후,LOT,,96,False,2.62075,-0.944789,29.48,3.059125,3.186589,48.958333,68.0,28.26087,39.73913,72.727273,60.0,54.054054,12.5,10.0,,,,,,,,,,,,,,,
2023,50312,신준우,KIW,,69,False,4.929095,2.155962,67.052,2.333549,3.381955,56.521739,73.809524,29.62963,44.179894,70.833333,75.0,62.5,10.0,33.333333,,,,,,,,,,,,,,,
2023,50202,안권수,LOT,,1195,True,-1.145202,0.121475,41.329,60.02482,5.022998,42.845188,62.564103,23.934426,38.629677,69.135802,67.368421,46.777547,20.072993,6.896552,-0.830277,-2.560061,0.499203,-4.68599,0.944546,-3.173764,2,1.001167,False,-0.165711,-0.546466,0.10472,-0.662812,0.306377,-0.523572
2023,66864,안상현,SSG,,234,False,3.555042,-2.352205,11.561,9.716297,4.152264,45.726496,60.683761,30.769231,29.91453,66.101695,61.538462,52.475248,26.530612,8.0,,,,,,,,,,,,,,,
2023,64011,안승한,DOO,,87,False,15.657114,0.298629,42.197,2.877707,3.307709,58.62069,79.591837,31.578947,48.01289,85.185185,80.0,52.777778,46.153846,27.272727,,,,,,,,,,,,,,,
2023,65115,안익훈,LG,,71,False,8.679635,0.708737,47.399,1.512424,2.130175,52.112676,63.414634,36.666667,26.747967,62.5,25.0,58.333333,40.0,0.0,,,,,,,,,,,,,,,
2023,51203,안재석,DOO,,239,False,3.053039,-0.818562,30.636,8.626534,3.609428,51.882845,69.767442,30.909091,38.858351,71.052632,62.5,61.052632,22.916667,5.0,,,,,,,,,,,,,,,
2023,66406,안주형,SAM,,364,True,5.633966,2.716093,75.434,18.747881,5.150517,48.901099,73.410405,26.701571,46.708834,82.45614,85.714286,47.863248,30.952381,4.081633,6.942978,2.297108,9.577615,9.006246,-0.295838,-2.185876,1,1.922889,False,1.385714,0.490336,2.009131,1.273893,-0.095959,-0.360602
2023,64022,안중열,NC,,708,True,-2.914826,1.76144,63.873,37.608363,5.311916,41.80791,61.202186,21.052632,40.149554,69.849246,73.015873,44.983819,12.030075,2.985075,-4.134557,-4.120826,-1.468522,-1.97993,-1.971724,-5.029316,2,0.691195,False,-0.825195,-0.879624,-0.308057,-0.280052,-0.639558,-0.829681
2023,67006,안치영,KT,,509,True,-6.336337,-0.162356,36.705,19.537447,3.838398,41.060904,57.090909,22.222222,34.868687,59.119497,62.222222,43.913043,15.853659,2.631579,-5.967303,-4.500898,-9.053068,-9.323118,-3.492669,-6.027569,2,1.99462,False,-1.190984,-0.960753,-1.899095,-1.318713,-1.132899,-0.994361
2023,79608,안치홍,LOT,,1837,True,-4.87958,-2.236943,13.006,87.630716,4.770317,39.466522,53.987069,24.642464,29.344605,59.109312,53.900709,45.271122,18.181818,2.424242,-6.614017,-3.751783,-5.671523,-13.923714,-4.958962,-4.591282,2,2.247597,False,-1.320058,-0.800848,-1.189736,-1.969447,-1.608513,-0.757419
2023,52009,알포드,KT,,2202,True,3.580702,1.585735,60.983,114.371306,5.193974,48.728429,69.464945,28.62254,40.842405,74.791319,78.212291,55.0931,23.170732,4.040404,4.336306,3.307548,3.76081,3.531627,-1.023021,5.086589,1,0.991939,False,0.865461,0.706023,0.788919,0.499533,-0.331832,0.839129
2023,64153,양석환,DOO,,2221,True,8.133805,-3.634715,4.913,80.401945,3.620079,51.50833,67.953668,37.130802,30.822866,69.746377,72.151899,59.757442,36.561265,12.5,9.008093,7.610618,7.250751,6.834478,4.268563,9.947732,1,1.575248,False,1.79788,1.624548,1.521016,0.966706,1.384571,1.641066
2023,76232,양의지,DOO,,1818,True,1.161021,3.232075,84.682,90.590663,4.982985,44.279428,66.666667,23.043944,43.622723,73.535792,70.676692,49.804941,17.882353,4.294479,-0.411885,-0.944884,-0.186309,-6.956798,0.23013,-0.263634,2,1.134368,False,-0.082206,-0.201693,-0.039083,-0.984008,0.074646,-0.043491
2023,50293,양찬열,DOO,,373,True,4.213998,-0.969531,28.613,17.489712,4.688931,51.474531,69.61326,34.375,35.23826,73.863636,78.26087,58.227848,32.631579,12.5,7.51106,7.001682,7.010716,8.163255,5.885921,8.317665,1,1.709827,False,1.499095,1.494566,1.470663,1.154656,1.909185,1.372156
2023,53827,에레디아,SSG,,1880,True,9.62632,4.894771,97.977,90.327138,4.804635,52.234043,76.87991,30.030334,46.849576,83.227176,88.28125,59.679408,24.761905,1.123596,7.832072,7.380846,6.786743,7.665599,-1.931752,9.548152,1,1.578427,False,1.563164,1.575501,1.42368,1.084265,-0.626592,1.575148
2023,68330,예진원,KIW,,114,False,3.656662,2.313975,71.098,4.507022,3.953528,52.631579,70.769231,28.571429,42.197802,73.529412,75.0,56.363636,20.0,0.0,,,,,,,,,,,,,,,
2023,53712,오그레디,HAN,,382,True,6.726206,4.766347,96.243,20.472934,5.359407,53.141361,75.520833,30.526316,44.994517,84.848485,88.0,58.139535,24.324324,2.702703,6.6251,7.773379,8.618012,7.614686,-0.430579,8.013121,1,1.335607,False,1.32227,1.659291,1.807831,1.077063,-0.139665,1.321916
2023,69636,오선우,KIA,,141,False,-0.260036,-1.748304,20.231,5.697167,4.040544,43.971631,61.290323,30.379747,30.910576,75.0,71.428571,52.631579,30.555556,0.0,,,,,,,,,,,,,,,
2023,78756,오선진,HAN,,871,True,-5.995038,-3.335085,7.225,52.192142,5.992209,39.380023,55.769231,24.395604,31.373627,59.07173,68.115942,46.397695,18.719212,4.761905,-3.531224,-4.883221,-3.913759,2.261113,-3.287702,-3.423311,2,1.255545,False,-0.704779,-1.042363,-0.821003,0.319824,-1.066415,-0.56474
2023,53123,오스틴,LG,,2212,True,0.845272,-0.062582,38.439,101.31629,4.580302,45.524412,62.836625,27.959927,34.876698,68.325041,72.258065,50.78534,21.193416,4.166667,-0.339759,1.317178,-0.010644,0.533773,-1.897033,0.840967,2,1.462805,False,-0.067811,0.281162,-0.002233,0.0755,-0.615331,0.138733
2023,68904,오영수,NC,,907,True,0.561593,-3.038505,7.803,39.461682,4.350792,44.873208,59.578947,28.703704,30.875243,63.953488,61.538462,50.537634,25.945946,6.521739,-0.072775,-0.336219,0.483122,-4.848304,-1.34789,0.705448,2,1.224217,False,-0.014525,-0.071769,0.101346,-0.685771,-0.437208,0.116377
2023,64504,오윤석,KT,,849,True,-1.013317,-0.922849,29.769,36.482463,4.29711,44.758539,61.810155,25.252525,36.55763,64.566929,60.0,48.587571,22.857143,6.060606,-0.347335,-2.083189,-2.362311,-10.181343,-0.525144,-1.324371,2,1.159438,False,-0.069323,-0.444674,-0.49555,-1.440106,-0.170338,-0.21848
2023,51991,오장한,NC,,34,False,12.166254,-12.135538,0.0,1.51198,4.447001,50.0,61.538462,42.857143,18.681319,66.666667,,61.538462,40.0,20.0,,,,,,,,,,,,,,,
2023,75334,오재일,SAM,,1428,True,4.771084,6.692231,99.711,79.457124,5.564224,50.210084,75.072464,26.96477,48.107694,84.931507,83.870968,53.530378,24.350649,4.109589,3.895727,5.763177,5.552418,0.031446,2.145023,3.331362,1,1.04867,False,0.777528,1.230197,1.164751,0.004448,0.69577,0.549571
2023,79109,오지환,LG,,2017,True,-3.146815,5.536703,98.555,123.044039,6.100349,42.637581,66.569767,17.563452,49.006315,75.652174,84.705882,44.52381,11.163895,2.209945,-3.238371,-4.568946,-1.83775,2.938881,-0.455849,-5.631645,2,1.082115,False,-0.64633,-0.975279,-0.385511,0.415692,-0.147861,-0.929046
2023,60558,오태곤,SSG,,1115,True,7.894464,3.429732,87.572,54.653903,4.901695,53.632287,76.672694,30.960854,45.71184,79.344262,85.714286,63.676149,23.577236,6.542056,9.360038,7.131243,5.299013,7.726285,2.597654,13.600123,1,1.658771,False,1.868123,1.522222,1.111593,1.092849,0.842587,2.243597
2023,51996,오태양,NC,,11,False,19.995149,-11.180224,0.0,-0.306785,-2.788959,63.636364,75.0,57.142857,17.857143,50.0,,71.428571,50.0,,,,,,,,,,,,,,,,
2023,53716,윌리엄스,HAN,,1000,True,9.512753,-4.429728,2.023,32.085931,3.208593,55.2,69.311065,42.226488,27.084577,72.983871,72.0,62.186788,41.517857,5.617978,11.307098,12.065903,11.788007,8.10849,-3.09591,12.407048,1,3.113187,True,2.256727,2.575565,2.472813,1.14691,-1.004204,2.046777
2023,61102,유강남,LOT,,1500,True,4.356895,0.720107,47.688,81.759515,5.450634,47.666667,69.413408,27.806122,41.607286,74.878049,76.470588,54.030875,25.149701,5.202312,5.310013,1.793846,5.26275,3.342489,-0.386416,4.056996,1,0.990697,False,1.059799,0.382911,1.103986,0.47278,-0.12534,0.669278
2023,69766,유로결,HAN,,192,False,4.729205,-5.651803,0.0,6.854469,3.570036,48.958333,58.947368,39.175258,19.77211,69.090909,76.923077,53.08642,25.0,20.0,,,,,,,,,,,,,,,
2023,52705,유상빈,HAN,,38,False,0.366893,-3.460024,6.936,3.699331,9.735081,42.105263,73.333333,21.73913,51.594203,77.777778,100.0,53.846154,22.222222,0.0,,,,,,,,,,,,,,,
2023,52667,윤도현,KIA,,3,False,24.201405,-45.536894,0.0,-0.154602,-5.153392,66.666667,0.0,100.0,-100.0,0.0,,,100.0,,,,,,,,,,,,,,,,
2023,52591,윤동희,LOT,,1642,True,-7.053611,-1.995664,14.74,78.254412,4.765799,40.073082,55.254237,22.324967,32.92927,60.2537,63.69863,43.156425,17.350158,6.617647,-5.632618,-5.874924,-4.921601,-4.558544,-0.619137,-6.715074,2,1.169921,False,-1.124186,-1.25405,-1.032422,-0.644786,-0.200826,-1.107778
2023,53505,윤수녕,LOT,,16,False,-0.787441,5.005254,98.266,0.897003,5.606269,50.0,77.777778,14.285714,63.492064,75.0,100.0,62.5,,0.0,,,,,,,,,,,,,,,
2023,68463,윤정빈,SAM,,197,False,-3.943276,-2.425626,10.983,11.865767,6.023232,41.116751,57.0,24.742268,32.257732,63.829787,72.222222,48.275862,17.777778,5.555556,,,,,,,,,,,,,,,
2023,63905,윤형준,NC,,911,True,7.845244,-1.751154,19.942,34.544222,3.791901,55.762898,72.256729,37.149533,35.107196,74.72119,71.794872,60.209424,35.678392,9.836066,11.080278,9.1466,9.146141,3.099152,2.747662,10.328707,1,1.996102,False,2.211457,1.952416,1.918619,0.438361,0.891245,1.703915
2023,65703,이도윤,HAN,,1205,True,6.163481,-1.197961,26.301,46.775292,3.881767,49.958506,65.139116,34.343434,30.795682,69.41896,79.166667,56.0,30.15873,4.950495,3.307467,6.786111,2.939499,9.478757,-1.802206,6.098429,1,1.401807,False,0.660121,1.44855,0.616629,1.340728,-0.584572,1.006051
2023,76849,이명기,HAN,,152,False,-3.408813,-5.93895,0.0,5.863902,3.85783,45.394737,55.421687,33.333333,22.088354,61.363636,84.615385,45.833333,32.0,9.090909,,,,,,,,,,,,,,,
2023,53795,이민준,HAN,,8,False,-10.653183,2.944856,80.925,0.947514,11.843923,25.0,50.0,0.0,50.0,100.0,100.0,25.0,0.0,0.0,,,,,,,,,,,,,,,
2023,67363,이병규,KIW,,57,False,4.984915,9.227601,100.0,3.171211,5.563528,50.877193,80.645161,15.384615,65.260546,83.333333,100.0,59.090909,9.090909,0.0,,,,,,,,,,,,,,,
2023,69428,이병헌,SAM,,143,False,-2.456169,-1.24485,26.012,6.012251,4.204371,48.951049,66.233766,28.787879,37.445887,81.578947,76.923077,53.846154,13.793103,0.0,,,,,,,,,,,,,,,
2023,63960,이상민,SAM,,3,False,-16.030053,-8.425493,0.0,0.061563,2.052086,33.333333,50.0,0.0,50.0,0.0,,100.0,0.0,,,,,,,,,,,,,,,,
2023,52704,이상혁,HAN,,8,False,-4.731918,2.495831,74.566,0.376297,4.703714,37.5,60.0,0.0,60.0,50.0,50.0,50.0,,0.0,,,,,,,,,,,,,,,
2023,60566,이상호,KT,,205,False,13.428368,0.506611,46.243,7.203706,3.514003,57.560976,74.509804,40.776699,33.733105,80.701754,83.333333,65.116279,35.0,9.090909,,,,,,,,,,,,,,,
2023,64266,이성곤,HAN,,60,False,6.038804,0.804082,48.555,2.27051,3.784183,53.333333,66.666667,37.037037,29.62963,69.230769,80.0,64.516129,16.666667,25.0,,,,,,,,,,,,,,,
2023,66409,이성규,SAM,,608,True,5.803492,0.756985,48.266,23.275459,3.8282,51.809211,71.14094,33.225806,37.915134,74.556213,88.095238,58.898305,32.592593,8.823529,6.993867,7.243237,4.880622,14.900995,3.25718,8.923036,1,1.611762,False,1.395871,1.546128,1.023826,2.107679,1.056514,1.472023
2023,53302,이승원,KIW,,19,False,31.395875,-24.038535,0.0,-0.209581,-1.103056,68.421053,66.666667,69.230769,-2.564102,66.666667,0.0,62.5,83.333333,50.0,,,,,,,,,,,,,,,
2023,66702,이시원,KT,,138,False,-2.858909,2.271518,70.52,7.206966,5.222439,44.927536,64.864865,21.875,42.989865,71.428571,60.0,47.457627,13.333333,0.0,,,,,,,,,,,,,,,
