season,batter_id,batter_name,batter_stance,pitches_seen,plate_appearances,terminal_plate_appearances,walks,strikeouts,hit_by_pitch,bb_pct,k_pct,hbp_pct,qualified_300,swing_pct,take_pct,zone_pct,z_swing_pct,o_swing_pct,z_minus_o_swing,heart_swing_pct,shadow_in_swing_pct,shadow_out_swing_pct,chase_swing_pct,waste_swing_pct,heart_minus_chase_swing,contact_pct,whiff_pct,z_contact_pct,o_contact_pct,simple_judgment_pct,seager_a_zone_swings,seager_b_out_swings,seager_c_zone_takes,seager_d_out_takes,selection_tendency_pct,hittable_take_pct,simple_seager,observed_decision_run,observed_decision_run_per_100,heart_pitches,shadow_in_pitches,shadow_out_pitches,chase_pitches,waste_pitches,heart_vs_chase_residual,zone_vs_out_residual,decision_run_residual,heart_vs_chase_residual_z,zone_vs_out_residual_z,decision_run_residual_z,heart_vs_chase_residual_outlier,zone_vs_out_residual_outlier,decision_run_residual_outlier,cluster_id,cluster_distance,pure_hc_residual_z,pure_zo_residual_z,pure_z_attack_z,out_zone_take_pct,pure_o_restraint_z,pure_cluster_id,pure_cluster_distance,pure_hc_residual_z_adjusted,pure_zo_residual_z_adjusted,pure_z_attack_z_adjusted,pure_o_restraint_z_adjusted,pure_z_attack_z_final,pure_o_restraint_z_final,zone_awareness_raw,z_zone_awareness_raw,o_zone_awareness_raw,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus,bb_vs_oza_residual,bb_vs_oza_residual_z,bb_vs_oza_residual_outlier,k_vs_zza_residual,k_vs_zza_residual_z,k_vs_zza_residual_outlier
2023,61353,고종욱,L,1032,279,278,14,57,0,5.036,20.5036,0.0,True,53.4884,46.5116,48.2558,76.3052,32.2097,44.0955,79.9283,71.6895,48.4694,29.4643,9.6491,50.464,76.8116,23.1884,83.9474,61.0465,71.8992,380,172,118,362,48.7871,24.5833,24.2038,6.04861,0.586106,279,219,196,224,114,8.011651,8.802019,0.651763,1.335425,1.741527,0.602229,False,True,False,3,1.490356,1.335425,1.741527,2.110175,67.7903,-1.205994,4,1.535084,0.767581,1.146882,1.41888,-0.853243,2.108593,-1.123287,0.492653,2.108593,-1.123287,114.518,131.629,83.151,-1.819343,-0.816851,False,-0.562147,-0.081124,False
2023,68407,공민규,L,124,33,33,2,13,0,6.0606,39.3939,0.0,False,56.4516,43.5484,47.5806,76.2712,38.4615,37.8097,67.6471,88.0,52.0,44.4444,0.0,23.2027,67.1429,32.8571,82.2222,40.0,68.5484,45,25,14,40,47.0588,25.9259,21.1329,-1.517764,-1.224003,34,25,25,27,13,,,,,,,,,,,,-1.429746,1.036064,2.10433,61.5385,-2.432393,4,4.557112,-1.99759,0.441419,1.413035,-2.079642,2.099907,-2.73783,-0.318962,2.099907,-2.73783,90.6,131.499,58.933,,,,,,
2023,53506,구드럼,L,770,192,191,22,45,1,11.5183,23.5602,0.5236,True,44.9351,55.0649,48.5714,66.3102,24.7475,41.5627,74.2222,54.3624,38.5621,19.186,8.4507,55.0362,72.5434,27.4566,77.8226,59.1837,70.9091,248,98,126,298,54.5788,29.717,24.8618,4.55111,0.591053,225,149,153,172,71,5.261375,3.022304,0.477503,0.876994,0.597979,0.441213,False,False,False,4,1.482162,0.876994,0.597979,0.391924,75.2525,0.257847,3,1.505104,0.713682,0.405332,0.397563,-0.091673,0.590817,-0.120687,0.235065,0.590817,-0.120687,106.927,108.862,98.19,2.782282,1.249193,False,3.887997,0.561083,False
2023,62404,구자욱,L,1948,482,481,48,75,4,9.9792,15.5925,0.8316,True,45.5339,54.4661,45.6879,63.7079,30.2457,33.4622,70.2882,56.9476,43.3414,29.1667,7.0423,41.1215,78.6922,21.3078,85.5379,66.5625,66.9918,567,320,323,738,56.5517,30.443,26.1087,31.312276,1.607406,451,439,413,432,213,-1.542865,-2.685847,2.03924,-0.257173,-0.531409,1.884258,False,False,True,2,1.023928,-0.257173,-0.531409,-0.05544,69.7543,-0.820721,2,0.744643,0.000466,-0.21674,-0.000425,-0.379557,-0.000631,-0.499684,-0.250158,-0.000631,-0.499684,92.628,99.991,92.505,1.95411,0.877359,False,-3.536718,-0.510389,False
2023,79290,국해성,R,37,10,10,2,3,0,20.0,30.0,0.0,False,37.8378,62.1622,35.1351,84.6154,12.5,72.1154,85.7143,83.3333,10.0,20.0,0.0,65.7143,85.7143,14.2857,90.9091,66.6667,86.4865,11,3,2,21,65.625,8.6957,56.9293,-0.327218,-0.884373,7,6,10,10,4,,,,,,,,,,,,2.75354,5.58861,3.538791,87.5,2.660407,4,7.885014,2.185696,4.993965,2.847496,3.013158,4.231655,3.966795,4.099225,4.231655,3.966795,220.803,163.475,159.502,,,,,,
2023,52769,권광민,L,319,81,81,6,24,1,7.4074,29.6296,1.2346,True,46.395,53.605,48.9028,58.9744,34.3558,24.6186,55.5556,62.6667,54.5455,24.2857,11.1111,31.2699,68.9189,31.0811,80.4348,50.0,62.3824,92,56,64,107,53.7688,37.4269,16.3419,-4.235943,-1.327882,81,75,66,70,27,-14.871792,-9.741081,-0.509916,-2.47891,-1.927326,-0.471162,True,True,False,2,3.058533,-2.47891,-1.927325,-0.869181,65.6442,-1.626989,2,2.821906,-2.221271,-1.612656,-0.814166,-1.185825,-1.209929,-1.561128,-1.385528,-1.209929,-1.561128,59.169,81.851,76.583,1.373407,0.616634,False,11.610712,1.675561,True
2023,68204,권민석,R,4,2,2,0,1,0,0.0,50.0,0.0,False,75.0,25.0,0.0,,75.0,,,,50.0,100.0,,,33.3333,66.6667,,33.3333,25.0,0,3,0,1,100.0,0.0,100.0,-0.88773,-22.19325,0,0,2,2,0,,,,,,,,,,,,,,,25.0,-9.600055,,,,,,-9.600055,,-12.638384,,,-12.638384,,,-89.576,,,,,,
2023,63963,권희동,R,1639,373,373,49,50,6,13.1367,13.4048,1.6086,True,39.2312,60.7688,51.2508,59.4048,18.0225,41.3823,65.5629,52.1964,31.6327,14.1243,0.6623,51.4386,86.7807,13.2193,89.98,75.6944,70.4088,499,144,341,655,56.7591,34.2369,22.5222,20.109045,1.226909,453,387,294,354,151,-1.942286,-0.084244,1.254366,-0.323751,-0.016668,1.159034,False,False,False,1,1.287297,-0.323751,-0.016668,-0.795191,81.9775,1.577072,3,1.517463,-0.487063,-0.209315,-0.789552,1.227552,-1.173351,1.616061,0.221355,-1.173351,1.616061,106.523,82.4,124.241,1.142921,0.51315,False,-4.647691,-0.670716,False
2023,71837,김강민,R,701,165,165,22,38,1,13.3333,23.0303,0.6061,True,44.5078,55.4922,46.077,62.8483,28.836,34.0123,68.1319,56.0284,46.9388,23.0769,5.3333,45.055,73.0769,26.9231,81.7734,56.8807,67.3324,203,109,120,269,56.9915,30.8483,26.1432,-5.310973,-0.757628,182,141,147,156,75,-1.947866,-2.749129,-0.479967,-0.324681,-0.54393,-0.44349,False,False,False,4,1.505559,-0.324681,-0.54393,-0.203215,71.164,-0.544184,2,1.086608,-0.067042,-0.229261,-0.1482,-0.10302,-0.220239,-0.135625,-0.177932,-0.220239,-0.135625,94.756,96.696,97.966,4.625294,2.076672,True,4.102765,0.592077,False
2023,69702,김건,R,46,12,12,0,8,0,0.0,66.6667,0.0,False,67.3913,32.6087,41.3043,78.9474,59.2593,19.6881,84.6154,66.6667,83.3333,50.0,0.0,34.6154,48.3871,51.6129,73.3333,25.0,56.5217,15,16,4,11,42.3077,26.6667,15.641,-1.945272,-4.228851,13,6,12,12,3,,,,,,,,,,,,1.132313,-0.758913,2.564399,40.7407,-6.512243,4,5.904296,0.564469,-1.353558,1.873104,-6.159492,2.783614,-8.108915,-2.66265,2.783614,-8.108915,21.532,141.754,-21.634,,,,,,
2023,53844,김건웅,R,8,3,3,0,2,0,0.0,66.6667,0.0,False,75.0,25.0,62.5,60.0,100.0,-40.0,100.0,33.3333,100.0,100.0,,0.0,16.6667,83.3333,33.3333,0.0,37.5,3,3,2,0,0.0,100.0,-100.0,-0.296737,-3.709213,2,3,1,2,0,,,,,,,,,,,,1.29994,-9.061165,-0.692869,0.0,-14.50424,,,1.29994,-9.061165,-0.692869,-14.50424,-1.02967,-19.094698,-10.062184,-1.02967,-19.094698,-196.53,84.555,-186.42,,,,,,
2023,53312,김건희,R,53,13,13,2,4,0,15.3846,30.7692,0.0,False,49.0566,50.9434,39.6226,71.4286,34.375,37.0536,80.0,63.6364,60.0,10.0,33.3333,70.0,42.3077,57.6923,53.3333,27.2727,67.9245,15,11,6,21,58.3333,22.2222,36.1111,-2.220404,-4.189441,10,11,10,10,12,,,,,,,,,,,,2.280402,0.534659,1.271834,65.625,-1.630755,2,8.061203,2.538041,0.849328,1.326849,-1.189591,1.971826,-1.566086,0.20287,1.971826,-1.566086,105.979,129.577,76.509,,,,,,
2023,66614,김규성,L,745,176,176,13,43,1,7.3864,24.4318,0.5682,True,44.2953,55.7047,49.5302,63.1436,25.7979,37.3457,69.8492,55.2941,39.3333,23.3766,2.7778,46.4726,77.2727,22.7273,80.6867,69.0722,68.7248,233,97,136,279,54.4922,32.7711,21.7211,-7.492209,-1.005666,199,170,150,154,72,-0.316754,-0.737651,-0.783567,-0.052798,-0.145948,-0.724016,False,False,False,4,1.600564,-0.052798,-0.145948,-0.15245,74.2021,0.051792,3,0.847222,-0.21611,-0.338595,-0.146811,-0.297728,-0.218175,-0.391956,-0.305065,-0.218175,-0.391956,91.01,96.727,94.121,-0.840776,-0.377493,False,5.502368,0.794056,False
2023,66112,김기연,R,153,40,40,5,10,0,12.5,25.0,0.0,False,51.634,48.366,47.0588,66.6667,38.2716,28.3951,65.7143,67.5676,58.3333,24.2424,16.6667,41.4719,77.2152,22.7848,89.5833,58.0645,64.0523,48,31,24,50,51.0204,32.4324,18.588,-2.51344,-1.642771,35,37,36,33,12,,,,,,,,,,,,-0.783528,-0.843014,0.45321,61.7284,-2.395141,2,3.248095,-0.525889,-0.528345,0.508225,-1.953977,0.755272,-2.572393,-0.90856,0.755272,-2.572393,73.225,111.329,61.414,,,,,,
2023,69238,김대한,R,332,85,85,7,18,1,8.2353,21.1765,1.1765,True,45.7831,54.2169,49.6988,67.2727,24.5509,42.7218,74.2268,57.3529,40.678,20.5479,5.7143,53.6789,75.6579,24.3421,81.0811,60.9756,71.3855,111,41,54,126,53.1646,30.0,23.1646,-5.119408,-1.54199,97,68,59,73,35,4.874321,4.09586,-1.602341,0.812478,0.810388,-1.480563,False,False,False,4,1.019232,0.812478,0.810388,0.557388,75.4491,0.296413,3,1.06111,0.649166,0.617741,0.563027,-0.053107,0.836713,-0.069915,0.383399,0.836713,-0.069915,111.299,112.551,98.951,-0.595883,-0.26754,False,1.278497,0.184502,False
2023,52605,김도영,R,1411,370,370,35,59,1,9.4595,15.9459,0.2703,True,45.3579,54.6421,48.8306,65.7475,25.9003,39.8472,72.2222,58.6626,41.7241,19.6141,4.1322,52.6081,82.5,17.5,88.0795,68.984,70.0213,453,187,236,535,54.1498,30.6096,23.5402,10.607998,0.751807,360,329,290,311,121,3.138263,1.808404,0.733426,0.523103,0.357802,0.677686,False,False,False,1,1.747332,0.523103,0.357803,0.29519,74.0997,0.031705,3,0.897773,0.359791,0.165156,0.300829,-0.317815,0.447061,-0.418401,0.01433,0.447061,-0.418401,100.422,106.706,93.724,1.28197,0.575581,False,-3.594336,-0.518704,False
2023,69442,김도환,R,29,7,7,1,0,0,14.2857,0.0,0.0,False,48.2759,51.7241,62.069,72.2222,9.0909,63.1313,90.0,50.0,0.0,16.6667,,73.3333,92.8571,7.1429,92.3077,100.0,79.3103,13,1,5,10,43.4783,33.3333,10.145,-1.404215,-4.842121,10,8,5,6,0,,,,,,,,,,,,3.627686,3.517569,1.408262,90.9091,3.329161,,,3.627686,3.517569,1.408262,3.329161,2.092814,4.38281,3.237812,2.092814,4.38281,195.417,131.392,165.742,,,,,,
2023,66838,김동엽,R,686,180,180,13,28,2,7.2222,15.5556,1.1111,True,48.9796,51.0204,47.9592,66.5653,32.7731,33.7922,69.7802,62.585,45.4545,30.8725,9.2308,38.9077,72.0238,27.9762,83.5616,50.4274,66.9096,219,117,110,240,52.2876,31.4286,20.859,-4.570867,-0.666307,182,147,143,149,65,-2.541417,-1.256137,-0.147703,-0.423617,-0.248533,-0.136478,False,False,False,2,1.729798,-0.423617,-0.248533,0.435779,67.2269,-1.316514,2,0.788021,-0.165978,0.066136,0.490794,-0.87535,0.729368,-1.15239,-0.211511,0.729368,-1.15239,93.767,110.941,82.714,0.421506,0.189248,False,-4.243856,-0.612438,False
2023,51403,김동진,L,426,117,117,8,20,1,6.8376,17.094,0.8547,True,42.4883,57.5117,53.5211,60.9649,21.2121,39.7528,65.6,55.3398,30.137,22.619,2.439,42.981,82.3204,17.6796,90.6475,54.7619,69.2488,139,42,89,156,52.8814,36.3265,16.5549,-5.789149,-1.358955,125,103,73,84,41,-4.348084,-0.325902,-1.000004,-0.724762,-0.064481,-0.924004,False,False,False,1,1.971533,-0.724762,-0.064481,-0.526992,78.7879,0.951377,3,1.541845,-0.888074,-0.257128,-0.521353,0.601857,-0.774781,0.792339,0.008779,-0.774781,0.792339,100.259,88.378,111.885,-3.611022,-1.621282,True,-1.324398,-0.191126,False
2023,53344,김동헌,R,988,243,243,17,54,8,6.9959,22.2222,3.2922,True,41.8016,58.1984,52.1255,56.5049,25.7928,30.7121,60.0694,51.9824,39.3939,20.0,4.2857,40.0694,79.9031,20.0969,88.6598,59.0164,64.9798,291,122,224,351,54.6729,38.9565,15.7164,-11.99817,-1.21439,288,227,198,205,70,-9.125514,-7.37347,-0.741319,-1.52109,-1.458881,-0.684979,True,False,False,1,1.599295,-1.52109,-1.458881,-1.293716,74.2072,0.052793,1,0.699021,-0.875713,-0.80655,-0.557759,-0.28893,-0.828884,-0.380374,-0.604629,-0.828884,-0.380374,82.182,87.567,94.294,-1.252911,-0.562534,False,3.853442,0.556096,False
2023,52504,김동혁,L,40,9,9,2,3,0,22.2222,33.3333,0.0,False,40.0,60.0,57.5,56.5217,17.6471,38.8746,80.0,38.4615,50.0,10.0,0.0,70.0,87.5,12.5,84.6154,100.0,67.5,13,3,10,14,51.8519,41.6667,10.1852,-0.818586,-2.046465,10,13,4,10,3,,,,,,,,,,,,2.280402,-0.545148,-1.290827,82.3529,1.650714,3,4.103937,2.11709,-0.737795,-1.285188,1.301194,-1.909914,1.71301,-0.098452,-1.909914,1.71301,97.099,71.351,125.695,,,,,,
2023,53554,김민석,L,1713,433,433,28,108,6,6.4665,24.9423,1.3857,True,45.4174,54.5826,50.2627,60.6272,30.0469,30.5803,65.5039,53.3333,45.2174,24.0838,6.4,41.4201,77.5064,22.4936,83.7165,64.8438,65.2656,522,256,339,596,53.3095,36.2567,17.0528,-3.899004,-0.227613,516,345,345,382,125,-4.86543,-5.654248,0.192518,-0.810996,-1.118724,0.177887,False,False,False,2,1.432915,-0.810996,-1.118724,-0.585047,69.9531,-0.781723,2,1.167727,-0.553357,-0.804055,-0.530032,-0.340559,-0.787679,-0.448343,-0.618011,-0.787679,-0.448343,81.787,88.185,93.275,-1.654881,-0.743011,False,6.535715,0.94318,False
2023,77564,김민성,R,1254,317,316,25,57,7,7.9114,18.038,2.2152,True,47.4482,52.5518,48.9633,62.8664,32.6562,30.2102,65.9375,59.5238,47.0588,29.7189,11.0294,36.2186,80.0,20.0,87.0466,66.9856,65.1515,386,209,228,431,52.754,34.5979,18.1561,-11.097197,-0.884944,320,294,255,249,136,-6.052366,-4.889002,-0.260941,-1.008841,-0.967315,-0.241109,False,False,False,2,0.931733,-1.008841,-0.967315,-0.200103,67.3438,-1.293582,2,0.912807,-0.751202,-0.652646,-0.145088,-0.852418,-0.215615,-1.122201,-0.668908,-0.215615,-1.122201,80.287,96.766,83.167,1.054057,0.473252,False,-0.893819,-0.128988,False
2023,64793,김민수,R,3,1,1,0,1,0,0.0,100.0,0.0,False,100.0,0.0,66.6667,100.0,100.0,0.0,,100.0,,,100.0,,66.6667,33.3333,100.0,0.0,66.6667,2,1,0,0,0.0,,,-0.463861,-15.462038,0,2,0,0,1,,,,,,,,,,,,,-1.146949,6.183574,0.0,-14.50424,,,,-1.146949,6.183574,-14.50424,9.18939,-19.094698,-4.952654,9.18939,-19.094698,-45.953,237.841,-186.42,,,,,,
2023,62864,김민식,L,1228,317,317,30,57,2,9.4637,17.9811,0.6309,True,45.114,54.886,51.7101,67.2441,21.4165,45.8276,72.3647,60.9155,29.4118,21.0332,4.9505,51.3315,79.9639,20.0361,86.6511,57.4803,72.7199,427,127,208,466,52.1837,30.8605,21.3232,-8.371166,-0.681691,351,284,221,271,101,2.872659,5.837836,-0.650036,0.47883,1.155047,-0.600633,False,False,False,4,1.712167,0.47883,1.155047,0.552472,78.5835,0.91128,3,1.534777,0.315518,0.9624,0.558111,0.56176,0.829407,0.739552,0.784479,0.829407,0.739552,123.118,112.441,111.093,-0.88588,-0.397744,False,-1.91017,-0.27566,False
2023,64004,김민혁,L,1626,450,449,36,46,3,8.0178,10.245,0.6682,True,45.572,54.428,54.9815,62.4161,25.0,37.4161,71.4019,49.0251,42.1927,16.5625,2.7027,54.8394,88.9339,11.0661,92.2939,78.6885,68.0812,558,183,336,549,49.5935,37.9661,11.6274,15.004367,0.922778,535,359,301,320,111,3.195539,-1.01443,0.816942,0.53265,-0.20071,0.754855,False,False,False,1,1.674394,0.53265,-0.20071,-0.277515,75.0,0.208314,3,1.516677,0.369338,-0.393357,-0.271876,-0.141206,-0.404034,-0.185897,-0.294965,-0.404034,-0.185897,91.307,93.939,97.212,-0.595916,-0.267555,False,-8.513781,-1.228637,False
2023,65269,김민혁,R,133,36,36,4,8,1,11.1111,22.2222,2.7778,False,52.6316,47.3684,54.8872,71.2329,30.0,41.2329,80.4878,59.375,34.4828,30.7692,0.0,49.7186,67.1429,32.8571,75.0,44.4444,70.6767,52,18,21,42,44.6809,33.3333,11.3476,-2.982706,-2.242636,41,32,29,26,5,,,,,,,,,,,,1.366135,0.984913,1.238191,70.0,-0.772523,3,1.751892,1.202823,0.792266,1.24383,-1.122043,1.848452,-1.477159,0.185646,1.848452,-1.477159,105.471,127.727,77.843,,,,,,
2023,53144,김범석,R,128,29,29,1,5,0,3.4483,17.2414,0.0,False,55.4688,44.5312,45.3125,70.6897,42.8571,27.8326,80.0,56.5217,65.2174,36.6667,23.5294,43.3333,77.4648,22.5352,90.2439,60.0,63.2812,41,30,17,40,49.3827,29.8246,19.5581,-3.017461,-2.357392,35,23,23,30,17,,,,,,,,,,,,1.002128,-0.559543,1.144809,57.1429,-3.294666,2,5.350936,1.259767,-0.244874,1.199824,-2.853502,1.783055,-3.756609,-0.986777,1.783055,-3.756609,70.92,126.746,43.651,,,,,,
2023,52002,김병준,L,7,2,2,0,2,0,0.0,100.0,0.0,False,71.4286,28.5714,28.5714,50.0,80.0,-30.0,0.0,100.0,0.0,,100.0,,20.0,80.0,100.0,0.0,28.5714,1,4,1,1,50.0,50.0,0.0,-1.045627,-14.937531,1,1,1,0,4,,,,,,,,,,,,,-8.804408,-2.41198,20.0,-10.580892,,,,-8.804408,-2.41198,-10.580892,-3.584436,-13.929647,-8.757041,-3.584436,-13.929647,-158.067,46.233,-108.945,,,,,,
2023,50304,김병휘,R,75,21,21,0,8,0,0.0,38.0952,0.0,False,52.0,48.0,60.0,68.8889,26.6667,42.2222,79.1667,57.1429,40.0,26.6667,0.0,52.5,61.5385,38.4615,77.4194,0.0,70.6667,31,8,14,22,41.5094,38.8889,2.6205,-2.06349,-2.75132,24,21,10,15,5,,,,,,,,,,,,1.342581,0.893688,0.835231,73.3333,-0.118638,3,1.694676,1.179269,0.701041,0.84087,-0.468158,1.249614,-0.616326,0.316644,1.249614,-0.616326,109.331,118.744,90.755,,,,,,
