season,batter_id,batter_name,team,batter_stance,pitches_seen,qualified_300,swing_aggression,za_raw,za_percentile,raw_dv,dv_per_100,swing_pct,z_swing_pct,o_swing_pct,z_minus_o_swing,heart_swing_pct,meatball_swing_pct,heart_only_swing_pct,heart_only_pitches,meatball_pitches,shadow_swing_pct,chase_swing_pct,waste_swing_pct,z_swing_residual,o_swing_residual,heart_swing_residual,meatball_swing_residual,waste_swing_residual,shadow_swing_residual,heart_only_swing_residual,cluster_id,cluster_distance,cluster_distance_outlier,sensitivity_cluster_id,sensitivity_cluster_distance,sensitivity_cluster_distance_outlier,sensitivity_residual_outlier,z_swing_residual_z,o_swing_residual_z,heart_swing_residual_z,meatball_swing_residual_z,waste_swing_residual_z,shadow_swing_residual_z,heart_only_swing_residual_z
2025,50357,박주홍,KIW,,1182,True,-2.985217,2.035298,72.222,81.287641,6.877127,45.00846,66.192171,25.806452,40.385719,71.830986,79.746835,68.780488,205,79,50.693069,24.324324,6.716418,-1.091092,-2.839751,-0.614644,4.287442,-0.11123,-3.851812,-2.460029,1,1.410821,False,1,1.275403,False,False,-0.199566,-0.505175,-0.114059,0.58846,-0.025727,-0.585622,-0.43138
2025,55252,박준순,DOO,,993,True,16.795384,-1.892398,19.006,38.834599,3.910836,60.725076,77.078652,47.445255,29.633397,80.603448,86.764706,78.04878,164,68,69.417476,47.511312,19.53125,14.448438,15.918359,13.539172,17.124319,9.602657,16.513122,12.007532,2,4.219686,True,2,4.026137,True,True,2.642692,2.831781,2.512453,2.350346,2.221044,2.510625,2.105588
2025,66928,박준영,DOO,,500,True,2.774366,-2.793952,12.573,27.11912,5.423824,48.6,64.705882,35.842294,28.863588,71.544715,78.947368,68.235294,85,38,54.404145,34.126984,12.068966,3.143718,3.654171,5.715662,10.642662,1.428589,1.876354,3.387474,2,1.095777,False,2,1.140346,False,False,0.575002,0.650055,1.060651,1.460726,0.330425,0.285277,0.594013
2025,54805,박지환,SSG,,241,False,8.490782,-3.391792,6.433,9.627582,3.994847,53.112033,69.811321,40.0,29.811321,74.603175,72.222222,75.555556,45,18,56.976744,40.298507,20.0,,,,,,,,,,,,,,,,,,,,,
2025,50204,박지훈,DOO,,202,False,0.060457,1.347392,63.743,10.78867,5.340926,44.554455,61.052632,29.906542,31.14609,65.909091,90.909091,57.575758,33,11,56.666667,21.428571,3.846154,,,,,,,,,,,,,,,,,,,,,
2025,53411,박진우,SAM,,5,False,4.918085,-10.960402,0.0,0.263426,5.268527,40.0,50.0,33.333333,16.666667,,,,0,0,66.666667,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025,55530,박찬형,LOT,,539,True,5.45775,-0.410385,42.398,28.551722,5.297166,48.979592,67.248908,35.483871,31.765037,73.553719,83.870968,70.0,90,31,59.069767,30.15873,12.987013,2.862988,5.043929,4.45893,12.034932,4.22848,5.546403,1.996945,2,1.08347,False,2,1.181165,False,False,0.523655,0.897285,0.82744,1.651818,0.978025,0.843265,0.350175
2025,64646,박찬호,KIA,,2300,True,-3.725294,-1.164106,28.947,155.020916,6.74004,42.043478,59.627907,26.612245,33.015662,64.644714,72.392638,61.594203,414,163,47.731959,23.678647,6.785714,-3.865098,-4.380499,-3.417399,1.673263,-2.567887,-5.476589,-5.411118,1,0.788234,False,1,0.851029,False,False,-0.706946,-0.779265,-0.634164,0.229659,-0.593939,-0.83265,-0.94887
2025,53992,박한결,NC,,80,False,1.755872,-9.188489,0.0,2.960371,3.700463,47.5,56.25,41.666667,14.583333,62.5,50.0,66.666667,12,4,60.0,52.941176,5.882353,,,,,,,,,,,,,,,,,,,,,
2025,62415,박해민,LG,,2155,True,-4.358205,0.063736,50.585,155.787844,7.229134,40.742459,59.75024,22.980251,36.769989,65.461121,66.666667,65.0,400,153,47.630332,19.88189,5.2,-5.19736,-7.111956,-4.283263,-5.871795,-3.184211,-6.091063,-3.630671,1,0.835826,False,1,0.873369,False,False,-0.950623,-1.265174,-0.794842,-0.805915,-0.736491,-0.926074,-0.636658
2025,55637,박헌,KIA,,57,False,1.729731,0.690341,57.31,2.719498,4.771049,52.631579,73.333333,29.62963,43.703703,66.666667,100.0,55.555556,9,3,60.714286,35.714286,0.0,,,,,,,,,,,,,,,,,,,,,
2025,64166,배정대,KT,,1087,True,0.763145,0.782519,58.772,70.65656,6.500143,46.734131,64.785992,30.541012,34.24498,71.174377,73.493976,70.20202,198,83,53.15534,32.307692,3.731343,-1.013134,0.975982,0.445185,-0.109385,-4.085383,-0.866278,0.619864,1,1.466077,False,1,1.408602,False,False,-0.185307,0.173621,0.082613,-0.015013,-0.944927,-0.131707,0.108697
2025,68305,변상권,KIW,,69,False,6.777692,0.808817,59.649,2.62529,3.804768,55.072464,75.0,41.463415,33.536585,82.352941,100.0,76.923077,13,4,54.545455,50.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025,69727,변우혁,KIA,,603,True,10.320689,5.074124,96.199,33.770208,5.600366,54.560531,82.845188,35.989011,46.856177,86.99187,83.72093,88.75,80,43,67.6,33.571429,6.666667,11.961899,9.571575,10.38273,3.75942,2.238196,11.785857,13.486852,2,2.134068,False,2,2.362828,False,True,2.187892,1.702726,1.926714,0.515988,0.517683,1.7919,2.364995
2025,78168,서건창,KIA,,97,False,0.554871,0.065966,50.877,6.318088,6.513492,43.298969,58.695652,29.411765,29.283887,52.380952,87.5,30.769231,13,8,50.0,27.272727,30.0,,,,,,,,,,,,,,,,,,,,,
2025,53309,서유신,KIW,,35,False,-4.386995,-15.497331,0.0,1.235034,3.528668,40.0,40.0,40.0,0.0,80.0,100.0,50.0,2,3,29.411765,37.5,40.0,,,,,,,,,,,,,,,,,,,,,
2025,69995,서호철,NC,,1058,True,9.711066,3.942882,90.351,53.023105,5.011636,54.914934,77.941176,36.082474,41.858702,82.527881,79.710145,83.5,200,69,65.144231,28.571429,14.814815,8.398043,8.835351,7.468661,1.424606,9.49322,9.802587,9.734328,2,2.056939,False,2,2.114455,False,True,1.536044,1.571756,1.385953,0.19553,2.195731,1.490367,1.706969
2025,52804,석정우,SSG,,225,False,-4.639821,-5.468332,2.339,10.50295,4.667978,39.111111,50.505051,30.15873,20.346321,52.0,53.333333,51.428571,35,15,44.680851,33.333333,10.0,,,,,,,,,,,,,,,,,,,,,
2025,51528,손성빈,LOT,,264,False,2.698396,-1.76923,19.883,12.432926,4.709442,48.484848,67.826087,33.557047,34.26904,74.626866,76.470588,74.0,50,17,56.565657,29.850746,6.451613,,,,,,,,,,,,,,,,,,,,,
2025,77532,손아섭,NC · HAN,,1580,True,2.569921,-1.405046,24.269,96.568003,6.111899,46.962025,66.763006,31.531532,35.231474,73.93617,74.747475,73.646209,277,99,52.95082,31.25,10.0,3.555437,0.362075,6.20417,4.38506,0.456175,-0.157092,6.959832,2,1.346126,False,2,1.424233,False,False,0.650307,0.064411,1.151303,0.601858,0.105511,-0.023884,1.220445
2025,54156,손용준,LG,,51,False,16.120042,13.074417,100.0,3.103893,6.086064,60.784314,88.461538,32.0,56.461538,81.818182,50.0,100.0,7,4,69.230769,37.5,16.666667,,,,,,,,,,,,,,,,,,,,,
2025,50150,손호영,LOT,,1348,True,9.667108,0.799061,59.357,73.341642,5.440775,53.041543,71.973466,37.718121,34.255345,76.340694,83.516484,73.451327,226,91,62.095238,39.423077,12.371134,6.154744,8.165224,5.588837,9.888615,4.567468,8.066711,3.847273,2,1.106627,False,2,1.053678,False,False,1.125734,1.452545,1.037116,1.357232,1.056431,1.226448,0.674641
2025,65357,송성문,KIW,,2449,True,-1.600531,4.04176,90.936,167.404484,6.835626,42.547979,64.501779,23.924528,40.577251,71.186441,72.18543,70.842825,439,151,49.847716,20.534224,2.909091,-5.158493,-3.250075,-4.008252,-6.2466,-2.334439,-5.535228,-3.053736,1,0.49792,False,1,0.534165,False,False,-0.943514,-0.578169,-0.743808,-0.857358,-0.539943,-0.841566,-0.53549
2025,69203,송승환,NC,,52,False,23.976219,0.187511,52.632,0.567699,1.091728,69.230769,94.444444,55.882353,38.562091,100.0,100.0,100.0,10,2,82.352941,55.555556,0.0,,,,,,,,,,,,,,,,,,,,,
2025,54394,송지후,KIW,,322,True,-1.34825,4.549041,93.86,21.312328,6.618735,46.89441,68.707483,28.571429,40.136054,72.368421,74.074074,71.428571,49,27,52.898551,28.571429,3.225806,-1.553753,1.768881,-3.5213,-5.109509,-1.617222,-2.696275,-3.139501,1,1.085955,False,1,1.056128,False,False,-0.284189,0.314673,-0.653445,-0.70129,-0.374055,-0.409937,-0.550529
2025,68110,송찬의,LG,,647,True,2.031634,3.708914,89.181,40.909471,6.322948,49.613601,68.403909,32.647059,35.75685,76.100629,87.755102,70.909091,110,49,57.608696,27.067669,6.329114,-0.862048,5.228337,1.36197,9.816194,0.822799,2.364776,-2.546867,2,1.531187,False,2,1.937831,False,False,-0.157673,0.93009,0.25274,1.347292,0.190309,0.359536,-0.446607
2025,55326,스톤,KIW,,371,True,12.381417,4.07277,91.52,21.286723,5.737661,58.490566,85.0,38.388626,46.611374,84.090909,86.363636,83.333333,66,22,71.641791,43.137255,6.382979,15.302991,11.236767,8.853729,7.885664,1.163931,16.245895,9.395722,2,2.938052,False,2,2.902846,False,True,2.798994,1.998954,1.642979,1.082323,0.269211,2.469996,1.647592
2025,55013,스티븐슨,KT,,655,True,6.591634,-0.03988,48.246,39.678856,6.057841,52.21374,72.972973,35.097493,37.87548,77.070064,78.947368,76.470588,119,38,63.265306,33.701657,6.944444,8.148124,4.929291,7.467644,6.562417,-1.521572,9.587189,7.977079,2,1.461088,False,2,1.478827,False,False,1.490333,0.876891,1.385764,0.900704,-0.351932,1.457619,1.398825
2025,65207,신민재,LG,,2095,True,-3.577905,2.303789,76.316,153.172547,7.311339,41.813842,63.530655,23.933856,39.596799,68.110236,68.84058,67.837838,370,138,50.526316,19.246862,2.362205,-4.070683,-4.515428,-4.703255,-7.016591,-4.253467,-4.130709,-3.758092,1,0.708207,False,1,0.709326,False,False,-0.744548,-0.803268,-0.872779,-0.963041,-0.983804,-0.628025,-0.659002
