season,batter_id,batter_name,team,pitches_seen,qualified_300,za_raw,dv_per_100,raw_dv,swing_aggression,zone_judgment_raw,za_percentile,low_opposite_support_pitches,low_opposite_support_pct,za_ci_low,za_ci_high,games_seen,swing_pitches,swing_decision_value_per_100,take_pitches,take_decision_value_per_100,heart_pitches,heart_raw_dv,heart_decision_value_per_100,heart_swing_decision_value_per_100,heart_take_decision_value_per_100,shadow_in_pitches,shadow_in_raw_dv,shadow_in_decision_value_per_100,shadow_in_swing_decision_value_per_100,shadow_in_take_decision_value_per_100,shadow_out_pitches,shadow_out_raw_dv,shadow_out_decision_value_per_100,shadow_out_swing_decision_value_per_100,shadow_out_take_decision_value_per_100,chase_pitches,chase_raw_dv,chase_decision_value_per_100,chase_swing_decision_value_per_100,chase_take_decision_value_per_100,waste_pitches,waste_raw_dv,waste_decision_value_per_100,waste_swing_decision_value_per_100,waste_take_decision_value_per_100
2024,63123,강승호,DOO,2139,True,-0.272207,-0.272207,-5.822516,5.77086,-0.372672,24.193548,2139,100.0,-0.570964,0.035235,138,1109,-0.641038,1030,0.368831,501,1.162875,0.054365,0.229947,-0.175581,435,1.965561,0.091892,0.229688,-0.137796,425,-1.659474,-0.077582,-0.254162,0.176581,498,-4.381111,-0.204821,-0.589017,0.384196,280,-2.910368,-0.136062,-0.257494,0.121432
2024,79240,허경민,DOO,1770,True,-0.167897,-0.167897,-2.97178,-6.870593,-5.948121,33.870968,1770,100.0,-0.413111,0.069781,114,676,-0.389933,1094,0.222036,447,-1.442813,-0.081515,0.14925,-0.230765,391,-0.797322,-0.045046,0.181381,-0.226428,321,-0.10387,-0.005868,-0.20984,0.203972,420,-0.028818,-0.001628,-0.398445,0.396817,191,-0.598957,-0.033839,-0.112279,0.07844
2024,66928,박준영,DOO,917,True,-0.219861,-0.219861,-2.016127,-5.373117,-1.974772,27.419355,917,100.0,-0.584689,0.0986,63,400,-0.275099,517,0.055238,229,-1.819174,-0.198383,0.228248,-0.426631,203,-1.664856,-0.181555,0.278171,-0.459726,183,0.631682,0.068886,-0.209748,0.278634,195,-0.219111,-0.023894,-0.485646,0.461752,107,1.055332,0.115085,-0.086124,0.201209
2024,69238,김대한,DOO,343,True,0.471725,0.471725,1.618017,-1.115426,2.198027,91.290323,343,100.0,-0.056555,1.018215,42,155,-0.082156,188,0.553881,84,0.31326,0.09133,0.253305,-0.161976,68,-0.136851,-0.039898,0.229374,-0.269272,62,0.30281,0.088283,-0.157736,0.246019,94,0.866922,0.252747,-0.366849,0.619596,35,0.271876,0.079264,-0.040249,0.119514
2024,54944,데이비슨,NC,2150,True,0.044167,0.044167,0.949586,8.77328,3.275338,55.16129,2150,100.0,-0.227333,0.299967,131,1190,-0.518874,960,0.563041,489,2.945601,0.137005,0.250679,-0.113674,432,2.515546,0.117002,0.250768,-0.133765,432,-0.586586,-0.027283,-0.215035,0.187752,491,-3.713347,-0.172714,-0.616926,0.444212,306,-0.211629,-0.009843,-0.188359,0.178516
2024,79215,박건우,NC,1340,True,0.184832,0.184832,2.47675,4.227367,5.628925,68.709677,1340,100.0,-0.21857,0.529055,89,677,-0.476846,663,0.661678,325,2.902115,0.216576,0.289795,-0.073219,279,1.499641,0.111913,0.24969,-0.137776,264,-0.902657,-0.067362,-0.211431,0.144069,306,0.884792,0.066029,-0.503321,0.569351,166,-1.90714,-0.142324,-0.301578,0.159254
2024,62934,김성욱,NC,1651,True,0.071168,0.071168,1.174989,-1.313321,2.421716,59.677419,1651,100.0,-0.270836,0.408512,116,768,-0.296969,883,0.368137,411,-0.400545,-0.024261,0.233531,-0.257792,359,-1.372631,-0.083139,0.236708,-0.319847,320,1.478867,0.089574,-0.181664,0.271238,399,-0.051101,-0.003095,-0.549088,0.545993,162,1.520398,0.09209,-0.036456,0.128546
2024,69995,서호철,NC,2143,True,-0.433516,-0.433516,-9.290254,3.233089,-3.854786,13.225806,2143,100.0,-0.707465,-0.166531,139,1036,-0.738099,1107,0.304583,507,0.93973,0.043851,0.209761,-0.16591,444,1.943839,0.090706,0.22746,-0.136753,404,-1.984897,-0.092622,-0.215242,0.12262,521,-5.950681,-0.27768,-0.647566,0.369886,267,-4.238245,-0.197772,-0.312511,0.11474
2024,68912,김형준,NC,1746,True,-0.176638,-0.176638,-3.0841,-2.533294,0.12672,32.580645,1746,100.0,-0.503175,0.128887,119,773,-0.508843,973,0.332205,436,-2.410271,-0.138045,0.243655,-0.3817,351,-0.760976,-0.043584,0.179566,-0.22315,342,-0.295674,-0.016934,-0.26296,0.246026,397,-0.130631,-0.007482,-0.521521,0.51404,220,0.513452,0.029407,-0.147583,0.17699
2024,51907,김주원,NC,1938,True,0.235116,0.235116,4.556557,1.148626,2.167255,75.16129,1938,100.0,-0.010377,0.519389,128,920,-0.205674,1018,0.440791,433,-0.004533,-0.000234,0.198178,-0.198412,446,1.14601,0.059134,0.277194,-0.218061,375,-0.723011,-0.037307,-0.234897,0.19759,424,3.898131,0.201142,-0.289683,0.490825,260,0.23996,0.012382,-0.156467,0.168849
2024,67905,천재환,NC,879,True,-0.573516,-0.573516,-5.041208,5.732677,-3.274968,7.419355,879,100.0,-1.008887,-0.177189,79,441,-0.723607,438,0.15009,200,0.099728,0.011346,0.207373,-0.196027,199,0.670544,0.076285,0.270586,-0.194301,169,-2.25527,-0.256572,-0.312617,0.056044,207,-2.464966,-0.280428,-0.618625,0.338197,104,-1.091243,-0.124146,-0.270323,0.146177
2024,50458,김지찬,SAM,2018,True,-0.078935,-0.078935,-1.5929,-4.672003,-3.955786,42.258065,2017,99.950446,-0.298199,0.127211,135,755,-0.305023,1263,0.226088,485,-1.945827,-0.096424,0.180547,-0.27697,396,0.689235,0.034154,0.173217,-0.139062,418,0.28906,0.014324,-0.189948,0.204272,461,-0.704691,-0.03492,-0.366138,0.331218,258,0.079323,0.003931,-0.1027,0.106631
2024,67449,김성윤,SAM,297,False,-0.26569,-0.26569,-0.789098,10.866867,2.392162,25.16129,297,100.0,,,29,157,-0.849237,140,0.583548,70,0.575303,0.193705,0.292699,-0.098994,56,0.5527,0.186094,0.279026,-0.092932,59,-1.264171,-0.425647,-0.559761,0.134114,71,-0.45824,-0.15429,-0.728963,0.574673,41,-0.19469,-0.065552,-0.132239,0.066687
2024,62404,구자욱,SAM,2159,True,0.048251,0.048251,1.041749,0.424339,0.087351,56.451613,2159,100.0,-0.195406,0.296882,129,981,-0.497954,1178,0.546206,505,1.769739,0.08197,0.246338,-0.164368,449,-0.01665,-0.000771,0.227044,-0.227816,413,-0.111714,-0.005174,-0.307913,0.302739,515,-0.844688,-0.039124,-0.513698,0.474574,277,0.245061,0.011351,-0.149726,0.161077
2024,54424,맥키넌,SAM,1170,True,0.350913,0.350913,4.105681,-0.741747,0.060406,86.129032,1170,100.0,0.084475,0.633269,72,528,-0.302722,642,0.653635,270,0.469356,0.040116,0.241872,-0.201756,238,0.441151,0.037705,0.190695,-0.15299,237,1.167694,0.099803,-0.229186,0.328989,290,0.674101,0.057615,-0.441178,0.498794,135,1.35338,0.115673,-0.064925,0.180599
2024,64166,배정대,KT,1892,True,0.253057,0.253057,4.78784,-4.55032,-0.008344,77.096774,1892,100.0,-0.006017,0.521693,112,791,-0.127449,1101,0.380506,479,-0.669373,-0.035379,0.210967,-0.246346,431,-2.596965,-0.13726,0.207707,-0.344967,342,2.022158,0.106879,-0.174665,0.281544,424,5.469234,0.289072,-0.239842,0.528914,216,0.562786,0.029746,-0.131614,0.16136
2024,64004,김민혁,KT,1429,True,-0.147996,-0.147996,-2.114867,1.371273,-0.981477,36.451613,1429,100.0,-0.477766,0.146299,113,657,-0.279588,772,0.131592,374,0.455267,0.031859,0.271423,-0.239564,304,0.226607,0.015858,0.246058,-0.2302,271,-1.97794,-0.138414,-0.303665,0.165251,323,-0.203053,-0.014209,-0.369777,0.355568,157,-0.615748,-0.043089,-0.123626,0.080537
2024,67025,로하스,KT,2680,True,-0.038791,-0.038791,-1.03959,-2.420719,-1.136954,48.064516,2680,100.0,-0.262415,0.210492,144,1099,-0.453399,1581,0.414608,548,-1.592234,-0.059412,0.164151,-0.223563,562,-1.309425,-0.048859,0.220666,-0.269525,539,-0.199445,-0.007442,-0.252204,0.244762,675,0.581935,0.021714,-0.479387,0.501101,356,1.479579,0.055208,-0.106625,0.161833
2024,74540,강민호,SAM,1562,True,0.064751,0.064751,1.011411,3.231274,2.814252,58.387097,1562,100.0,-0.304907,0.40218,131,753,-0.221227,809,0.285978,378,1.288956,0.08252,0.25886,-0.176341,342,-0.289479,-0.018533,0.281526,-0.300059,311,-0.272285,-0.017432,-0.219706,0.202274,339,0.382864,0.024511,-0.371548,0.396059,192,-0.098645,-0.006315,-0.17036,0.164045
2024,75334,오재일,SAM · KT,1292,True,0.261949,0.261949,3.384376,5.971677,6.508469,79.032258,1292,100.0,-0.09902,0.635873,105,657,-0.080357,635,0.342305,305,0.890684,0.068938,0.281511,-0.212573,275,-0.104696,-0.008103,0.270267,-0.27837,217,-0.466868,-0.036135,-0.169991,0.133856,336,2.296423,0.177742,-0.400578,0.57832,159,0.768833,0.059507,-0.061566,0.121073
2024,62234,류지혁,SAM,1357,True,0.376445,0.376445,5.108363,-1.492549,1.009697,88.064516,1356,99.926308,-0.090991,0.801311,95,606,-0.16837,751,0.544815,347,0.911928,0.067202,0.281976,-0.214774,295,1.501629,0.110658,0.293754,-0.183096,240,0.246927,0.018197,-0.261269,0.279466,301,0.920408,0.067827,-0.415873,0.4837,174,1.52747,0.112562,-0.066958,0.17952
2024,65586,전병우,SAM,550,True,0.072214,0.072214,0.397177,-2.494777,1.764367,60.322581,550,100.0,-0.54783,0.576128,54,245,-0.165528,305,0.237742,128,-0.984163,-0.178939,0.20252,-0.381459,117,0.208622,0.037931,0.249802,-0.21187,108,-0.603014,-0.109639,-0.279957,0.170318,130,1.531705,0.278492,-0.255107,0.533599,67,0.244027,0.044369,-0.082786,0.127154
2024,75125,박병호,KT · SAM,1678,True,0.52079,0.52079,8.73886,-0.305108,4.61456,94.516129,1678,100.0,0.253308,0.77319,118,775,-0.294328,903,0.815118,385,2.426453,0.144604,0.258796,-0.114192,363,1.768753,0.105408,0.258489,-0.153081,321,0.649208,0.038689,-0.254499,0.293188,414,2.114143,0.125992,-0.486664,0.612656,195,1.780302,0.106097,-0.07045,0.176547
2024,68050,강백호,KT,2454,True,-0.409696,-0.409696,-10.05393,0.723072,-4.137944,14.516129,2454,100.0,-0.643467,-0.19983,144,1071,-0.760255,1383,0.350559,537,-1.400323,-0.057063,0.183051,-0.240113,465,1.438181,0.058606,0.22061,-0.162004,477,0.134387,0.005476,-0.209212,0.214688,638,-6.878214,-0.280286,-0.669085,0.388799,337,-3.347961,-0.136429,-0.285618,0.149189
2024,76313,황재균,KT,2052,True,-0.262713,-0.262713,-5.390877,-0.912756,-0.839159,25.483871,2052,100.0,-0.515316,-0.023629,134,939,-0.371766,1113,0.109053,515,-1.546533,-0.075367,0.255777,-0.331144,449,0.063185,0.003079,0.232549,-0.229469,395,0.163009,0.007944,-0.222087,0.230031,474,-3.428983,-0.167104,-0.520278,0.353173,219,-0.641554,-0.031265,-0.117728,0.086463
2024,52430,김영웅,SAM,1955,True,-0.448788,-0.448788,-8.773808,6.070917,0.073399,12.580645,1955,100.0,-0.779513,-0.132358,126,996,-0.675523,959,0.226735,456,0.423551,0.021665,0.254463,-0.232798,414,-0.511112,-0.026144,0.221405,-0.247549,365,-2.160753,-0.110524,-0.289334,0.17881,457,-5.521756,-0.282443,-0.680873,0.39843,263,-1.003739,-0.051342,-0.181183,0.129841
2024,78548,장성우,KT,2000,True,0.496466,0.496466,9.929325,-8.518128,1.26696,93.225806,2000,100.0,0.205604,0.773788,130,783,-0.184946,1217,0.681412,498,-0.419872,-0.020994,0.228218,-0.249211,419,-1.610425,-0.080521,0.196376,-0.276897,406,4.275589,0.213779,-0.182707,0.396487,476,5.36371,0.268186,-0.377132,0.645318,201,2.320323,0.116016,-0.0497,0.165716
2024,50054,천성호,KT,922,True,-0.191435,-0.191435,-1.765028,4.694288,-0.85925,30.0,922,100.0,-0.556754,0.166708,68,456,-0.390022,466,0.198588,242,0.459933,0.049884,0.271481,-0.221596,194,1.178767,0.127849,0.253652,-0.125803,171,-0.318584,-0.034554,-0.164092,0.129538,214,-2.751482,-0.298425,-0.620916,0.322491,101,-0.333662,-0.036189,-0.130146,0.093958
2024,79402,김상수,KT,1636,True,0.162677,0.162677,2.661402,-7.00853,-2.200137,66.774194,1636,100.0,-0.07329,0.389994,111,652,-0.053577,984,0.216254,421,-1.402429,-0.085723,0.178775,-0.264498,354,-0.103259,-0.006312,0.201292,-0.207604,326,0.752583,0.046001,-0.095162,0.141163,364,2.379978,0.145475,-0.273814,0.41929,171,1.03453,0.063235,-0.064667,0.127903
2024,64610,강한울,SAM,95,False,-0.84327,-0.84327,-0.801106,-0.762149,-1.541528,0.645161,95,100.0,,,14,43,-1.466512,52,0.623243,26,-0.258361,-0.271959,0.276742,-0.548701,17,0.032783,0.034508,0.190038,-0.15553,18,0.122684,0.129141,-0.022053,0.151194,25,-0.802174,-0.844394,-1.91124,1.066846,9,0.103962,0.109434,0.0,0.109434
2024,51417,김현준,SAM,790,True,-0.706829,-0.706829,-5.583946,-2.069874,-6.287218,2.903226,790,100.0,-1.116033,-0.324886,71,341,-0.530808,449,-0.176021,202,-1.584816,-0.20061,0.18579,-0.386399,173,-1.116976,-0.141389,0.162785,-0.304174,137,-0.380318,-0.048142,-0.161168,0.113027,185,-1.621578,-0.205263,-0.506925,0.301662,93,-0.880259,-0.111425,-0.211289,0.099864
2024,53058,정준영,KT,298,False,-0.733019,-0.733019,-2.184396,-3.876473,-6.770413,1.290323,298,100.0,,,31,127,-0.764075,171,0.031057,75,-0.358307,-0.120237,0.1495,-0.269737,76,-0.736498,-0.247147,0.165815,-0.412962,39,0.301812,0.101279,-0.08193,0.183209,76,-0.147093,-0.04936,-0.534886,0.485526,32,-1.24431,-0.417554,-0.462575,0.045021
2024,67304,김혜성,KIW,2134,True,-0.016778,-0.016778,-0.358053,1.735171,0.74728,50.0,2134,100.0,-0.290766,0.2418,125,969,-0.439408,1165,0.422629,513,1.904026,0.089223,0.2241,-0.134876,454,2.212423,0.103675,0.209604,-0.105929,380,0.257052,0.012046,-0.152339,0.164385,518,-4.73244,-0.221764,-0.594599,0.372835,269,0.000886,4.1e-05,-0.126173,0.126215
2024,53327,도슨,KIW,1529,True,0.351922,0.351922,5.380893,2.105974,4.507428,86.774194,1529,100.0,0.048284,0.695674,93,719,-0.10794,810,0.459862,359,0.249581,0.016323,0.214607,-0.198284,336,-0.562705,-0.036802,0.219778,-0.25658,292,2.359503,0.154317,-0.171049,0.325366,359,2.02936,0.132725,-0.33546,0.468185,183,1.305153,0.08536,-0.035815,0.121175
2024,64340,임지열,KIW,234,False,0.443642,0.443642,1.038123,-3.46882,0.747056,90.322581,234,100.0,,,20,104,-0.263108,130,0.70675,66,0.047135,0.020143,0.284852,-0.264709,39,0.048698,0.020811,0.1784,-0.157589,49,-0.024557,-0.010495,-0.182352,0.171857,48,0.575786,0.246062,-0.519837,0.765899,32,0.391062,0.16712,-0.024172,0.191292
2024,76267,최주환,KIW,2190,True,-0.341164,-0.341164,-7.471494,1.093665,-1.885237,19.677419,2190,100.0,-0.56526,-0.13244,128,1021,-0.599143,1169,0.257979,518,0.640702,0.029256,0.218303,-0.189047,438,1.703776,0.077798,0.215377,-0.137579,431,-2.547716,-0.116334,-0.239051,0.122717,527,-2.711625,-0.123818,-0.480159,0.35634,276,-4.556631,-0.208065,-0.313613,0.105548
2024,51344,김휘집,KIW · NC,2324,True,0.127044,0.127044,2.952498,-5.167225,-0.601464,64.193548,2324,100.0,-0.085305,0.330231,139,1005,-0.174319,1319,0.301363,580,-0.908266,-0.039082,0.233924,-0.273006,505,-1.930109,-0.083051,0.213606,-0.296658,456,-0.411119,-0.01769,-0.195405,0.177715,527,5.009144,0.21554,-0.349445,0.564985,256,1.192848,0.051327,-0.076999,0.128327
2024,64646,박찬호,KIA,2174,True,0.017478,0.017478,0.379977,-4.913422,-1.927335,51.935484,2174,100.0,-0.270182,0.303863,133,901,-0.378776,1273,0.396254,543,-0.639256,-0.029405,0.227425,-0.25683,486,-0.596168,-0.027423,0.186238,-0.213661,393,1.916567,0.088159,-0.12926,0.217419,496,1.312512,0.060373,-0.473464,0.533837,256,-1.613679,-0.074226,-0.189716,0.115489
2024,52605,김도영,KIA,2382,True,0.403859,0.403859,9.619927,-1.148317,4.732901,88.709677,2382,100.0,0.177089,0.627621,141,1033,-0.218401,1349,0.62226,568,1.858095,0.078006,0.237271,-0.159265,498,-1.483709,-0.062288,0.184631,-0.246919,444,2.19605,0.092194,-0.158059,0.250252,565,4.826768,0.202635,-0.392097,0.594732,307,2.222723,0.093313,-0.090147,0.183461
2024,52630,소크라테스,KIA,2204,True,-0.269993,-0.269993,-5.950657,4.746398,-3.316843,24.83871,2204,100.0,-0.46684,-0.095264,139,1079,-0.495168,1125,0.225174,521,1.243499,0.05642,0.213495,-0.157075,447,1.487841,0.067506,0.232074,-0.164568,444,-2.857971,-0.129672,-0.2724,0.142728,542,-4.143007,-0.187977,-0.507097,0.31912,250,-1.68102,-0.076271,-0.16124,0.084969
2024,72443,최형우,KIA,1981,True,0.30495,0.30495,6.041057,1.250312,3.78434,82.903226,1981,100.0,0.038928,0.567032,115,913,-0.281152,1068,0.586102,428,1.63282,0.082424,0.236113,-0.153689,448,2.555502,0.129001,0.291327,-0.162327,380,-0.5708,-0.028814,-0.219746,0.190933,460,1.145332,0.057816,-0.480109,0.537925,265,1.278203,0.064523,-0.108737,0.17326
2024,78603,김선빈,KIA,1769,True,-0.11213,-0.11213,-1.983572,-1.299747,-0.706765,39.032258,1769,100.0,-0.390294,0.166006,116,776,-0.517212,993,0.405082,431,-0.491507,-0.027784,0.194823,-0.222608,362,0.371124,0.020979,0.205066,-0.184086,351,2.489422,0.140725,-0.149624,0.290349,396,-2.795279,-0.158015,-0.586354,0.42834,229,-1.557332,-0.088035,-0.181123,0.093088
2024,63260,이우성,KIA,1797,True,0.333048,0.333048,5.984872,-3.586018,3.523012,84.83871,1797,100.0,0.039264,0.645505,112,787,-0.120065,1010,0.453113,433,-0.335958,-0.018695,0.247988,-0.266683,374,-1.622036,-0.090264,0.197467,-0.287731,366,1.967139,0.109468,-0.15797,0.267438,390,4.437503,0.24694,-0.318278,0.565217,234,1.538224,0.0856,-0.089272,0.174872
2024,65610,황대인,KIA,22,False,0.250199,0.250199,0.055044,-0.541681,4.24793,76.129032,22,100.0,,,3,9,-0.325794,13,0.575994,7,-0.022414,-0.10188,0.274167,-0.376047,2,0.022639,0.102903,0.102903,0.0,7,0.10941,0.497317,-0.13931,0.636626,3,-0.062433,-0.283784,-0.563555,0.27977,3,0.007842,0.035644,0.0,0.035644
2024,78122,김태군,KIA,906,True,-0.498865,-0.498865,-4.51972,5.409741,-7.12906,10.645161,906,100.0,-0.80923,-0.194968,94,443,-0.818017,463,0.319151,209,0.418633,0.046207,0.223482,-0.177276,187,0.461262,0.050912,0.183587,-0.132675,183,-0.63746,-0.07036,-0.264201,0.193841,210,-3.464027,-0.382343,-0.705244,0.322901,117,-1.298127,-0.143281,-0.255642,0.112361
2024,53344,김동헌,KIW,20,False,0.181956,0.181956,0.036391,-3.700023,1.294907,67.741935,20,100.0,,,2,7,0.139286,13,0.04267,6,0.006547,0.032733,0.174526,-0.141794,4,-0.027156,-0.135778,0.056257,-0.192035,3,0.040738,0.20369,0.082539,0.121151,5,0.011202,0.056011,-0.174036,0.230047,2,0.00506,0.025301,0.0,0.025301
2024,65357,송성문,KIW,2298,True,0.288951,0.288951,6.6401,-1.054949,1.882343,80.967742,2297,99.956484,0.066765,0.537222,140,1009,-0.216975,1289,0.505926,541,0.839779,0.036544,0.205261,-0.168717,502,2.391028,0.104048,0.236942,-0.132893,432,1.494544,0.065037,-0.171518,0.236554,546,0.322077,0.014016,-0.401293,0.415308,277,1.592672,0.069307,-0.086367,0.155674
2024,78135,이형종,KIW,497,True,0.270908,0.270908,1.346411,-4.062214,3.907227,79.677419,497,100.0,-0.175991,0.68113,35,195,-0.222795,302,0.493703,112,-0.319539,-0.064294,0.214969,-0.279263,107,-0.037587,-0.007563,0.173924,-0.181487,81,0.528196,0.106277,-0.157594,0.26387,123,0.969154,0.195001,-0.32787,0.522871,74,0.206187,0.041486,-0.126225,0.167712
2024,66606,최원준,KIA,2031,True,-0.119793,-0.119793,-2.432992,-3.27311,-1.785991,37.741935,2031,100.0,-0.327954,0.076197,134,863,-0.292652,1168,0.17286,472,-0.844104,-0.041561,0.175531,-0.217092,461,-1.773873,-0.08734,0.189308,-0.276648,428,1.923445,0.094704,-0.162466,0.25717,440,-0.775689,-0.038192,-0.3288,0.290608,230,-0.962772,-0.047404,-0.166226,0.118822
2024,54305,이재상,KIW,313,True,-0.743257,-0.743257,-2.326395,8.25106,-6.027046,0.967742,313,100.0,-1.288917,-0.271658,32,178,-0.514797,135,-0.22846,77,0.222639,0.071131,0.284865,-0.213735,64,-0.505792,-0.161595,0.158706,-0.320301,69,-0.334484,-0.106864,-0.231258,0.124394,70,-1.040437,-0.332408,-0.478632,0.146225,33,-0.668321,-0.213521,-0.248479,0.034957
2024,68305,변상권,KIW,880,True,-0.353986,-0.353986,-3.115077,5.41068,0.465251,17.741935,880,100.0,-0.806832,0.053777,74,468,-0.535961,412,0.181975,229,1.012949,0.115108,0.257439,-0.142331,181,0.073663,0.008371,0.221389,-0.213018,171,-0.906109,-0.102967,-0.248608,0.145641,207,-2.260194,-0.25684,-0.570349,0.313509,92,-1.035385,-0.117657,-0.195831,0.078174
2024,69332,주성원,KIW,258,False,-0.191612,-0.191612,-0.494359,4.560268,2.130977,29.677419,258,100.0,,,26,129,-0.797772,129,0.60616,58,-0.244321,-0.094698,0.222299,-0.316997,54,0.405539,0.157186,0.284883,-0.127697,44,0.096004,0.037211,-0.190098,0.227309,62,0.623479,0.241658,-0.460075,0.701734,40,-1.375059,-0.532969,-0.654781,0.121812
2024,76812,이재원,HAN,493,True,-0.341937,-0.341937,-1.685748,6.472936,-3.61806,19.032258,493,100.0,-0.901767,0.203498,65,261,-0.375065,232,0.033128,129,0.370447,0.075141,0.315598,-0.240457,103,-0.591791,-0.120039,0.19004,-0.310078,93,-0.976576,-0.198088,-0.278898,0.08081,112,-0.017772,-0.003605,-0.422755,0.41915,56,-0.470057,-0.095346,-0.17905,0.083703
2024,50704,임종찬,HAN,222,False,-0.226429,-0.226429,-0.502672,3.033326,2.478446,27.096774,222,100.0,,,20,111,-0.319633,111,0.093204,54,-0.904109,-0.407256,0.247881,-0.655137,48,0.108084,0.048686,0.279325,-0.230639,36,-0.376585,-0.169633,-0.260034,0.090401,61,0.826936,0.372494,-0.435133,0.807627,23,-0.156998,-0.07072,-0.151672,0.080952
2024,50707,최인호,HAN,955,True,-0.324033,-0.324033,-3.094512,-6.480488,-5.12999,21.612903,955,100.0,-0.69569,0.056962,75,361,-0.512103,594,0.18807,239,-2.172209,-0.227456,0.17436,-0.401816,193,-1.165959,-0.12209,0.117716,-0.239806,173,0.225102,0.023571,-0.241744,0.265315,214,-0.058806,-0.006158,-0.379965,0.373807,136,0.07736,0.008101,-0.18247,0.19057
2024,65703,이도윤,HAN,1373,True,-0.365883,-0.365883,-5.023574,0.484105,-4.022215,15.806452,1373,100.0,-0.668539,-0.078063,116,608,-0.553155,765,0.187272,320,-0.765914,-0.055784,0.195318,-0.251102,293,0.213876,0.015577,0.214407,-0.19883,252,-0.313293,-0.022818,-0.172073,0.149255,344,-1.933849,-0.140848,-0.506823,0.365975,164,-2.224394,-0.16201,-0.283983,0.121973
2024,68700,이원석,HAN,588,True,0.100821,0.100821,0.592828,-4.654899,0.671331,62.258065,588,100.0,-0.328061,0.547508,58,247,-0.313573,341,0.414394,148,-0.143343,-0.024378,0.227901,-0.252279,119,-0.393041,-0.066844,0.191095,-0.257938,119,0.041743,0.007099,-0.133377,0.140476,140,0.362157,0.061591,-0.572257,0.633848,62,0.725312,0.123352,-0.026934,0.150287
2024,51868,고명준,SSG,1397,True,-0.260501,-0.260501,-3.639199,2.766842,0.92085,26.129032,1397,100.0,-0.615001,0.071954,105,699,-0.408235,698,0.147734,345,0.85752,0.061383,0.270541,-0.209158,297,-2.69879,-0.193185,0.222329,-0.415514,253,-0.795731,-0.05696,-0.223794,0.166834,329,0.159988,0.011452,-0.468911,0.480363,173,-1.162186,-0.083192,-0.2084,0.125209
2024,51865,조형우,SSG,128,False,0.49061,0.49061,0.627981,5.863606,3.320108,92.903226,128,100.0,,,14,64,0.247103,64,0.243507,34,0.300941,0.23511,0.380172,-0.145062,23,0.116578,0.091077,0.22141,-0.130333,23,-0.018081,-0.014126,-0.124411,0.110285,34,0.123182,0.096236,-0.230067,0.326304,14,0.105361,0.082313,0.0,0.082313
2024,60523,정훈,LOT,1299,True,0.099731,0.099731,1.295505,-2.900449,-0.676054,61.612903,1299,100.0,-0.178867,0.374206,107,557,-0.147919,742,0.24765,302,0.19555,0.015054,0.228405,-0.213352,298,0.912922,0.070279,0.259038,-0.188759,239,-0.916288,-0.070538,-0.226649,0.156111,283,0.141321,0.010879,-0.324206,0.335085,177,0.962,0.074057,-0.084508,0.158565
2024,66864,안상현,SSG,281,False,-0.021154,-0.021154,-0.059443,0.946715,-1.237072,49.677419,281,100.0,,,30,136,-0.057186,145,0.036032,83,0.004037,0.001437,0.284013,-0.282576,59,0.31713,0.112858,0.24511,-0.132253,49,0.121937,0.043394,-0.161252,0.204646,55,-0.590539,-0.210156,-0.352932,0.142775,35,0.087992,0.031314,-0.072126,0.103439
2024,62884,최항,LOT,582,True,0.509065,0.509065,2.962757,4.355064,4.583371,93.870968,582,100.0,0.169262,0.82257,58,297,0.003795,285,0.50527,145,1.321196,0.22701,0.286351,-0.059341,118,1.134146,0.194871,0.289527,-0.094656,119,0.427977,0.073536,-0.152957,0.226493,125,0.262851,0.045163,-0.320654,0.365817,75,-0.183414,-0.031514,-0.098473,0.066958
2024,51560,이주찬,LOT,93,False,0.250062,0.250062,0.232558,1.024614,4.303838,76.129032,93,100.0,,,12,48,-0.469752,45,0.719814,30,0.085582,0.092023,0.328943,-0.236919,18,-0.010715,-0.011522,0.143366,-0.154887,11,0.380128,0.40874,0.005076,0.403664,23,-0.097989,-0.105364,-0.753947,0.648582,11,-0.124448,-0.133815,-0.193189,0.059374
2024,68518,정보근,LOT,476,True,-0.654295,-0.654295,-3.114444,7.607448,-2.80606,5.483871,476,100.0,-1.052996,-0.27442,69,251,-0.670531,225,0.016236,106,-0.153006,-0.032144,0.22428,-0.256424,110,0.603438,0.126773,0.275265,-0.148492,103,-0.463557,-0.097386,-0.207495,0.110109,105,-2.102202,-0.441639,-0.681222,0.239583,52,-0.999117,-0.209898,-0.281359,0.071461
2024,63257,김인태,DOO,88,False,0.091915,0.091915,0.080885,-7.900574,-3.66582,61.290323,88,100.0,,,10,37,-0.45776,51,0.549675,23,-0.224838,-0.255497,0.341075,-0.596572,23,-0.006719,-0.007635,0.236514,-0.244149,13,-0.102423,-0.116389,-0.127407,0.011018,20,0.869913,0.988538,-0.26663,1.255167,9,-0.455048,-0.517101,-0.641312,0.124211
2024,65269,김민혁,DOO,42,False,0.87762,0.87762,0.3686,-6.647322,1.732861,99.354839,42,100.0,,,5,15,0.208205,27,0.669415,7,-0.000986,-0.002349,0.15696,-0.159309,9,-0.15609,-0.371642,0.147139,-0.518782,6,0.018422,0.043862,0.01591,0.027952,10,0.427409,1.01764,-0.111804,1.129444,10,0.079846,0.190109,0.0,0.190109
