season,batter_id,batter_name,batter_stance,pitches_seen,plate_appearances,terminal_plate_appearances,walks,strikeouts,hit_by_pitch,bb_pct,k_pct,hbp_pct,qualified_300,swing_pct,take_pct,zone_pct,z_swing_pct,o_swing_pct,z_minus_o_swing,heart_swing_pct,shadow_in_swing_pct,shadow_out_swing_pct,chase_swing_pct,waste_swing_pct,heart_minus_chase_swing,contact_pct,whiff_pct,z_contact_pct,o_contact_pct,simple_judgment_pct,seager_a_zone_swings,seager_b_out_swings,seager_c_zone_takes,seager_d_out_takes,selection_tendency_pct,hittable_take_pct,simple_seager,observed_decision_run,observed_decision_run_per_100,heart_pitches,shadow_in_pitches,shadow_out_pitches,chase_pitches,waste_pitches,heart_vs_chase_residual,zone_vs_out_residual,decision_run_residual,heart_vs_chase_residual_z,zone_vs_out_residual_z,decision_run_residual_z,heart_vs_chase_residual_outlier,zone_vs_out_residual_outlier,decision_run_residual_outlier,cluster_id,cluster_distance,pure_hc_residual_z,pure_zo_residual_z,pure_z_attack_z,out_zone_take_pct,pure_o_restraint_z,pure_cluster_id,pure_cluster_distance,pure_hc_residual_z_adjusted,pure_zo_residual_z_adjusted,pure_z_attack_z_adjusted,pure_o_restraint_z_adjusted,pure_z_attack_z_final,pure_o_restraint_z_final,zone_awareness_raw,z_zone_awareness_raw,o_zone_awareness_raw,zone_awareness_plus,z_zone_awareness_plus,o_zone_awareness_plus,bb_vs_oza_residual,bb_vs_oza_residual_z,bb_vs_oza_residual_outlier,k_vs_zza_residual,k_vs_zza_residual_z,k_vs_zza_residual_outlier
2022,67119,고우석,R,4,1,1,0,0,0,0.0,0.0,0.0,False,50.0,50.0,50.0,50.0,50.0,0.0,,50.0,100.0,,0.0,,100.0,0.0,100.0,100.0,50.0,1,1,1,1,50.0,50.0,0.0,-0.233108,-5.827708,0,2,1,0,1,,,,,,,,,,,,,-4.914359,-2.631886,50.0,-3.600837,,,,-4.914359,-2.631886,-3.600837,-3.90605,-4.598689,-4.25237,-3.90605,-4.598689,-14.786,41.409,31.02,,,,,,
2022,61353,고종욱,L,424,108,108,7,21,0,6.4815,19.4444,0.0,True,49.2925,50.7075,48.8208,67.6329,31.7972,35.8357,73.6364,60.8247,39.2857,33.3333,8.8235,40.3031,75.1196,24.8804,83.5714,57.971,67.9245,140,69,67,148,51.3889,31.1628,20.2261,2.870127,0.676917,110,97,84,99,34,0.5912,-0.275025,1.127621,0.092732,-0.051551,1.001483,False,False,False,2,1.470075,0.092732,-0.051551,0.281648,68.2028,-0.692752,3,1.232801,-0.078322,-0.272792,0.140279,-0.806395,0.208192,-1.02986,-0.410834,0.208192,-1.02986,88.91,103.123,84.552,0.154372,0.073738,False,-0.938384,-0.136305,False
2022,68407,공민규,L,84,22,22,1,10,1,4.5455,45.4545,4.5455,False,40.4762,59.5238,46.4286,53.8462,28.8889,24.9573,40.0,62.5,66.6667,16.6667,11.1111,23.3333,47.0588,52.9412,52.381,38.4615,63.0952,21,13,18,32,60.3774,36.0,24.3774,-0.687202,-0.818098,15,24,12,24,9,,,,,,,,,,,,-4.768456,-2.386897,-1.996368,71.1111,-0.228122,1,4.646991,-4.139437,-1.680998,-1.49987,0.038228,-2.225996,0.048822,-1.088587,-2.225996,0.048822,70.615,66.61,100.732,,,,,,
2022,62404,구자욱,L,1607,426,426,25,80,3,5.8685,18.7793,0.7042,True,49.2844,50.7156,48.5376,68.8462,30.8343,38.0119,73.5981,63.0682,45.4545,28.5294,5.0955,45.0687,79.4192,20.5808,86.7784,63.9216,69.0106,537,255,243,572,51.578,29.816,21.762,2.237599,0.139241,428,352,330,340,157,1.315157,1.377862,0.424447,0.206287,0.25827,0.376968,False,False,False,3,0.593731,0.206287,0.25827,0.482125,69.1657,-0.538919,3,0.546588,0.035233,0.037029,0.340756,-0.652562,0.505725,-0.833398,-0.163836,0.505725,-0.833398,95.577,107.586,87.499,-0.844914,-0.403583,False,-1.92411,-0.279487,False
2022,52769,권광민,L,369,88,88,13,30,1,14.7727,34.0909,1.1364,True,41.7344,58.2656,48.2385,58.427,26.178,32.249,63.3028,50.7246,37.3134,25.2632,3.4483,38.0396,63.6364,36.3636,70.1923,50.0,66.3957,104,50,74,141,57.551,34.4186,23.1324,-5.323315,-1.442633,109,69,67,95,29,-8.46188,-6.915626,-0.913323,-1.327278,-1.296283,-0.811157,False,False,False,2,2.349513,-1.327278,-1.296283,-1.239469,73.822,0.204973,2,1.42129,-1.146056,-1.115802,-0.867932,-0.244959,-1.28812,-0.312841,-0.80048,-1.28812,-0.312841,78.392,80.678,95.307,7.03583,3.360743,True,15.320587,2.225396,True
2022,51640,권다결,R,11,2,2,0,0,0,0.0,0.0,0.0,False,27.2727,72.7273,27.2727,66.6667,12.5,54.1667,50.0,100.0,0.0,25.0,0.0,25.0,66.6667,33.3333,100.0,0.0,81.8182,2,1,1,7,77.7778,12.5,65.2778,0.468771,4.261553,2,1,1,4,3,,,,,,,,,,,,-3.407322,1.418642,0.122,87.5,2.390174,3,8.59996,-3.578376,1.197401,-0.019369,2.276531,-0.028746,2.907396,1.439325,-0.028746,2.907396,138.852,99.569,143.611,,,,,,
2022,51003,권동진,L,152,40,40,1,15,0,2.5,37.5,0.0,False,53.9474,46.0526,55.2632,69.0476,35.2941,33.7535,78.7234,56.7568,43.75,38.4615,0.0,40.2619,67.0732,32.9268,72.4138,54.1667,67.1053,58,24,26,44,43.1373,37.1429,5.9944,-2.401234,-1.57976,47,37,32,26,10,,,,,,,,,,,,0.763013,-0.085613,0.515403,64.7059,-1.251418,3,1.427448,0.591959,-0.306854,0.374034,-1.365061,0.555114,-1.743342,-0.594114,0.555114,-1.743342,83.963,108.327,73.85,,,,,,
2022,68204,권민석,R,8,3,3,0,1,0,0.0,33.3333,0.0,False,75.0,25.0,50.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,,50.0,50.0,50.0,50.0,50.0,75.0,4,2,0,2,33.3333,0.0,33.3333,-0.918158,-11.476969,1,3,2,2,0,,,,,,,,,,,,3.81315,4.457772,5.629757,50.0,-3.600837,,,3.81315,4.457772,5.629757,-3.600837,8.355268,-4.598689,1.87829,8.355268,-4.598689,150.702,225.329,31.02,,,,,,
2022,63963,권희동,R,1205,280,280,30,44,8,10.7143,15.7143,2.8571,True,38.0913,61.9087,52.6141,56.4669,17.6883,38.7786,61.4362,49.2248,30.5164,13.2812,1.9608,48.155,85.4031,14.5969,87.7095,77.2277,68.7137,358,101,276,470,56.7633,36.9973,19.766,-3.12919,-0.259684,376,258,213,256,102,-8.42724,-4.999975,-0.081658,-1.321845,-0.937208,-0.072524,False,False,False,1,1.430707,-1.321845,-0.937208,-1.563342,82.3117,1.56129,2,1.415077,-1.140623,-0.756727,-1.191805,1.111358,-1.768788,1.419334,-0.174727,-1.768788,1.419334,95.284,73.468,121.29,-0.428366,-0.204614,False,-2.53804,-0.368664,False
2022,71837,김강민,R,748,200,200,16,38,3,8.0,19.0,1.5,True,47.4599,52.5401,49.7326,65.5914,29.5213,36.0701,71.1628,57.9618,46.6667,24.4048,0.0,46.758,74.9296,25.0704,79.918,63.964,68.0481,244,111,128,265,52.0629,32.57,19.4929,10.661412,1.425322,215,157,150,168,58,-0.465673,-1.277522,1.651862,-0.073043,-0.239462,1.467082,False,False,False,2,1.692968,-0.073043,-0.239462,-0.055675,70.4787,-0.329154,3,1.5142,-0.244097,-0.460703,-0.197044,-0.442797,-0.292438,-0.565503,-0.42897,-0.292438,-0.565503,88.421,95.613,91.517,0.759915,0.362982,False,-0.843258,-0.122488,False
2022,69810,김규남,R,19,5,5,0,2,0,0.0,40.0,0.0,False,63.1579,36.8421,68.4211,84.6154,16.6667,67.9487,83.3333,85.7143,50.0,0.0,0.0,83.3333,66.6667,33.3333,72.7273,0.0,84.2105,11,1,2,5,31.25,28.5714,2.6786,-1.139595,-5.997871,6,7,2,3,1,,,,,,,,,,,,2.443351,4.42644,3.087715,83.3333,1.724501,4,5.064916,1.970332,3.964597,2.445379,2.222669,3.62925,2.838608,3.233929,3.62925,2.838608,187.295,154.439,142.579,,,,,,
2022,66614,김규성,L,167,50,50,1,12,0,2.0,24.0,0.0,False,52.6946,47.3054,51.497,67.4419,37.037,30.4049,78.5714,56.8182,61.7647,26.6667,5.8824,51.9047,71.5909,28.4091,74.1379,66.6667,65.2695,58,30,28,51,46.789,35.443,11.346,-5.596502,-3.351199,42,44,34,30,17,,,,,,,,,,,,1.032729,-0.535733,0.250089,62.963,-1.529864,4,2.662252,0.55971,-0.997576,-0.392247,-1.031696,-0.582144,-1.317596,-0.94987,-0.582144,-1.317596,74.36,91.268,80.236,,,,,,
2022,66112,김기연,R,35,9,9,0,3,0,0.0,33.3333,0.0,False,71.4286,28.5714,40.0,92.8571,57.1429,35.7142,87.5,100.0,55.5556,77.7778,0.0,9.7222,72.0,28.0,84.6154,58.3333,62.8571,13,12,1,9,40.9091,10.0,30.9091,-1.113961,-3.182747,8,6,9,9,3,,,,,,,,,,,,1.161123,2.507656,4.449515,42.8571,-4.741989,4,5.272307,0.688104,2.045813,3.807179,-4.243821,5.650333,-5.419854,0.115239,5.650333,-5.419854,103.111,184.755,18.702,,,,,,
2022,65462,김기환,L,529,131,131,13,38,2,9.9237,29.0076,1.5267,True,47.6371,52.3629,50.4726,67.0412,27.8626,39.1786,75.1773,57.9365,36.4486,27.1186,5.4054,48.0587,67.0635,32.9365,74.3017,49.3151,69.5652,179,73,88,189,51.3587,31.769,19.5897,-4.425214,-0.836524,141,126,107,118,37,3.118215,0.929514,-0.655154,0.489104,0.174231,-0.581867,False,False,False,2,1.331648,0.489104,0.174231,0.18388,72.1374,-0.06416,3,0.92743,0.31805,-0.04701,0.042511,-0.177803,0.063092,-0.227075,-0.081991,0.063092,-0.227075,97.787,100.946,96.594,2.018133,0.963984,False,8.781214,1.275518,False
2022,69238,김대한,R,378,110,110,5,27,6,4.5455,24.5455,5.4545,True,58.2011,41.7989,48.1481,78.022,39.7959,38.2261,81.9149,73.8636,56.25,30.4878,23.5294,51.4271,70.9091,29.0909,79.5775,55.1282,68.7831,142,78,40,118,45.3846,25.3165,20.0681,-0.592378,-0.156714,94,88,80,82,34,9.321208,6.462478,-0.092321,1.462067,1.211344,-0.081994,False,False,False,4,3.469085,1.462067,1.211344,1.998269,60.2041,-1.970627,4,3.581854,0.989048,0.749501,1.355933,-1.472459,2.012375,-1.880502,0.065937,2.012375,-1.880502,101.78,130.186,71.792,-0.109074,-0.0521,False,2.218484,0.322247,False
2022,52605,김도영,R,1013,255,255,22,62,3,8.6275,24.3137,1.1765,True,47.384,52.616,50.8391,66.0194,28.1124,37.907,70.4467,60.2679,43.8503,22.8311,8.6957,47.6156,73.3333,26.6667,77.9412,62.1429,68.9042,340,140,175,358,51.2894,32.833,18.4564,-4.711159,-0.46507,291,224,187,219,92,-0.932067,-0.206325,-0.268312,-0.146198,-0.038674,-0.238298,False,False,False,2,1.641748,-0.146198,-0.038674,0.015045,71.8876,-0.104068,3,1.230113,-0.317252,-0.259915,-0.126324,-0.217711,-0.187481,-0.278042,-0.232762,-0.187481,-0.278042,93.717,97.188,95.829,0.822207,0.392736,False,4.357292,0.63292,False
2022,66838,김동엽,R,368,100,100,4,22,0,4.0,22.0,0.0,True,57.8804,42.1196,47.2826,72.4138,44.8454,27.5684,68.1319,77.1084,58.3333,49.4624,14.6341,18.6695,69.0141,30.9859,80.1587,52.8736,63.3152,126,87,48,107,45.9227,30.9677,14.955,-5.394004,-1.465762,91,83,60,93,41,-7.47258,-1.45094,-0.263774,-1.172103,-0.271968,-0.234268,False,False,False,4,2.753652,-1.172103,-0.271968,1.07161,55.1546,-2.777337,4,3.107059,-1.645122,-0.733811,0.429274,-2.279169,0.637097,-2.910765,-1.136834,0.637097,-2.910765,69.313,109.556,56.339,1.370972,0.65486,False,1.155063,0.167779,False
2022,51403,김동진,L,11,4,4,0,2,0,0.0,50.0,0.0,False,45.4545,54.5455,63.6364,57.1429,25.0,32.1429,0.0,66.6667,0.0,50.0,,-50.0,60.0,40.0,75.0,0.0,63.6364,4,1,3,3,42.8571,50.0,-7.1429,-0.789956,-7.181414,1,6,2,2,0,,,,,,,,,,,,-11.872232,-1.436174,-1.451644,75.0,0.39317,,,-11.872232,-1.436174,-1.451644,0.39317,-2.154422,0.502124,-0.826149,-2.154422,0.502124,77.699,67.684,107.532,,,,,,
2022,77564,김민성,R,591,157,157,10,27,3,6.3694,17.1975,1.9108,True,48.5618,51.4382,50.2538,67.6768,29.2517,38.4251,69.9422,64.5161,45.4545,25.3968,6.8966,44.5454,80.8362,19.1638,90.0498,59.3023,69.2047,201,86,96,208,50.8557,31.5789,19.2768,-5.215571,-0.882499,173,124,110,126,58,-1.843679,0.930957,-0.57912,-0.289188,0.174501,-0.514339,False,False,False,3,1.06459,-0.289188,0.174501,0.288902,70.7483,-0.286083,3,1.088253,-0.460242,-0.04674,0.147533,-0.399726,0.218958,-0.510497,-0.145769,0.218958,-0.510497,96.065,103.284,92.343,-0.978955,-0.467609,False,-3.19685,-0.464359,False
2022,69500,김민수,R,29,7,7,0,4,0,0.0,57.1429,0.0,False,51.7241,48.2759,48.2759,78.5714,26.6667,51.9047,100.0,57.1429,50.0,12.5,0.0,87.5,46.6667,53.3333,45.4545,50.0,75.8621,11,4,3,11,50.0,21.4286,28.5714,-0.583105,-2.010707,7,7,6,8,1,,,,,,,,,,,,4.746478,2.437817,2.089048,73.3333,0.126898,4,4.948552,4.273459,1.975974,1.446712,0.625066,2.147103,0.798282,1.472692,2.147103,0.798282,139.753,132.207,111.974,,,,,,
2022,62864,김민식,L,1039,267,266,31,45,2,11.6541,16.9173,0.7519,True,40.616,59.384,49.0857,64.1176,17.9584,46.1592,74.9077,51.8828,28.9474,15.7895,3.6036,59.1182,81.9905,18.0095,89.9083,54.7368,73.2435,327,95,183,434,57.0302,29.6596,27.3706,-3.669547,-0.353181,271,239,190,228,111,4.646257,2.527418,-0.555881,0.728783,0.473746,-0.493699,False,False,False,2,2.359347,0.728783,0.473746,-0.299195,82.0416,1.518138,2,1.614465,0.910005,0.654227,0.072342,1.068206,0.107365,1.364224,0.735795,0.107365,1.364224,119.862,101.61,120.463,0.619836,0.296072,False,-3.356789,-0.487591,False
2022,64004,김민혁,L,1593,434,434,35,62,2,8.0645,14.2857,0.4608,True,45.6372,54.3628,53.1701,63.9906,24.7989,39.1917,69.4624,57.3298,39.0909,17.1975,1.9608,52.2649,84.7318,15.2682,88.5609,73.5135,69.2404,542,185,305,561,50.8613,35.2194,15.6419,13.482863,0.846382,465,382,330,314,102,-1.022457,-0.722433,0.881681,-0.160376,-0.135415,0.783054,False,False,False,1,1.321526,-0.160376,-0.135415,-0.320179,75.2011,0.425298,2,0.80811,0.020846,0.045066,0.051358,-0.024634,0.076222,-0.03146,0.022381,0.076222,-0.03146,100.604,101.143,99.528,-0.22565,-0.107784,False,-5.954839,-0.864972,False
2022,65269,김민혁,R,371,97,97,7,25,2,7.2165,25.7732,2.0619,True,50.6739,49.3261,47.9784,73.0337,30.0518,42.9819,81.3725,61.8421,52.8571,21.1765,7.8947,60.196,68.617,31.383,76.1538,51.7241,71.4286,130,58,48,135,50.9434,26.2295,24.7139,0.445829,0.12017,102,76,70,85,38,10.256276,5.922592,-0.11996,1.608736,1.110146,-0.106541,True,False,False,4,1.444161,1.608736,1.110146,1.174038,69.9482,-0.413907,4,1.22494,1.135717,0.648303,0.531702,0.084261,0.789113,0.107611,0.448362,0.789113,0.107611,112.103,111.837,101.614,-1.347078,-0.643447,False,4.764394,0.692053,False
2022,64014,김병희,R,318,85,85,7,26,3,8.2353,30.5882,3.5294,True,53.4591,46.5409,50.6289,72.0497,34.3949,37.6548,73.6264,70.0,46.3768,33.3333,7.1429,40.2931,64.7059,35.2941,78.4483,35.1852,68.8679,116,54,45,103,47.032,30.4054,16.6266,-5.489995,-1.726414,91,70,69,60,28,0.5812,2.955863,-1.275363,0.091163,0.554055,-1.132698,False,False,False,4,2.163967,0.091163,0.554055,1.011449,65.6051,-1.107762,4,1.285775,-0.381856,0.092212,0.369113,-0.609594,0.54781,-0.778523,-0.115356,0.54781,-0.778523,96.886,108.217,88.322,1.414009,0.675417,False,9.839458,1.429233,False
2022,79402,김상수,R,984,248,247,18,41,1,7.2874,16.5992,0.4049,True,41.2602,58.7398,51.8293,59.2157,21.9409,37.2748,62.3762,54.5894,32.0856,19.2708,7.3684,43.1054,83.2512,16.7488,89.7351,64.4231,68.2927,302,104,208,370,55.0595,35.9862,19.0733,0.991083,0.10072,303,207,187,192,95,-8.437637,-4.192588,0.454107,-1.323476,-0.78587,0.40331,False,False,False,1,1.112443,-1.323476,-0.78587,-1.10915,78.0591,0.881893,2,1.584868,-1.142254,-0.605389,-0.737613,0.431961,-1.09471,0.551665,-0.271523,-1.09471,0.551665,92.671,83.579,108.275,-2.149288,-1.026632,False,-2.379524,-0.345638,False
2022,67610,김석환,L,453,107,107,10,32,3,9.3458,29.9065,2.8037,True,47.9029,52.0971,47.9029,71.4286,26.2712,45.1574,72.5806,69.8925,44.3182,20.5882,4.3478,51.9924,64.5161,35.4839,69.0323,53.2258,72.6269,155,62,62,174,52.8875,26.2712,26.6163,-11.677354,-2.577782,124,93,88,102,46,1.557724,6.043426,-2.53302,0.244335,1.132796,-2.249672,False,False,True,4,2.644266,0.244335,1.132796,0.908823,73.7288,0.190083,3,1.461253,0.073281,0.911555,0.767454,0.07644,1.138998,0.097623,0.61831,1.138998,0.097623,116.69,117.085,101.464,0.801884,0.383029,False,8.520672,1.237673,False
2022,78603,김선빈,R,2283,580,580,65,46,6,11.2069,7.931,1.0345,True,40.1226,59.8774,48.1384,61.7834,20.0169,41.7665,66.955,56.0461,34.3612,15.1697,2.1834,51.7853,93.1223,6.8777,96.3181,83.9662,71.2221,679,237,420,947,58.2411,30.7242,27.5169,14.69957,0.643871,578,521,454,501,229,-3.208097,-0.746536,0.695825,-0.503202,-0.139933,0.617989,False,False,False,1,1.903706,-0.503202,-0.139933,-0.684881,79.9831,1.189272,2,0.504741,-0.32198,0.040548,-0.313344,0.73934,-0.465042,0.944224,0.239591,-0.465042,0.944224,106.467,93.024,114.163,0.998426,0.476909,False,-11.726262,-1.703301,True
2022,51604,김선우,R,11,4,4,0,0,1,0.0,0.0,25.0,False,45.4545,54.5455,54.5455,83.3333,0.0,83.3333,100.0,50.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,,90.9091,5,0,1,5,50.0,16.6667,33.3333,0.424413,3.858302,4,2,2,2,1,,,,,,,,,,,,5.057587,5.612324,2.87587,100.0,4.387177,3,8.937096,4.886533,5.391083,2.734501,4.273534,4.058344,5.457802,4.758073,4.058344,5.457802,228.437,160.875,181.867,,,,,,
2022,67449,김성윤,L,175,49,49,5,10,1,10.2041,20.4082,2.0408,False,48.5714,51.4286,49.1429,74.4186,23.5955,50.8231,74.359,74.4681,36.6667,19.2308,0.0,55.1282,78.8235,21.1765,89.0625,47.619,75.4286,64,21,22,68,51.5152,24.4444,27.0708,-2.210505,-1.263146,39,47,30,52,7,,,,,,,,,,,,0.557068,1.922214,1.402869,76.4045,0.617554,3,2.753069,0.386014,1.700973,1.2615,0.503911,1.872225,0.643553,1.257889,1.872225,0.643553,133.955,128.083,109.653,,,,,,
2022,63435,김성표,R,64,18,18,1,5,0,5.5556,27.7778,0.0,False,39.0625,60.9375,54.6875,54.2857,20.6897,33.596,59.0909,46.1538,25.0,14.2857,20.0,44.8052,72.0,28.0,78.9474,50.0,65.625,19,6,16,23,54.7619,41.0256,13.7363,-2.982524,-4.660193,22,13,12,7,10,,,,,,,,,,,,-1.714715,-1.602894,-1.923748,79.3103,1.081785,1,3.866461,-1.085696,-0.896995,-1.42725,1.348135,-2.118218,1.721726,-0.198246,-2.118218,1.721726,94.649,68.227,125.826,,,,,,
